BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'INDONESIA'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'INDONESIA'
		)
order by
	value desc;
 ps_partkey |    value    
    1799128 | 14698855.68
     887019 | 14696868.42
    1932229 | 14692258.55
    1062747 | 14683231.41
    1746793 | 14677365.20
     251505 | 14668174.72
    1480781 | 14655886.79
    1764329 | 14623756.74
    1823190 | 14618281.19
    1785375 | 14607016.95
    1065806 | 14606021.64
     718495 | 14604799.83
     699408 | 14597933.66
     366724 | 14593293.76
    1960358 | 14581449.24
     503103 | 14576634.00
    1354549 | 14568844.08
    1953643 | 14553397.20
    1817098 | 14519911.12
    1224522 | 14500192.21
    1116581 | 14492840.62
     526080 | 14478791.10
    1149680 | 14477698.22
    1556543 | 14471448.68
     300152 | 14456305.78
     785268 | 14448559.32
     242237 | 14420966.16
    1808815 | 14401614.42
    1290787 | 14388362.26
     918384 | 14387229.07
    1197756 | 14381721.22
    1538653 | 14376427.53
    1486319 | 14376008.15
    1014253 | 14360123.00
    1163690 | 14335329.41
     843873 | 14329221.88
     558691 | 14314289.71
     654018 | 14287502.84
    1833761 | 14287300.84
     695856 | 14278323.54
     472343 | 14277947.80
    1925397 | 14276253.20
     665762 | 14205751.99
     836798 | 14199581.92
    1859948 | 14191835.93
     761326 | 14179424.57
    1886758 | 14176601.74
     328902 | 14159924.46
    1596837 | 14151833.89
    1119272 | 14143692.77
     667507 | 14123434.04
     919691 | 14117855.06
    1280860 | 14116029.75
     225396 | 14110907.80
    1918246 | 14088961.43
     664035 | 14085346.98
    1551128 | 14073748.64
    1918398 | 14058250.81
     402816 | 14052338.04
     660546 | 14046023.58
    1409403 | 14042424.57
    1069397 | 14037451.97
      28229 | 14012785.12
     436810 | 14007692.08
    1579748 | 13955954.70
    1461460 | 13953441.00
    1182354 | 13950052.97
    1803595 | 13949448.40
    1402375 | 13930971.90
     539757 | 13928996.96
     248577 | 13913420.29
    1568329 | 13906240.57
      36808 | 13905358.90
    1044503 | 13899493.92
    1040277 | 13887003.41
    1122767 | 13881165.60
    1206161 | 13868578.03
     145552 | 13850070.74
     764359 | 13849886.18
     772542 | 13833905.30
     758726 | 13829919.77
      17324 | 13829116.22
    1543102 | 13826610.56
    1169196 | 13822755.36
     908282 | 13821706.44
     271411 | 13821396.36
     455716 | 13804904.49
     269980 | 13803698.50
     170399 | 13793317.47
    1905822 | 13789235.10
    1455693 | 13782908.14
     186109 | 13772927.47
     762024 | 13747060.54
    1799795 | 13745528.49
    1301337 | 13741034.44
    1125369 | 13740095.76
    1761434 | 13736322.16
     834805 | 13715603.51
    1561786 | 13708888.08
    1650712 | 13706453.09
    1226900 | 13704536.46
      35001 | 13690611.49
     150290 | 13681811.05
    1703764 | 13674154.34
     540549 | 13670049.69
     180098 | 13664061.09
    1593493 | 13660343.45
     983696 | 13651044.16
    1503768 | 13646845.47
    1991717 | 13631676.74
    1751679 | 13629850.37
    1397556 | 13609099.65
    1846563 | 13604877.81
     393115 | 13603957.99
    1901524 | 13598985.54
     824003 | 13597083.74
    1279440 | 13595309.10
    1099503 | 13573473.56
    1570201 | 13564523.35
     691548 | 13553063.58
    1228452 | 13547368.76
    1221511 | 13531047.93
     227640 | 13531045.08
    1364304 | 13522386.12
    1361415 | 13510731.51
    1676414 | 13503166.98
    1648377 | 13503143.52
    1268291 | 13497333.16
     735537 | 13492102.19
    1907861 | 13485048.00
    1139526 | 13473823.92
    1465253 | 13472631.70
      61112 | 13466763.15
     246613 | 13464069.44
     819138 | 13445395.59
     796509 | 13440419.07
    1176472 | 13425952.50
     104935 | 13419561.00
     152695 | 13419427.95
    1032604 | 13409822.76
    1426473 | 13391465.77
     716554 | 13384378.71
     508166 | 13371728.86
    1938398 | 13365044.79
    1280091 | 13352135.59
    1021993 | 13346461.00
    1774111 | 13335267.06
    1062543 | 13332555.05
    1681942 | 13332241.56
     460887 | 13330464.42
     507091 | 13317967.72
     207912 | 13314117.59
    1176246 | 13311400.56
    1813142 | 13302506.10
    1913879 | 13302383.84
    1993428 | 13277741.64
    1543256 | 13273286.64
     269610 | 13260705.09
    1818414 | 13255293.42
    1844150 | 13223033.79
     867911 | 13216173.14
     127545 | 13212420.26
     796253 | 13207378.88
    1294118 | 13205356.60
     265963 | 13202577.93
     547287 | 13183371.18
    1476540 | 13180566.40
     901437 | 13175232.90
    1453615 | 13168049.28
    1278832 | 13164763.26
    1546795 | 13149138.41
    1011802 | 13148974.36
    1297256 | 13148669.72
     937990 | 13147341.43
    1682923 | 13145377.58
     114426 | 13117920.86
     126350 | 13092127.88
    1128253 | 13088478.90
     405914 | 13075196.00
    1191962 | 13072479.32
    1400218 | 13066135.85
    1322760 | 13061186.57
    1793512 | 13060708.84
    1440624 | 13054537.58
     642924 | 13044741.22
     475063 | 13040367.24
     677637 | 13038353.59
     149561 | 13035647.66
    1285508 | 13023569.98
    1068339 | 13023088.99
      45790 | 13015324.98
    1298184 | 13011311.04
     641290 | 13010955.48
    1351622 | 12991161.24
    1361153 | 12985540.12
    1346624 | 12976974.19
    1601794 | 12962991.68
    1697406 | 12957072.38
     346715 | 12949508.37
     193964 | 12946390.00
    1283547 | 12943524.90
    1862209 | 12930621.28
     576501 | 12923517.99
     662909 | 12906220.18
     962240 | 12905899.97
     294641 | 12905399.47
     123042 | 12898603.42
    1623841 | 12893050.53
    1823282 | 12889032.77
     684712 | 12885003.84
    1401430 | 12878378.62
     258111 | 12858549.62
    1207548 | 12854163.71
    1059477 | 12834831.00
     508681 | 12834382.40
    1667506 | 12834268.98
     302944 | 12829819.92
    1515230 | 12826373.22
    1037988 | 12825510.01
    1386744 | 12822231.59
     947445 | 12820108.06
    1295980 | 12819450.45
    1592900 | 12803683.67
    1732938 | 12800347.28
    1614353 | 12791268.11
     155779 | 12790402.62
    1004594 | 12782535.53
    1465203 | 12781180.24
     413506 | 12780005.89
     372460 | 12768737.11
     492227 | 12763449.90
     600203 | 12761189.50
      76351 | 12759608.14
     238020 | 12750638.30
    1634517 | 12748930.52
     761582 | 12743140.94
    1677219 | 12739173.32
     557619 | 12734923.55
     580540 | 12727458.21
     837373 | 12726281.89
    1504021 | 12717144.85
     843477 | 12713207.33
     544059 | 12712000.17
     290005 | 12704044.92
     315816 | 12701978.35
    1267194 | 12688891.49
     753874 | 12683386.98
     849222 | 12674630.08
     541485 | 12670024.92
     276006 | 12660587.72
    1087367 | 12656781.63
    1649881 | 12654562.19
     797549 | 12648326.02
    1600044 | 12639318.90
    1843812 | 12637132.99
    1437928 | 12629603.86
     769471 | 12629540.05
    1777913 | 12620793.86
     995795 | 12609953.52
     853751 | 12609592.05
     930768 | 12606627.86
    1680386 | 12600204.37
     364341 | 12597571.88
     242148 | 12595117.86
      81051 | 12589730.51
       9571 | 12582425.18
    1372489 | 12579282.12
    1829243 | 12568737.86
    1572657 | 12563236.02
    1573083 | 12547569.14
     779840 | 12545645.60
    1365741 | 12545628.04
     117115 | 12533745.16
    1390221 | 12521858.60
     438510 | 12505855.96
    1727724 | 12503894.30
    1708317 | 12486994.44
    1784518 | 12483398.20
    1131228 | 12479987.31
     845410 | 12477885.42
     336793 | 12475897.80
     496642 | 12474288.55
      85710 | 12471913.17
    1493042 | 12471870.51
    1417510 | 12471274.63
     613712 | 12470547.00
     737211 | 12463394.62
     836433 | 12457559.94
    1994162 | 12451192.98
     513126 | 12443822.38
     963482 | 12441848.29
     846715 | 12439421.57
    1910548 | 12431002.13
    1109655 | 12428663.64
    1242128 | 12428056.92
     934370 | 12427745.73
     408143 | 12419145.35
    1504025 | 12418817.00
     224232 | 12414233.32
     196901 | 12410642.70
     391056 | 12407813.10
     950699 | 12401576.40
     998542 | 12397317.38
     237551 | 12396635.70
     694878 | 12386924.00
     260977 | 12385152.68
     559645 | 12383999.28
    1160508 | 12376820.18
     481998 | 12375024.46
    1792526 | 12371258.07
    1228656 | 12369320.62
     351834 | 12369283.53
     332227 | 12368231.40
      73687 | 12366812.78
    1997473 | 12364804.16
    1320498 | 12363145.42
       8866 | 12360454.37
     590146 | 12358302.15
     808044 | 12357741.22
     302796 | 12350728.61
     954308 | 12342533.24
    1809327 | 12341801.87
     360588 | 12341127.27
    1568810 | 12332911.56
     788633 | 12332678.90
    1411756 | 12330655.10
    1392770 | 12329629.82
     223132 | 12325890.24
    1226872 | 12322785.91
    1102682 | 12318604.62
     242020 | 12317107.16
    1035114 | 12308484.61
     182420 | 12307529.83
     588440 | 12292135.43
     977655 | 12273004.12
     370188 | 12260022.25
    1082168 | 12258831.72
     787344 | 12256423.69
    1533149 | 12255080.25
     252904 | 12254623.42
    1084446 | 12239114.58
     264184 | 12226028.66
    1073382 | 12222564.61
    1091351 | 12218759.70
     803097 | 12210746.11
    1119876 | 12209291.58
     745492 | 12209261.04
     381196 | 12192604.96
      35710 | 12178232.80
     500088 | 12174370.72
     798069 | 12174078.92
     567204 | 12173139.71
     829868 | 12171922.90
     518112 | 12171004.27
     834561 | 12156774.42
    1666118 | 12154939.29
     598754 | 12152112.15
     535594 | 12151525.39
    1164537 | 12146021.44
    1798216 | 12145282.36
    1437521 | 12138163.80
    1562234 | 12136730.27
     868408 | 12131199.86
     894874 | 12125321.53
     929744 | 12121699.79
    1013908 | 12119631.93
     618112 | 12112397.77
     949561 | 12111267.09
     459990 | 12104372.22
     627846 | 12100913.53
    1701956 | 12098197.80
      56533 | 12094131.52
     516317 | 12088082.57
     936020 | 12086689.92
    1709313 | 12083669.48
    1810116 | 12083617.82
     799792 | 12081938.50
    1738878 | 12076030.80
     407876 | 12072009.67
    1321555 | 12070146.36
     232416 | 12064518.05
    1094427 | 12056230.14
     944666 | 12050385.80
    1766933 | 12046767.32
    1866631 | 12042704.68
     856525 | 12041134.25
    1432955 | 12041097.19
     754580 | 12039502.95
     218963 | 12036672.59
     722422 | 12020945.82
     356138 | 12018847.61
    1699452 | 12017073.65
     212377 | 12015436.50
    1554888 | 12012756.36
      36802 | 12011660.41
     163671 | 12007294.84
    1704061 | 12007245.41
     979938 | 11997743.54
    1235684 | 11995919.40
    1896721 | 11989861.15
    1725198 | 11988304.92
    1144157 | 11984758.52
     161710 | 11981977.53
     366846 | 11977383.32
     995605 | 11966385.14
     108832 | 11966261.88
    1222427 | 11965530.71
    1425791 | 11963187.67
    1168632 | 11963048.91
     236807 | 11958443.10
    1487365 | 11946691.56
    1989308 | 11946339.75
    1841371 | 11940811.88
     698859 | 11939878.26
     241760 | 11939604.44
     697761 | 11939413.48
    1124020 | 11935428.75
    1616669 | 11931236.32
     248134 | 11926832.27
     108071 | 11923694.31
    1182101 | 11919493.45
    1002798 | 11919322.12
    1358345 | 11915315.09
     426229 | 11914884.34
    1263601 | 11912010.87
    1122659 | 11908821.76
    1378653 | 11906931.77
      13455 | 11902970.72
    1280267 | 11901713.93
     637551 | 11891777.67
    1202608 | 11891584.45
     490690 | 11889481.32
    1118625 | 11883103.83
     432394 | 11883008.19
    1588701 | 11872835.00
    1823113 | 11869993.42
     581257 | 11866815.94
     595085 | 11866550.12
     234649 | 11862099.33
    1775463 | 11859763.60
     745040 | 11855787.95
    1059515 | 11854081.67
     193081 | 11853809.84
     386317 | 11853699.59
     844228 | 11851695.57
    1620606 | 11851600.10
     276837 | 11848459.91
    1507768 | 11847658.12
     134436 | 11843313.45
    1983866 | 11836184.04
    1774835 | 11834726.88
    1898093 | 11833339.45
    1502854 | 11830978.63
     890487 | 11830336.90
     243048 | 11825171.03
     173497 | 11819403.07
     486247 | 11819277.47
    1205132 | 11815740.80
     687964 | 11815508.84
     297128 | 11813062.35
     522840 | 11810382.21
     868926 | 11807919.74
    1365797 | 11796230.53
    1579964 | 11793603.29
    1580780 | 11792558.33
    1088936 | 11792315.76
     677527 | 11789058.33
    1455846 | 11786452.48
     782569 | 11784769.01
    1886867 | 11782106.03
     718902 | 11780232.65
    1649763 | 11775748.86
     867219 | 11772116.51
     413879 | 11767068.06
    1104956 | 11766041.49
      15904 | 11764611.53
    1081210 | 11758888.14
    1466333 | 11755294.47
     124574 | 11755202.98
    1155145 | 11753291.20
    1954154 | 11750714.60
     408115 | 11749262.07
     676963 | 11747572.10
    1569147 | 11746140.03
     819860 | 11745878.47
     910081 | 11744904.88
    1067507 | 11743724.61
    1805649 | 11743478.01
     286108 | 11735093.11
      98126 | 11732794.81
    1736774 | 11730423.93
     815339 | 11730373.70
    1478919 | 11726692.65
     154937 | 11725639.96
    1419949 | 11720830.47
     842116 | 11719065.41
     929113 | 11715883.14
     562358 | 11715398.60
    1760746 | 11710705.68
    1887741 | 11710366.54
     676642 | 11709490.76
     887549 | 11705219.44
    1013106 | 11704595.92
    1776477 | 11704086.55
    1532680 | 11700575.58
    1861786 | 11697644.24
     259399 | 11692774.62
    1358853 | 11685634.70
    1961827 | 11677102.36
     519757 | 11670602.53
     634517 | 11659616.80
     889263 | 11659420.29
    1538532 | 11657336.05
     617152 | 11655478.94
    1539962 | 11652588.70
     434345 | 11650642.32
     240244 | 11646763.36
    1716569 | 11642240.28
      90579 | 11637402.60
     579173 | 11637351.02
    1790518 | 11633095.66
     389107 | 11633054.03
     125289 | 11625650.66
    1373087 | 11624258.20
    1964561 | 11622867.65
    1075214 | 11619905.58
     760093 | 11619097.12
      70293 | 11612713.60
    1975388 | 11612682.90
    1559218 | 11608102.20
    1194261 | 11604632.58
    1118211 | 11603047.84
     348566 | 11600843.85
     158284 | 11599092.86
    1360370 | 11598741.47
     939520 | 11596492.04
     224775 | 11589236.46
    1592609 | 11587357.81
     453670 | 11584920.29
    1691112 | 11581108.99
    1242201 | 11580801.29
    1700292 | 11580798.63
     409513 | 11573421.04
    1991512 | 11567049.80
     788475 | 11564923.85
    1055402 | 11557284.44
    1139779 | 11553161.74
    1075247 | 11550697.35
    1063480 | 11547934.36
     128226 | 11543290.00
     564327 | 11540440.57
     164905 | 11540080.55
    1576721 | 11537570.07
    1258583 | 11536967.16
     406377 | 11536855.52
     819410 | 11536617.15
    1082496 | 11533619.02
     810179 | 11529383.86
     343297 | 11527641.11
     894710 | 11526496.49
    1650299 | 11526346.92
     959105 | 11511955.18
     566970 | 11507984.74
    1301936 | 11506047.13
    1638638 | 11505074.34
    1052104 | 11498449.19
     795083 | 11496027.67
     123190 | 11494466.90
    1995830 | 11492657.90
    1283307 | 11489546.61
     197426 | 11488221.67
     321975 | 11486961.64
     844666 | 11485969.81
     617641 | 11482259.43
    1433569 | 11478582.27
     199225 | 11474434.71
    1352678 | 11473956.91
    1389538 | 11473065.69
    1094115 | 11470096.66
    1266530 | 11469318.25
     169990 | 11468643.14
     467766 | 11462658.75
    1960520 | 11460353.12
    1861796 | 11460340.36
    1532372 | 11459462.35
    1027373 | 11456832.27
    1280312 | 11453998.12
    1844127 | 11447115.60
     376591 | 11447084.66
    1903123 | 11445624.24
    1628877 | 11445037.48
    1837573 | 11444959.33
     949567 | 11439250.25
    1243270 | 11439243.87
    1298978 | 11428501.10
    1383067 | 11427086.30
      70216 | 11426868.43
     166248 | 11418002.55
     217641 | 11417699.08
    1265237 | 11413849.92
     359522 | 11412745.74
    1286750 | 11410942.68
     894349 | 11410640.47
     529163 | 11409823.38
     224743 | 11408939.99
     996509 | 11408016.42
     125127 | 11404579.60
    1016868 | 11401442.47
     283113 | 11399778.25
    1464330 | 11398923.75
    1494464 | 11393353.77
     476194 | 11392762.40
    1450699 | 11388291.67
    1207912 | 11384144.09
    1165579 | 11383927.01
    1409710 | 11380739.44
     454336 | 11372931.80
    1858779 | 11368886.00
     460099 | 11368624.60
    1451487 | 11364088.42
    1889582 | 11361534.12
    1280593 | 11359658.85
     849286 | 11359512.45
    1813713 | 11358766.97
    1484048 | 11357473.40
    1285708 | 11351894.23
     265763 | 11349292.40
      40816 | 11341313.64
     999459 | 11338443.02
     567189 | 11334565.84
     708166 | 11330994.24
    1212546 | 11329122.55
    1089257 | 11328826.72
     779559 | 11326928.32
    1032963 | 11322606.54
     199834 | 11320833.02
     277216 | 11318675.04
     924671 | 11318288.25
     619895 | 11316671.08
    1943066 | 11313471.18
     648508 | 11310838.41
    1959533 | 11310757.17
    1980722 | 11310503.67
    1835764 | 11309648.50
    1892159 | 11308438.56
     876727 | 11308422.24
     760154 | 11307559.77
     498475 | 11305976.10
    1401158 | 11305538.14
     309645 | 11302827.93
     259037 | 11302611.55
     361337 | 11292418.01
    1698283 | 11289661.38
    1427662 | 11286609.41
     610289 | 11286045.35
      29471 | 11284671.37
    1042497 | 11283729.75
    1649484 | 11282854.66
     457096 | 11281046.94
     376757 | 11279181.98
    1318011 | 11272903.25
     426476 | 11272376.88
    1567861 | 11271237.81
    1067051 | 11270200.59
     124773 | 11267485.68
    1685654 | 11263967.82
    1125134 | 11263709.68
     145871 | 11262550.79
     435883 | 11262404.43
     258255 | 11262048.27
    1361937 | 11261340.24
     122002 | 11258678.05
     971674 | 11257673.62
     757154 | 11254318.64
    1341089 | 11251852.16
     431633 | 11251027.10
     923117 | 11246424.17
    1179945 | 11245611.90
     521518 | 11243980.45
    1033495 | 11238955.59
    1084920 | 11234337.33
    1666099 | 11233332.09
     269904 | 11230370.59
     457649 | 11228997.26
      94373 | 11228862.66
    1958847 | 11221129.92
     260889 | 11220432.59
     667906 | 11218121.91
    1655680 | 11217028.77
    1384319 | 11215043.10
    1711952 | 11212961.80
     994648 | 11212486.18
    1385663 | 11211240.45
     648871 | 11209884.77
    1732802 | 11202943.17
     298867 | 11197540.67
     661790 | 11197450.50
    1020160 | 11192381.48
     699210 | 11191106.66
     478221 | 11189931.06
    1316431 | 11188412.32
    1650439 | 11186652.97
    1668780 | 11185347.35
     961193 | 11180094.00
    1859529 | 11179602.96
     858809 | 11169158.16
     770862 | 11168863.09
     829687 | 11167812.44
    1483024 | 11164697.51
    1742191 | 11163479.57
     830295 | 11160748.00
    1494401 | 11160367.35
    1013700 | 11160247.00
     734918 | 11159488.49
    1065214 | 11159344.84
    1258413 | 11156681.40
     259276 | 11153074.29
    1189347 | 11152307.43
    1131514 | 11150519.47
    1428654 | 11150077.99
     224582 | 11149179.35
     810083 | 11148474.58
    1599702 | 11146227.12
    1181250 | 11143574.76
    1028895 | 11143135.91
     254462 | 11142837.30
    1966327 | 11140857.60
     841596 | 11140394.76
     322426 | 11133779.31
     960702 | 11132337.81
    1642726 | 11131573.27
    1848484 | 11130994.84
     262381 | 11124233.27
    1446990 | 11119054.26
      76622 | 11118215.20
     583224 | 11111671.56
     301257 | 11108038.41
    1727693 | 11106796.48
     746495 | 11106048.28
    1542881 | 11105247.38
     387976 | 11104832.17
    1802775 | 11100582.41
     124560 | 11098232.28
    1019611 | 11098189.64
     299412 | 11097336.46
     336468 | 11086844.52
     672368 | 11077646.72
     204646 | 11073296.24
    1252914 | 11072212.12
    1579636 | 11072104.64
    1976390 | 11070500.76
    1994179 | 11065468.66
    1798480 | 11063543.62
     491455 | 11062833.52
    1672670 | 11060090.81
    1594139 | 11058659.30
     648243 | 11055354.90
     468511 | 11055262.95
    1807105 | 11052723.92
     979964 | 11052633.09
     742560 | 11051550.94
    1070725 | 11049734.95
    1521592 | 11049705.57
     998522 | 11047354.07
     923862 | 11046021.14
    1988373 | 11042364.92
    1655793 | 11041103.53
     419879 | 11040592.64
    1022698 | 11040054.55
     585460 | 11039155.26
     682230 | 11033210.64
    1877509 | 11033203.83
     655823 | 11032517.08
    1754693 | 11031947.18
    1822886 | 11027645.47
    1493743 | 11027034.92
     154461 | 11024361.98
     232914 | 11020435.92
    1676164 | 11018646.08
    1867261 | 11016707.54
    1888236 | 11012226.42
    1072446 | 11006250.70
    1750177 | 11005048.65
    1202796 | 11004901.05
     910433 | 10999838.80
    1637719 | 10995020.86
     588553 | 10991983.16
    1166951 | 10991071.64
    1496973 | 10991063.09
    1475235 | 10990487.45
     523126 | 10987555.88
     639971 | 10987417.57
    1613505 | 10979465.21
     651186 | 10978796.03
     780266 | 10977623.39
      10275 | 10977166.80
     545042 | 10973412.76
    1039263 | 10973338.70
     785017 | 10969215.60
    1691917 | 10968590.50
    1209547 | 10964901.47
     885075 | 10963532.64
    1840938 | 10963017.62
    1100255 | 10957613.14
     681049 | 10957521.83
      44169 | 10957072.00
     469161 | 10956557.59
     968785 | 10955498.28
    1988597 | 10953456.69
    1105442 | 10951117.93
     976817 | 10950228.36
    1015258 | 10948616.48
    1707493 | 10946329.58
    1285732 | 10945854.68
     577644 | 10942252.05
    1703886 | 10940846.80
     930100 | 10933209.23
    1975642 | 10932013.60
    1156857 | 10931271.19
     970554 | 10930942.59
    1505415 | 10928844.09
    1295563 | 10928219.20
    1992892 | 10927992.83
     611800 | 10927640.92
     344068 | 10927289.34
    1248208 | 10926297.13
     759301 | 10924735.08
    1958780 | 10924668.01
     944188 | 10923712.43
     744177 | 10923681.14
    1155337 | 10915282.41
     674497 | 10915205.19
    1672390 | 10914320.50
     589332 | 10913096.80
     191619 | 10910981.34
    1831381 | 10910105.64
    1863530 | 10909260.85
     536441 | 10908468.70
     366933 | 10903257.93
     441162 | 10902971.04
    1383304 | 10902630.36
    1756372 | 10902122.94
     668211 | 10893393.66
     709504 | 10892417.16
    1783910 | 10891663.73
     776330 | 10886807.52
    1036267 | 10886702.16
    1000218 | 10885157.73
    1587336 | 10883664.61
    1559909 | 10881115.38
    1411333 | 10880962.34
    1692227 | 10880541.09
    1090816 | 10880237.84
    1140836 | 10880212.04
    1896990 | 10878573.10
     744368 | 10876791.38
    1896547 | 10876359.58
    1148755 | 10875832.57
     632242 | 10865110.28
    1610670 | 10864987.35
     963661 | 10861378.56
     259651 | 10858170.72
    1462535 | 10856341.62
    1330280 | 10856091.70
     698255 | 10849064.02
    1998163 | 10848647.18
     204706 | 10848183.92
     887541 | 10839176.08
     313100 | 10838720.20
    1411825 | 10831966.64
     324422 | 10828892.15
    1963417 | 10827976.17
     712377 | 10826664.41
     733344 | 10826411.18
    1207105 | 10823036.67
     620785 | 10818114.63
     834466 | 10813018.01
    1947674 | 10810038.59
    1741972 | 10807179.08
    1648646 | 10805801.43
     316154 | 10803842.20
    1382115 | 10803117.70
    1579006 | 10801209.44
    1140500 | 10800263.50
    1253219 | 10797513.40
      24749 | 10796793.92
    1517624 | 10794363.61
    1079584 | 10793458.51
    1943948 | 10785317.27
     309452 | 10784759.04
    1338110 | 10783640.32
     193582 | 10782953.38
    1023529 | 10778182.24
     285742 | 10775906.43
    1685763 | 10774711.90
      51608 | 10774520.50
    1173808 | 10771528.15
     464251 | 10768553.77
     593070 | 10767650.93
    1844962 | 10767530.80
     889932 | 10766621.42
     699014 | 10761983.00
    1788891 | 10760069.58
    1799929 | 10759206.17
     737017 | 10758557.41
     284724 | 10756356.92
     828397 | 10756302.69
    1513120 | 10755740.28
     538542 | 10755561.72
     220575 | 10753720.44
     621494 | 10751972.73
    1321611 | 10746590.75
    1540488 | 10743910.54
    1414203 | 10742902.84
     607117 | 10737962.97
    1176230 | 10720853.72
     618308 | 10719862.47
    1360718 | 10717080.61
      62493 | 10714634.23
    1208038 | 10712145.84
    1128900 | 10711867.88
     252589 | 10709919.36
    1589503 | 10707918.80
    1609313 | 10703452.71
     107970 | 10701152.73
     291128 | 10691826.34
    1335807 | 10686620.70
    1854899 | 10685875.56
     316425 | 10685396.20
     425426 | 10685394.99
     818201 | 10684436.80
      29793 | 10681710.89
     968671 | 10674155.04
    1351582 | 10672400.20
    1002363 | 10672211.35
      59276 | 10668952.40
     408287 | 10668500.24
    1763661 | 10657430.08
    1632957 | 10656915.85
      17911 | 10655780.69
     655820 | 10653970.51
     801632 | 10652504.54
    1781554 | 10651183.20
      32394 | 10650081.69
     158865 | 10646581.39
    1948192 | 10644734.37
     551622 | 10640983.90
     655091 | 10639640.28
     530429 | 10638767.49
     567330 | 10637248.56
    1332843 | 10636391.99
     371723 | 10630966.68
     549874 | 10629931.08
    1251040 | 10629385.38
     325429 | 10629363.68
    1534231 | 10619710.62
    1030414 | 10616547.68
     710530 | 10615700.72
     798823 | 10614489.70
     518461 | 10614476.87
    1543523 | 10612426.70
    1182891 | 10610758.84
    1255848 | 10609532.63
    1666701 | 10609500.37
    1055087 | 10609473.70
     337618 | 10607820.33
    1901713 | 10606164.70
     283285 | 10605604.16
      99153 | 10603568.53
    1464234 | 10602880.41
