ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,query,state,state_change
1653668642.000062,dbt3,16473,10,postgres,psql,,,2022-05-27 16:23:51.889232+00,2022-05-27 16:23:51.882738+00,2022-05-27 16:23:51.885602+00,"explain (analyze, buffers)
select
	s_suppkey,
	s_name,
	s_address,
	s_phone,
	total_revenue
from
	supplier,
	revenue0
where
	s_suppkey = supplier_no
	and total_revenue = (
		select
			max(total_revenue)
		from
			revenue0
	)
order by
	s_suppkey;",active,2022-05-27 16:23:51.890966+00
1653668642.000062,dbt3,16474,10,postgres,psql,,,2022-05-27 16:23:57.951996+00,2022-05-27 16:23:51.882738+00,2022-05-27 16:23:51.885602+00,"explain (analyze, buffers)
select
	s_suppkey,
	s_name,
	s_address,
	s_phone,
	total_revenue
from
	supplier,
	revenue0
where
	s_suppkey = supplier_no
	and total_revenue = (
		select
			max(total_revenue)
		from
			revenue0
	)
order by
	s_suppkey;",active,2022-05-27 16:23:57.954509+00
1653668642.000062,dbt3,16475,10,postgres,psql,,,2022-05-27 16:23:57.952384+00,2022-05-27 16:23:51.882738+00,2022-05-27 16:23:51.885602+00,"explain (analyze, buffers)
select
	s_suppkey,
	s_name,
	s_address,
	s_phone,
	total_revenue
from
	supplier,
	revenue0
where
	s_suppkey = supplier_no
	and total_revenue = (
		select
			max(total_revenue)
		from
			revenue0
	)
order by
	s_suppkey;",active,2022-05-27 16:23:57.954669+00
1653668642.000062,dbt3,16484,10,postgres,psql,,-1,2022-05-27 16:24:01.99874+00,2022-05-27 16:24:02.000067+00,2022-05-27 16:24:02.000067+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:24:02.000067+00
1653668642.000062,dbt3,16485,10,postgres,psql,,-1,2022-05-27 16:24:01.99895+00,2022-05-27 16:24:02.000062+00,2022-05-27 16:24:02.000062+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:24:02.000062+00
1653668642.000062,dbt3,16483,10,postgres,psql,,-1,2022-05-27 16:24:01.998458+00,2022-05-27 16:24:02.000422+00,2022-05-27 16:24:02.000422+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:24:02.000423+00
1653668642.000062,dbt3,16486,10,postgres,psql,,-1,2022-05-27 16:24:01.999167+00,2022-05-27 16:24:02.000425+00,2022-05-27 16:24:02.000425+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:24:02.000426+00
1653668642.000062,dbt3,16487,10,postgres,psql,,-1,2022-05-27 16:24:01.999379+00,2022-05-27 16:24:02.000471+00,2022-05-27 16:24:02.000471+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:24:02.000472+00
1653668642.000062,,16161,,,"",,,2022-05-27 16:21:00.852413+00,,,"",,
1653668642.000062,,16160,,,"",,,2022-05-27 16:21:00.852128+00,,,"",,
1653668642.000062,,16162,,,"",,,2022-05-27 16:21:00.852658+00,,,"",,
1653668702.037901,,16163,,,"",,,2022-05-27 16:21:00.852968+00,,,"",,
1653668702.037901,,16165,10,postgres,"",,,2022-05-27 16:21:00.853551+00,,,"",,
1653668702.037901,dbt3,16542,10,postgres,psql,,-1,2022-05-27 16:24:57.312885+00,2022-05-27 16:24:57.31454+00,2022-05-27 16:24:57.314757+00,"explain (analyze, buffers)
select
	n_name,
	sum(l_extendedprice * (1 - l_discount)) as revenue
from
	customer,
	orders,
	lineitem,
	supplier,
	nation,
	region
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and l_suppkey = s_suppkey
	and c_nationkey = s_nationkey
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'AFRICA'
	and o_orderdate >= date '1996-01-01'
	and o_orderdate < date '1996-01-01' + interval '1 year'
group by
	n_name
order by
	revenue desc;",active,2022-05-27 16:24:57.314758+00
1653668702.037901,dbt3,16543,10,postgres,psql,,,2022-05-27 16:24:57.323525+00,2022-05-27 16:24:57.31454+00,2022-05-27 16:24:57.314757+00,"explain (analyze, buffers)
select
	n_name,
	sum(l_extendedprice * (1 - l_discount)) as revenue
from
	customer,
	orders,
	lineitem,
	supplier,
	nation,
	region
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and l_suppkey = s_suppkey
	and c_nationkey = s_nationkey
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'AFRICA'
	and o_orderdate >= date '1996-01-01'
	and o_orderdate < date '1996-01-01' + interval '1 year'
group by
	n_name
order by
	revenue desc;",active,2022-05-27 16:24:57.32569+00
1653668702.037901,dbt3,16544,10,postgres,psql,,,2022-05-27 16:24:57.323781+00,2022-05-27 16:24:57.31454+00,2022-05-27 16:24:57.314757+00,"explain (analyze, buffers)
select
	n_name,
	sum(l_extendedprice * (1 - l_discount)) as revenue
from
	customer,
	orders,
	lineitem,
	supplier,
	nation,
	region
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and l_suppkey = s_suppkey
	and c_nationkey = s_nationkey
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'AFRICA'
	and o_orderdate >= date '1996-01-01'
	and o_orderdate < date '1996-01-01' + interval '1 year'
group by
	n_name
order by
	revenue desc;",active,2022-05-27 16:24:57.325691+00
1653668702.037901,dbt3,16552,10,postgres,psql,,-1,2022-05-27 16:25:02.024946+00,2022-05-27 16:25:02.029573+00,2022-05-27 16:25:02.029573+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:25:02.029575+00
1653668702.037901,dbt3,16554,10,postgres,psql,,-1,2022-05-27 16:25:02.026673+00,2022-05-27 16:25:02.037901+00,2022-05-27 16:25:02.037901+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:25:02.037902+00
1653668702.037901,dbt3,16555,10,postgres,psql,,-1,2022-05-27 16:25:02.033356+00,2022-05-27 16:25:02.045128+00,2022-05-27 16:25:02.045128+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:25:02.045129+00
1653668702.037901,,16161,,,"",,,2022-05-27 16:21:00.852413+00,,,"",,
1653668702.037901,,16160,,,"",,,2022-05-27 16:21:00.852128+00,,,"",,
1653668702.037901,,16162,,,"",,,2022-05-27 16:21:00.852658+00,,,"",,
