ctime,datid,datname,pid,leader_pid,usesysid,usename,application_name,client_addr,client_hostname,client_port,backend_start,xact_start,query_start,state_change,wait_event_type,wait_event,state,backend_xid,backend_xmin,query_id,query,backend_type
1654126024.553514,16384,dbt3,9313,,10,postgres,psql,,,-1,2022-06-01 23:26:58.800671+00,2022-06-01 23:26:58.816207+00,2022-06-01 23:26:58.816413+00,2022-06-01 23:26:58.816415+00,IO,DataFileRead,active,,3813,,"select
	supp_nation,
	cust_nation,
	l_year,
	sum(volume) as revenue
from
	(
		select
			n1.n_name as supp_nation,
			n2.n_name as cust_nation,
			extract(year from l_shipdate) as l_year,
			l_extendedprice * (1 - l_discount) as volume
		from
			supplier,
			lineitem,
			orders,
			customer,
			nation n1,
			nation n2
		where
			s_suppkey = l_suppkey
			and o_orderkey = l_orderkey
			and c_custkey = o_custkey
			and s_nationkey = n1.n_nationkey
			and c_nationkey = n2.n_nationkey
			and (
				(n1.n_name = 'EGYPT' and n2.n_name = 'JAPAN')
				or (n1.n_name = 'JAPAN' and n2.n_name = 'EGYPT')
			)
			and l_shipdate between date '1995-01-01' and date '1996-12-31'
	) as shipping
group by
	supp_nation,
	cust_nation,
	l_year
order by
	supp_nation,
	cust_nation,
	l_year;",client backend
1654126024.553514,16384,dbt3,9220,,10,postgres,psql,,,-1,2022-06-01 23:26:40.304353+00,2022-06-01 23:26:40.310506+00,2022-06-01 23:26:40.310683+00,2022-06-01 23:26:40.310685+00,,,active,,3781,,"select
	c_custkey,
	c_name,
	sum(l_extendedprice * (1 - l_discount)) as revenue,
	c_acctbal,
	n_name,
	c_address,
	c_phone,
	c_comment
from
	customer,
	orders,
	lineitem,
	nation
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and o_orderdate >= date '1994-12-01'
	and o_orderdate < cast(date '1994-12-01' + interval '3 month' as date)
	and l_returnflag = 'R'
	and c_nationkey = n_nationkey
group by
	c_custkey,
	c_name,
	c_acctbal,
	c_phone,
	n_name,
	c_address,
	c_comment
order by
	revenue desc
LIMIT 20;",client backend
1654126024.553514,16384,dbt3,9315,9313,10,postgres,psql,,,,2022-06-01 23:26:58.845605+00,2022-06-01 23:26:58.816207+00,2022-06-01 23:26:58.816413+00,2022-06-01 23:26:58.861608+00,,,active,,3813,,"select
	supp_nation,
	cust_nation,
	l_year,
	sum(volume) as revenue
from
	(
		select
			n1.n_name as supp_nation,
			n2.n_name as cust_nation,
			extract(year from l_shipdate) as l_year,
			l_extendedprice * (1 - l_discount) as volume
		from
			supplier,
			lineitem,
			orders,
			customer,
			nation n1,
			nation n2
		where
			s_suppkey = l_suppkey
			and o_orderkey = l_orderkey
			and c_custkey = o_custkey
			and s_nationkey = n1.n_nationkey
			and c_nationkey = n2.n_nationkey
			and (
				(n1.n_name = 'EGYPT' and n2.n_name = 'JAPAN')
				or (n1.n_name = 'JAPAN' and n2.n_name = 'EGYPT')
			)
			and l_shipdate between date '1995-01-01' and date '1996-12-31'
	) as shipping
group by
	supp_nation,
	cust_nation,
	l_year
order by
	supp_nation,
	cust_nation,
	l_year;",parallel worker
1654126024.553514,16384,dbt3,9314,9313,10,postgres,psql,,,,2022-06-01 23:26:58.844639+00,2022-06-01 23:26:58.816207+00,2022-06-01 23:26:58.816413+00,2022-06-01 23:26:58.858999+00,LWLock,BufferMapping,active,,3813,,"select
	supp_nation,
	cust_nation,
	l_year,
	sum(volume) as revenue
from
	(
		select
			n1.n_name as supp_nation,
			n2.n_name as cust_nation,
			extract(year from l_shipdate) as l_year,
			l_extendedprice * (1 - l_discount) as volume
		from
			supplier,
			lineitem,
			orders,
			customer,
			nation n1,
			nation n2
		where
			s_suppkey = l_suppkey
			and o_orderkey = l_orderkey
			and c_custkey = o_custkey
			and s_nationkey = n1.n_nationkey
			and c_nationkey = n2.n_nationkey
			and (
				(n1.n_name = 'EGYPT' and n2.n_name = 'JAPAN')
				or (n1.n_name = 'JAPAN' and n2.n_name = 'EGYPT')
			)
			and l_shipdate between date '1995-01-01' and date '1996-12-31'
	) as shipping
group by
	supp_nation,
	cust_nation,
	l_year
order by
	supp_nation,
	cust_nation,
	l_year;",parallel worker
1654126024.553514,16384,dbt3,9320,,10,postgres,psql,,,-1,2022-06-01 23:27:02.093653+00,2022-06-01 23:27:02.109368+00,2022-06-01 23:27:02.10946+00,2022-06-01 23:27:02.109461+00,IO,DataFileWrite,active,3813,3813,,"COPY lineitem
FROM '/tmp/dss/lineitem.tbl.u4'
USING DELIMITERS '|';",client backend
1654126024.553514,16384,dbt3,9222,9220,10,postgres,psql,,,,2022-06-01 23:26:40.321375+00,2022-06-01 23:26:40.310506+00,2022-06-01 23:26:40.310683+00,2022-06-01 23:26:40.32801+00,IPC,MessageQueueSend,active,,3781,,"select
	c_custkey,
	c_name,
	sum(l_extendedprice * (1 - l_discount)) as revenue,
	c_acctbal,
	n_name,
	c_address,
	c_phone,
	c_comment
from
	customer,
	orders,
	lineitem,
	nation
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and o_orderdate >= date '1994-12-01'
	and o_orderdate < cast(date '1994-12-01' + interval '3 month' as date)
	and l_returnflag = 'R'
	and c_nationkey = n_nationkey
group by
	c_custkey,
	c_name,
	c_acctbal,
	c_phone,
	n_name,
	c_address,
	c_comment
order by
	revenue desc
LIMIT 20;",parallel worker
1654126024.553514,16384,dbt3,9221,9220,10,postgres,psql,,,,2022-06-01 23:26:40.321844+00,2022-06-01 23:26:40.310506+00,2022-06-01 23:26:40.310683+00,2022-06-01 23:26:40.33343+00,IPC,MessageQueueSend,active,,3781,,"select
	c_custkey,
	c_name,
	sum(l_extendedprice * (1 - l_discount)) as revenue,
	c_acctbal,
	n_name,
	c_address,
	c_phone,
	c_comment
from
	customer,
	orders,
	lineitem,
	nation
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and o_orderdate >= date '1994-12-01'
	and o_orderdate < cast(date '1994-12-01' + interval '3 month' as date)
	and l_returnflag = 'R'
	and c_nationkey = n_nationkey
group by
	c_custkey,
	c_name,
	c_acctbal,
	c_phone,
	n_name,
	c_address,
	c_comment
order by
	revenue desc
LIMIT 20;",parallel worker
1654126024.553514,16384,dbt3,9329,,10,postgres,psql,,,-1,2022-06-01 23:27:04.53604+00,2022-06-01 23:27:04.553427+00,2022-06-01 23:27:04.553427+00,2022-06-01 23:27:04.553428+00,,,active,,3813,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1654126024.553514,16384,dbt3,9328,,10,postgres,psql,,,-1,2022-06-01 23:27:04.540604+00,2022-06-01 23:27:04.551062+00,2022-06-01 23:27:04.551062+00,2022-06-01 23:27:04.551063+00,,,active,,3813,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, * FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1654126024.553514,16384,dbt3,9330,,10,postgres,psql,,,-1,2022-06-01 23:27:04.537626+00,2022-06-01 23:27:04.546144+00,2022-06-01 23:27:04.546144+00,2022-06-01 23:27:04.546145+00,,,active,,3813,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, * FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1654126024.553514,16384,dbt3,9331,,10,postgres,psql,,,-1,2022-06-01 23:27:04.542638+00,2022-06-01 23:27:04.553514+00,2022-06-01 23:27:04.553514+00,2022-06-01 23:27:04.553516+00,,,active,,3813,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, * FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1654126024.553514,,,8596,,,,"",,,,2022-06-01 23:26:03.380254+00,,,,Activity,BgWriterMain,,,,,"",background writer
1654126024.553514,,,8595,,,,"",,,,2022-06-01 23:26:03.380097+00,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1654126024.553514,,,8597,,,,"",,,,2022-06-01 23:26:03.380408+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1654126084.569285,,,8598,,,,"",,,,2022-06-01 23:26:03.380564+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1654126084.569285,,,8600,,10,postgres,"",,,,2022-06-01 23:26:03.38088+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1654126084.569285,16384,dbt3,9287,,10,postgres,psql,,,-1,2022-06-01 23:26:50.308817+00,2022-06-01 23:26:50.32435+00,2022-06-01 23:26:50.324519+00,2022-06-01 23:26:50.32452+00,,,active,,3809,,"select
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice,
	sum(l_quantity)
from
	customer,
	orders,
	lineitem
where
	o_orderkey in (
		select
			l_orderkey
		from
			lineitem
		group by
			l_orderkey having
				sum(l_quantity) > 312
	)
	and c_custkey = o_custkey
	and o_orderkey = l_orderkey
group by
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice
order by
	o_totalprice desc,
	o_orderdate
LIMIT 100;",client backend
1654126084.569285,16384,dbt3,9288,9287,10,postgres,psql,,,,2022-06-01 23:26:50.339637+00,2022-06-01 23:26:50.32435+00,2022-06-01 23:26:50.324519+00,2022-06-01 23:26:50.35524+00,,,active,,3809,,"select
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice,
	sum(l_quantity)
from
	customer,
	orders,
	lineitem
where
	o_orderkey in (
		select
			l_orderkey
		from
			lineitem
		group by
			l_orderkey having
				sum(l_quantity) > 312
	)
	and c_custkey = o_custkey
	and o_orderkey = l_orderkey
group by
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice
order by
	o_totalprice desc,
	o_orderdate
LIMIT 100;",parallel worker
1654126084.569285,16384,dbt3,9289,9287,10,postgres,psql,,,,2022-06-01 23:26:50.34964+00,2022-06-01 23:26:50.32435+00,2022-06-01 23:26:50.324519+00,2022-06-01 23:26:50.36215+00,,,active,,3809,,"select
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice,
	sum(l_quantity)
from
	customer,
	orders,
	lineitem
where
	o_orderkey in (
		select
			l_orderkey
		from
			lineitem
		group by
			l_orderkey having
				sum(l_quantity) > 312
	)
	and c_custkey = o_custkey
	and o_orderkey = l_orderkey
group by
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice
order by
	o_totalprice desc,
	o_orderdate
LIMIT 100;",parallel worker
1654126084.569285,16384,dbt3,9358,,10,postgres,psql,,,-1,2022-06-01 23:27:18.937387+00,2022-06-01 23:27:18.943565+00,2022-06-01 23:27:18.943722+00,2022-06-01 23:27:18.943723+00,,,active,,3813,,"select
	l_returnflag,
	l_linestatus,
	sum(l_quantity) as sum_qty,
	sum(l_extendedprice) as sum_base_price,
	sum(l_extendedprice * (1 - l_discount)) as sum_disc_price,
	sum(l_extendedprice * (1 - l_discount) * (1 + l_tax)) as sum_charge,
	avg(l_quantity) as avg_qty,
	avg(l_extendedprice) as avg_price,
	avg(l_discount) as avg_disc,
	count(*) as count_order
from
	lineitem
where
	l_shipdate <= date '1998-12-01' - interval '62 days'
group by
	l_returnflag,
	l_linestatus
order by
	l_returnflag,
	l_linestatus;",client backend
1654126084.569285,16384,dbt3,9344,,10,postgres,psql,,,-1,2022-06-01 23:27:06.071649+00,2022-06-01 23:27:06.089805+00,2022-06-01 23:27:06.08999+00,2022-06-01 23:27:06.089992+00,IO,DataFileRead,active,,3813,,"select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%misty%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",client backend
1654126084.569285,16384,dbt3,9360,9358,10,postgres,psql,,,,2022-06-01 23:27:18.959644+00,2022-06-01 23:27:18.943565+00,2022-06-01 23:27:18.943722+00,2022-06-01 23:27:18.966335+00,,,active,,3813,,"select
	l_returnflag,
	l_linestatus,
	sum(l_quantity) as sum_qty,
	sum(l_extendedprice) as sum_base_price,
	sum(l_extendedprice * (1 - l_discount)) as sum_disc_price,
	sum(l_extendedprice * (1 - l_discount) * (1 + l_tax)) as sum_charge,
	avg(l_quantity) as avg_qty,
	avg(l_extendedprice) as avg_price,
	avg(l_discount) as avg_disc,
	count(*) as count_order
from
	lineitem
where
	l_shipdate <= date '1998-12-01' - interval '62 days'
group by
	l_returnflag,
	l_linestatus
order by
	l_returnflag,
	l_linestatus;",parallel worker
1654126084.569285,16384,dbt3,9359,9358,10,postgres,psql,,,,2022-06-01 23:27:18.960149+00,2022-06-01 23:27:18.943565+00,2022-06-01 23:27:18.943722+00,2022-06-01 23:27:18.973181+00,,,active,,3813,,"select
	l_returnflag,
	l_linestatus,
	sum(l_quantity) as sum_qty,
	sum(l_extendedprice) as sum_base_price,
	sum(l_extendedprice * (1 - l_discount)) as sum_disc_price,
	sum(l_extendedprice * (1 - l_discount) * (1 + l_tax)) as sum_charge,
	avg(l_quantity) as avg_qty,
	avg(l_extendedprice) as avg_price,
	avg(l_discount) as avg_disc,
	count(*) as count_order
from
	lineitem
where
	l_shipdate <= date '1998-12-01' - interval '62 days'
group by
	l_returnflag,
	l_linestatus
order by
	l_returnflag,
	l_linestatus;",parallel worker
1654126084.569285,16384,dbt3,9405,,10,postgres,psql,,,-1,2022-06-01 23:27:45.853689+00,2022-06-01 23:27:45.870058+00,2022-06-01 23:27:45.870153+00,2022-06-01 23:27:45.870154+00,,,active,3827,3827,,"COPY lineitem
FROM '/tmp/dss/lineitem.tbl.u5'
USING DELIMITERS '|';",client backend
1654126084.569285,16384,dbt3,9346,9344,10,postgres,psql,,,,2022-06-01 23:27:06.127676+00,2022-06-01 23:27:06.089805+00,2022-06-01 23:27:06.08999+00,2022-06-01 23:27:06.137767+00,IO,DataFileRead,active,,3813,,"select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%misty%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",parallel worker
1654126084.569285,16384,dbt3,9345,9344,10,postgres,psql,,,,2022-06-01 23:27:06.130633+00,2022-06-01 23:27:06.089805+00,2022-06-01 23:27:06.08999+00,2022-06-01 23:27:06.142429+00,,,active,,3813,,"select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%misty%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",parallel worker
1654126084.569285,16384,dbt3,9414,,10,postgres,psql,,,-1,2022-06-01 23:28:04.551647+00,,2022-06-01 23:28:04.562286+00,2022-06-01 23:28:04.566229+00,,,idle,,,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1654126084.569285,16384,dbt3,9413,,10,postgres,psql,,,-1,2022-06-01 23:28:04.55462+00,,,2022-06-01 23:28:04.571447+00,Client,ClientRead,idle,,,,"",client backend
1654126084.569285,16384,dbt3,9415,,10,postgres,psql,,,-1,2022-06-01 23:28:04.558616+00,2022-06-01 23:28:04.569285+00,2022-06-01 23:28:04.569285+00,2022-06-01 23:28:04.569286+00,,,active,,3827,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, * FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1654126084.569285,16384,dbt3,9416,,10,postgres,psql,,,-1,2022-06-01 23:28:04.556637+00,2022-06-01 23:28:04.568968+00,2022-06-01 23:28:04.568968+00,2022-06-01 23:28:04.568969+00,,,active,,3827,,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, * FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1654126084.569285,,,8596,,,,"",,,,2022-06-01 23:26:03.380254+00,,,,Activity,BgWriterMain,,,,,"",background writer
1654126084.569285,,,8595,,,,"",,,,2022-06-01 23:26:03.380097+00,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1654126084.569285,,,8597,,,,"",,,,2022-06-01 23:26:03.380408+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1654126144.582305,,,8598,,,,"",,,,2022-06-01 23:26:03.380564+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1654126144.582305,,,8600,,10,postgres,"",,,,2022-06-01 23:26:03.38088+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1654126144.582305,16384,dbt3,9525,,10,postgres,psql,,,-1,2022-06-01 23:28:45.964686+00,2022-06-01 23:28:45.9802+00,2022-06-01 23:28:45.980408+00,2022-06-01 23:28:45.98041+00,,,active,,3842,,"select
	supp_nation,
	cust_nation,
	l_year,
	sum(volume) as revenue
from
	(
		select
			n1.n_name as supp_nation,
			n2.n_name as cust_nation,
			extract(year from l_shipdate) as l_year,
			l_extendedprice * (1 - l_discount) as volume
		from
			supplier,
			lineitem,
			orders,
			customer,
			nation n1,
			nation n2
		where
			s_suppkey = l_suppkey
			and o_orderkey = l_orderkey
			and c_custkey = o_custkey
			and s_nationkey = n1.n_nationkey
			and c_nationkey = n2.n_nationkey
			and (
				(n1.n_name = 'SAUDI ARABIA' and n2.n_name = 'CANADA')
				or (n1.n_name = 'CANADA' and n2.n_name = 'SAUDI ARABIA')
			)
			and l_shipdate between date '1995-01-01' and date '1996-12-31'
	) as shipping
group by
	supp_nation,
	cust_nation,
	l_year
order by
	supp_nation,
	cust_nation,
	l_year;",client backend
1654126144.582305,16384,dbt3,9552,,10,postgres,psql,,,-1,2022-06-01 23:29:02.984893+00,2022-06-01 23:29:02.990981+00,2022-06-01 23:29:02.991136+00,2022-06-01 23:29:02.991138+00,,,active,,3851,,"select
	n_name,
	sum(l_extendedprice * (1 - l_discount)) as revenue
from
	customer,
	orders,
	lineitem,
	supplier,
	nation,
	region
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and l_suppkey = s_suppkey
	and c_nationkey = s_nationkey
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'ASIA'
	and o_orderdate >= date '1994-01-01'
	and o_orderdate < date '1994-01-01' + interval '1 year'
group by
	n_name
order by
	revenue desc;",client backend
1654126144.582305,16384,dbt3,9554,9552,10,postgres,psql,,,,2022-06-01 23:29:03.01864+00,2022-06-01 23:29:02.990981+00,2022-06-01 23:29:02.991136+00,2022-06-01 23:29:03.0272+00,,,active,,3851,,"select
	n_name,
	sum(l_extendedprice * (1 - l_discount)) as revenue
from
	customer,
	orders,
	lineitem,
	supplier,
	nation,
	region
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and l_suppkey = s_suppkey
	and c_nationkey = s_nationkey
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'ASIA'
	and o_orderdate >= date '1994-01-01'
	and o_orderdate < date '1994-01-01' + interval '1 year'
group by
	n_name
order by
	revenue desc;",parallel worker
1654126144.582305,16384,dbt3,9481,,10,postgres,psql,,,-1,2022-06-01 23:28:32.6734+00,2022-06-01 23:28:32.679608+00,2022-06-01 23:28:32.679857+00,2022-06-01 23:28:32.679859+00,,,active,,3840,,"select
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice,
	sum(l_quantity)
from
	customer,
	orders,
	lineitem
where
	o_orderkey in (
		select
			l_orderkey
		from
			lineitem
		group by
			l_orderkey having
				sum(l_quantity) > 315
	)
	and c_custkey = o_custkey
	and o_orderkey = l_orderkey
group by
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice
order by
	o_totalprice desc,
	o_orderdate
LIMIT 100;",client backend
1654126144.582305,16384,dbt3,9553,9552,10,postgres,psql,,,,2022-06-01 23:29:03.020604+00,2022-06-01 23:29:02.990981+00,2022-06-01 23:29:02.991136+00,2022-06-01 23:29:03.032314+00,,,active,,3851,,"select
	n_name,
	sum(l_extendedprice * (1 - l_discount)) as revenue
from
	customer,
	orders,
	lineitem,
	supplier,
	nation,
	region
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and l_suppkey = s_suppkey
	and c_nationkey = s_nationkey
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'ASIA'
	and o_orderdate >= date '1994-01-01'
	and o_orderdate < date '1994-01-01' + interval '1 year'
group by
	n_name
order by
	revenue desc;",parallel worker
1654126144.582305,16384,dbt3,9483,9481,10,postgres,psql,,,,2022-06-01 23:28:32.69021+00,2022-06-01 23:28:32.679608+00,2022-06-01 23:28:32.679857+00,2022-06-01 23:28:32.703431+00,,,active,,3840,,"select
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice,
	sum(l_quantity)
from
	customer,
	orders,
	lineitem
where
	o_orderkey in (
		select
			l_orderkey
		from
			lineitem
		group by
			l_orderkey having
				sum(l_quantity) > 315
	)
	and c_custkey = o_custkey
	and o_orderkey = l_orderkey
group by
	c_name,
	c_custkey,
	o_orderkey,
	o_orderdate,
	o_totalprice
order by
	o_totalprice desc,
	o_orderdate
LIMIT 100;",parallel worker
