ctime,relid,schemaname,relname,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1654125964.509234,4169,pg_toast,pg_toast_3600,0,0,0,0,,,,,4169,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,17762,pg_toast,pg_toast_17759,0,0,1,0,,,,,17762,pg_toast,pg_toast_17759,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:22:22.021977+00,,,,1,0,0,0
1654125964.509234,2615,pg_catalog,pg_namespace,621,12039,1827,22786,0,0,0,0,2615,pg_catalog,pg_namespace,286,2024,16212,11249,32,0,0,0,10,22,10,32,,,,,0,0,0,0
1654125964.509234,17757,pg_toast,pg_toast_17754,0,0,1,0,,,,,17757,pg_toast,pg_toast_17754,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:20:35.991628+00,,,,1,0,0,0
1654125964.509234,17767,public,region,12,6487,10,19,,,,,17767,public,region,6469,32345,20,0,5,0,0,0,5,0,0,0,2022-06-01 23:19:28.976054+00,,2022-06-01 23:19:28.982807+00,,1,0,1,0
1654125964.509234,2396,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,2396,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3600,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,3600,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3596,pg_catalog,pg_seclabel,0,0,76,2256,0,0,0,0,3596,pg_catalog,pg_seclabel,0,0,1166,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2609,pg_catalog,pg_description,0,0,231,2288,0,0,0,0,2609,pg_catalog,pg_description,0,0,1166,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,17742,pg_toast,pg_toast_17739,0,0,1,0,,,,,17742,pg_toast,pg_toast_17739,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:19:56.782235+00,,,,1,0,0,0
1654125964.509234,3603,pg_catalog,pg_ts_config_map,0,0,0,0,,,,,3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,1213,pg_catalog,pg_tablespace,523,2468,1083,4969,0,0,0,0,1213,pg_catalog,pg_tablespace,2,4,2989,2989,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,14527,information_schema,sql_parts,0,0,,,0,0,0,0,14527,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2608,pg_catalog,pg_depend,1411,12702,1985,29743,,,,,2608,pg_catalog,pg_depend,0,0,10699,11633,2114,0,1963,0,8929,151,8,147,,2022-06-01 17:47:00.950768+00,,2022-06-01 23:24:55.980102+00,0,1,0,4
1654125964.509234,2964,pg_catalog,pg_db_role_setting,0,0,480,51176,0,0,0,0,2964,pg_catalog,pg_db_role_setting,0,0,25828,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2613,pg_catalog,pg_largeobject,0,0,0,0,,,,,2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,6175,pg_toast,pg_toast_3456,0,0,0,0,,,,,6175,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,1261,pg_catalog,pg_auth_members,0,0,0,0,,,,,1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,17747,pg_toast,pg_toast_17744,0,0,1,0,,,,,17747,pg_toast,pg_toast_17744,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:20:03.984233+00,,,,1,0,0,0
1654125964.509234,2617,pg_catalog,pg_operator,6021,81689,4267,57211,,,,,2617,pg_catalog,pg_operator,0,0,27197,121818,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,17759,public,lineitem,27813978,5425792,1336344,13076862,0,0,1,0,17759,public,lineitem,41,1140331158,2929617,4094651,60045669,0,60340,0,59983525,60340,119957,59617,2022-06-01 23:22:22.02176+00,,2022-06-01 23:22:22.432794+00,,1,0,1,0
1654125964.509234,17764,public,nation,22,25964,20,25951,,,,,17764,public,nation,29,725,25947,25919,25,0,0,0,25,0,0,0,2022-06-01 23:19:28.991787+00,,2022-06-01 23:19:29.003514+00,,1,0,1,0
1654125964.509234,2610,pg_catalog,pg_index,3552,91600,2010,81650,,,,,2610,pg_catalog,pg_index,1545,109724,71482,91564,455,96,419,82,191,56,40,70,,2022-06-01 17:44:27.071591+00,,2022-06-01 23:15:09.128002+00,0,5,0,11
1654125964.509234,1249,pg_catalog,pg_attribute,11995,237018,3747,445723,,,,,1249,pg_catalog,pg_attribute,1474,6968,213163,518614,3316,0,2987,0,3216,574,76,626,,2022-06-01 17:27:08.164993+00,,2022-06-01 23:15:09.087049+00,0,3,0,11
1654125964.509234,2600,pg_catalog,pg_aggregate,457,2315,924,4073,0,0,0,0,2600,pg_catalog,pg_aggregate,0,0,2772,2772,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,17749,public,customer,450350,170236,11264,5450,0,0,1,0,17749,public,customer,11,10500000,109,571691,1500000,0,0,0,1500049,0,0,0,2022-06-01 23:19:58.853665+00,2022-06-01 23:17:13.55633+00,2022-06-01 23:20:00.666444+00,2022-06-01 23:17:15.498775+00,1,1,1,1
1654125964.509234,14535,pg_toast,pg_toast_14532,0,0,0,0,,,,,14535,pg_toast,pg_toast_14532,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,17752,pg_toast,pg_toast_17749,0,0,1,0,,,,,17752,pg_toast,pg_toast_17749,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:19:58.854137+00,,,,1,0,0,0
1654125964.509234,2966,pg_toast,pg_toast_2964,0,0,0,0,,,,,2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2618,pg_catalog,pg_rewrite,699,802,322,1916,861,430,160,1188,2618,pg_catalog,pg_rewrite,0,0,1289,1201,54,0,54,0,139,54,44,54,,,,2022-06-01 14:37:09.916888+00,0,0,0,1
1654125964.509234,4177,pg_toast,pg_toast_1262,0,0,0,0,,,,,4177,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4159,pg_toast,pg_toast_2600,0,0,0,0,,,,,4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,17739,public,part,544068,248399,22630,479718,0,0,1,0,17739,public,part,14,14000000,166512,230918,2000000,0,0,0,2000043,0,0,0,2022-06-01 23:19:56.781941+00,2022-06-01 23:15:07.851677+00,2022-06-01 23:19:58.618388+00,2022-06-01 23:15:09.034368+00,1,1,1,1
1654125964.509234,4147,pg_toast,pg_toast_3079,0,0,0,0,,,,,4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,1247,pg_catalog,pg_type,2068,90987,2653,191833,0,0,0,0,1247,pg_catalog,pg_type,0,0,92774,91437,394,0,352,0,619,26,84,24,,2022-06-01 17:47:00.916355+00,,2022-06-01 17:44:24.50665+00,0,2,0,5
1654125964.509234,17754,public,orders,17984790,4942690,2867760,12405012,0,0,1,0,17754,public,orders,28,180120000,5033731,15143664,15015000,0,15000,0,14998629,15000,30000,15000,2022-06-01 23:20:35.991332+00,2022-06-01 23:18:29.146007+00,2022-06-01 23:20:37.091212+00,2022-06-01 23:18:30.587061+00,1,1,1,1
1654125964.509234,2602,pg_catalog,pg_amop,3292,72619,3608,88510,,,,,2602,pg_catalog,pg_amop,0,0,42789,91716,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3439,pg_toast,pg_toast_3381,0,0,0,0,,,,,3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2846,pg_toast,pg_toast_2396,0,0,0,0,,,,,2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4145,pg_toast,pg_toast_3466,0,0,0,0,,,,,4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3541,pg_catalog,pg_range,0,0,1723,1561,,,,,3541,pg_catalog,pg_range,0,0,1642,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3602,pg_catalog,pg_ts_config,353,4699,1478,6100,,,,,3602,pg_catalog,pg_ts_config,0,0,5052,5052,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4183,pg_toast,pg_toast_6100,0,0,0,0,,,,,4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2224,pg_catalog,pg_sequence,48,34,96,36,,,,,2224,pg_catalog,pg_sequence,0,0,59,59,12,0,11,0,1,11,23,12,,,,,0,0,0,0
1654125964.509234,2611,pg_catalog,pg_inherits,0,0,76,1268,,,,,2611,pg_catalog,pg_inherits,0,0,672,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,1262,pg_catalog,pg_database,402,20157,2096,30477,0,0,0,0,1262,pg_catalog,pg_database,793,2458,19764,19762,1,0,0,0,1,0,1,1,,,,,0,0,0,0
1654125964.509234,3501,pg_catalog,pg_enum,0,0,0,0,,,,,3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,14532,information_schema,sql_sizing,0,0,,,0,0,0,0,14532,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2607,pg_catalog,pg_conversion,0,0,0,0,,,,,2607,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,17737,pg_toast,pg_toast_17734,0,0,1,0,,,,,17737,pg_toast,pg_toast_17734,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:19:30.715136+00,,,,1,0,0,0
1654125964.509234,826,pg_catalog,pg_default_acl,0,0,88,748,0,0,0,0,826,pg_catalog,pg_default_acl,0,0,418,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2336,pg_toast,pg_toast_2620,0,0,0,0,,,,,2336,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2603,pg_catalog,pg_amproc,1251,31969,1993,69586,,,,,2603,pg_catalog,pg_amproc,268,938,32021,79622,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2606,pg_catalog,pg_constraint,262,793,493,1655,0,0,0,0,2606,pg_catalog,pg_constraint,0,0,717,621,96,0,88,0,115,16,56,24,,2022-06-01 17:27:08.249194+00,,2022-06-01 15:17:38.18353+00,0,1,0,2
1654125964.509234,1255,pg_catalog,pg_proc,6931,33488,6207,74204,0,0,0,0,1255,pg_catalog,pg_proc,0,0,36361,50811,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4173,pg_toast,pg_toast_1418,0,0,0,0,,,,,4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2612,pg_catalog,pg_language,0,0,0,0,0,0,0,0,2612,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4149,pg_toast,pg_toast_2328,0,0,0,0,,,,,4149,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,14525,pg_toast,pg_toast_14522,0,0,0,0,,,,,14525,pg_toast,pg_toast_14522,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3598,pg_toast,pg_toast_3596,0,0,0,0,,,,,3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2836,pg_toast,pg_toast_1255,0,0,0,0,,,,,2836,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3456,pg_catalog,pg_collation,45,9,135,27,0,0,0,0,3456,pg_catalog,pg_collation,0,0,54,54,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3079,pg_catalog,pg_extension,0,0,24,0,0,0,0,0,3079,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,14522,information_schema,sql_implementation_info,0,0,,,0,0,0,0,14522,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2832,pg_toast,pg_toast_2606,0,0,0,0,,,,,2832,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3466,pg_catalog,pg_event_trigger,0,0,89,696,0,0,0,0,3466,pg_catalog,pg_event_trigger,0,0,785,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3764,pg_catalog,pg_ts_template,0,0,0,0,,,,,3764,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2995,pg_catalog,pg_largeobject_metadata,0,0,0,0,,,,,2995,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4143,pg_toast,pg_toast_826,0,0,0,0,,,,,4143,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4185,pg_toast,pg_toast_1213,0,0,0,0,,,,,4185,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,17734,public,supplier,13589,43808,1206,51824,0,0,1,0,17734,public,supplier,10,600000,25960,25845,100000,0,0,0,100000,0,0,0,2022-06-01 23:19:30.714849+00,2022-06-01 23:14:59.92753+00,2022-06-01 23:19:31.849292+00,2022-06-01 23:15:00.314556+00,1,1,1,1
1654125964.509234,2616,pg_catalog,pg_opclass,1301,177355,1863,48367,,,,,2616,pg_catalog,pg_opclass,268,268,40341,446718,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,17744,public,partsupp,2259730,2000603,39829,95264,0,0,1,0,17744,public,partsupp,6,24000000,38447,2503558,8000000,0,0,0,8001572,0,0,0,2022-06-01 23:20:03.983923+00,2022-06-01 23:16:55.305766+00,2022-06-01 23:20:05.195972+00,2022-06-01 23:16:56.601612+00,1,1,1,1
1654125964.509234,2838,pg_toast,pg_toast_2618,861,430,160,1188,,,,,2838,pg_toast,pg_toast_2618,0,0,790,2745,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,1259,pg_catalog,pg_class,5649,211865,4184,396709,,,,,1259,pg_catalog,pg_class,4100,551880,191308,177337,736,126,672,121,448,73,40,98,,2022-06-01 17:44:27.052626+00,,2022-06-01 23:15:09.112368+00,0,4,0,11
1654125964.509234,3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4153,pg_toast,pg_toast_3118,0,0,0,0,,,,,4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4060,pg_toast,pg_toast_3592,0,0,0,0,,,,,4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4165,pg_toast,pg_toast_3350,0,0,0,0,,,,,4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2753,pg_catalog,pg_opfamily,0,0,0,0,,,,,2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4181,pg_toast,pg_toast_6000,0,0,0,0,,,,,4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3601,pg_catalog,pg_ts_parser,0,0,0,0,,,,,3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,14520,pg_toast,pg_toast_14517,0,0,0,0,,,,,14520,pg_toast,pg_toast_14517,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,6104,pg_catalog,pg_publication,0,0,0,0,,,,,6104,pg_catalog,pg_publication,766,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,14530,pg_toast,pg_toast_14527,0,0,0,0,,,,,14530,pg_toast,pg_toast_14527,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2619,pg_catalog,pg_statistic,4256,23036,1596,53103,503,1321,351,1148,2619,pg_catalog,pg_statistic,0,0,24361,20688,737,1540,674,733,469,32,2951,48,,2022-06-01 23:15:59.941948+00,,,0,11,0,0
1654125964.509234,4155,pg_toast,pg_toast_3394,0,0,0,0,,,,,4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3381,pg_catalog,pg_statistic_ext,0,0,455,13659,0,0,0,0,3381,pg_catalog,pg_statistic_ext,0,0,7057,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4175,pg_toast,pg_toast_1260,0,0,0,0,,,,,4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,6106,pg_catalog,pg_publication_rel,0,0,398,1134,,,,,6106,pg_catalog,pg_publication_rel,0,0,766,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,17770,public,time_statistics,17,90,,,,,,,17770,public,time_statistics,26,375,,,29,26,0,26,29,26,55,29,,,,,0,0,0,0
1654125964.509234,2605,pg_catalog,pg_cast,890,33570,904,154499,,,,,2605,pg_catalog,pg_cast,0,0,151297,34460,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,4171,pg_toast,pg_toast_1247,0,0,0,0,,,,,4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2830,pg_toast,pg_toast_2604,0,0,0,0,,,,,2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3430,pg_toast,pg_toast_3429,0,0,0,0,,,,,3430,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,14517,information_schema,sql_features,0,0,,,0,0,0,0,14517,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,3576,pg_catalog,pg_transform,0,0,0,0,,,,,3576,pg_catalog,pg_transform,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125964.509234,2601,pg_catalog,pg_am,483,14446,0,0,,,,,2601,pg_catalog,pg_am,14929,14929,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,3394,pg_catalog,pg_init_privs,0,0,159,1214,0,0,0,0,3394,pg_catalog,pg_init_privs,0,0,1182,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,4167,pg_toast,pg_toast_3256,0,0,0,0,,,,,4167,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,4151,pg_toast,pg_toast_1417,0,0,0,0,,,,,4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,2834,pg_toast,pg_toast_2609,0,0,0,0,,,,,2834,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,2840,pg_toast,pg_toast_2619,507,1342,355,1188,,,,,2840,pg_toast,pg_toast_2619,0,0,804,1319,278,0,265,0,25,25,543,26,,2022-06-01 17:47:00.966812+00,,,0,4,0,0
1654126024.551062,2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,4157,pg_toast,pg_toast_2612,0,0,0,0,,,,,4157,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,1260,pg_catalog,pg_authid,473,13583,1972,25414,0,0,0,0,1260,pg_catalog,pg_authid,363,1760,13693,13693,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,6102,pg_catalog,pg_subscription_rel,0,0,0,0,,,,,6102,pg_catalog,pg_subscription_rel,257,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,1214,pg_catalog,pg_shdepend,93,155,348,1489,,,,,1214,pg_catalog,pg_shdepend,0,0,1431,248,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,4163,pg_toast,pg_toast_2615,0,0,0,0,,,,,4163,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,4169,pg_toast,pg_toast_3600,0,0,0,0,,,,,4169,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654126024.551062,17762,pg_toast,pg_toast_17759,0,0,1,0,,,,,17762,pg_toast,pg_toast_17759,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:22:22.021977+00,,,,1,0,0,0
1654126024.551062,2615,pg_catalog,pg_namespace,633,12264,1859,23261,0,0,0,0,2615,pg_catalog,pg_namespace,288,2052,16551,11469,34,0,0,0,12,22,12,34,,,,,0,0,0,0
1654126024.551062,17757,pg_toast,pg_toast_17754,0,0,1,0,,,,,17757,pg_toast,pg_toast_17754,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:20:35.991628+00,,,,1,0,0,0
