ctime,relid,indexrelid,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,relid,indexrelid,schemaname,relname,indexrelname,idx_blks_read,idx_blks_hit
1654125964.512213,17759,17786,public,lineitem,lineitem_l_orderkey_idx_l_returnflag,0,0,0,17759,17786,public,lineitem,lineitem_l_orderkey_idx_l_returnflag,100,44539
1654125964.512213,17759,17806,public,lineitem,lineitem_l_partkey_l_quantity_l_shipmode_idx,27132,489733,431734,17759,17806,public,lineitem,lineitem_l_partkey_l_quantity_l_shipmode_idx,194121,316575
1654125964.512213,17759,17808,public,lineitem,lineitem_l_orderkey_l_suppkey_l_quantity_idx,134132,180302383,179318,17759,17808,public,lineitem,lineitem_l_orderkey_l_suppkey_l_quantity_idx,374612,1203441
1654125964.512213,17759,17795,public,lineitem,lineitem_l_orderkey_l_suppkey_idx,2088386,40417199,40327,17759,17795,public,lineitem,lineitem_l_orderkey_l_suppkey_idx,263255,8375277
1654125964.512213,17759,17805,public,lineitem,lineitem_l_receiptdate_idx,0,0,0,17759,17805,public,lineitem,lineitem_l_receiptdate_idx,6,122818
1654125964.512213,2836,2837,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0,0,2836,2837,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0
1654125964.512213,4171,4172,pg_toast,pg_toast_1247,pg_toast_1247_index,0,0,0,4171,4172,pg_toast,pg_toast_1247,pg_toast_1247_index,0,0
1654125964.512213,2830,2831,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0,0,2830,2831,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0
1654125964.512213,2832,2833,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0,0,2832,2833,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0
1654125964.512213,4157,4158,pg_toast,pg_toast_2612,pg_toast_2612_index,0,0,0,4157,4158,pg_toast,pg_toast_2612,pg_toast_2612_index,0,0
1654125964.512213,4159,4160,pg_toast,pg_toast_2600,pg_toast_2600_index,0,0,0,4159,4160,pg_toast,pg_toast_2600,pg_toast_2600_index,0,0
1654125964.512213,2840,2841,pg_toast,pg_toast_2619,pg_toast_2619_index,779,1269,1269,2840,2841,pg_toast,pg_toast_2619,pg_toast_2619_index,351,1148
1654125964.512213,3439,3440,pg_toast,pg_toast_3381,pg_toast_3381_index,0,0,0,3439,3440,pg_toast,pg_toast_3381,pg_toast_3381_index,0,0
1654125964.512213,3430,3431,pg_toast,pg_toast_3429,pg_toast_3429_index,0,0,0,3430,3431,pg_toast,pg_toast_3429,pg_toast_3429_index,0,0
1654125964.512213,2838,2839,pg_toast,pg_toast_2618,pg_toast_2618_index,790,2745,2745,2838,2839,pg_toast,pg_toast_2618,pg_toast_2618_index,160,1188
1654125964.512213,2336,2337,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0,0,2336,2337,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0
1654125964.512213,4145,4146,pg_toast,pg_toast_3466,pg_toast_3466_index,0,0,0,4145,4146,pg_toast,pg_toast_3466,pg_toast_3466_index,0,0
1654125964.512213,2834,2835,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0,0,2834,2835,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0
1654125964.512213,4163,4164,pg_toast,pg_toast_2615,pg_toast_2615_index,0,0,0,4163,4164,pg_toast,pg_toast_2615,pg_toast_2615_index,0,0
1654125964.512213,3118,3119,pg_catalog,pg_foreign_table,pg_foreign_table_relid_index,0,0,0,3118,3119,pg_catalog,pg_foreign_table,pg_foreign_table_relid_index,0,0
1654125964.512213,4177,4178,pg_toast,pg_toast_1262,pg_toast_1262_index,0,0,0,4177,4178,pg_toast,pg_toast_1262,pg_toast_1262_index,0,0
1654125964.512213,2966,2967,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0,0,2966,2967,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0
1654125964.512213,4185,4186,pg_toast,pg_toast_1213,pg_toast_1213_index,0,0,0,4185,4186,pg_toast,pg_toast_1213,pg_toast_1213_index,0,0
1654125964.512213,4175,4176,pg_toast,pg_toast_1260,pg_toast_1260_index,0,0,0,4175,4176,pg_toast,pg_toast_1260,pg_toast_1260_index,0,0
1654125964.512213,2846,2847,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,2846,2847,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0
1654125964.512213,4169,4170,pg_toast,pg_toast_3600,pg_toast_3600_index,0,0,0,4169,4170,pg_toast,pg_toast_3600,pg_toast_3600_index,0,0
1654125964.512213,4147,4148,pg_toast,pg_toast_3079,pg_toast_3079_index,0,0,0,4147,4148,pg_toast,pg_toast_3079,pg_toast_3079_index,0,0
1654125964.512213,4149,4150,pg_toast,pg_toast_2328,pg_toast_2328_index,0,0,0,4149,4150,pg_toast,pg_toast_2328,pg_toast_2328_index,0,0
1654125964.512213,4151,4152,pg_toast,pg_toast_1417,pg_toast_1417_index,0,0,0,4151,4152,pg_toast,pg_toast_1417,pg_toast_1417_index,0,0
1654125964.512213,4173,4174,pg_toast,pg_toast_1418,pg_toast_1418_index,0,0,0,4173,4174,pg_toast,pg_toast_1418,pg_toast_1418_index,0,0
1654125964.512213,4153,4154,pg_toast,pg_toast_3118,pg_toast_3118_index,0,0,0,4153,4154,pg_toast,pg_toast_3118,pg_toast_3118_index,0,0
1654125964.512213,4167,4168,pg_toast,pg_toast_3256,pg_toast_3256_index,0,0,0,4167,4168,pg_toast,pg_toast_3256,pg_toast_3256_index,0,0
1654125964.512213,4181,4182,pg_toast,pg_toast_6000,pg_toast_6000_index,0,0,0,4181,4182,pg_toast,pg_toast_6000,pg_toast_6000_index,0,0
1654125964.512213,4143,4144,pg_toast,pg_toast_826,pg_toast_826_index,0,0,0,4143,4144,pg_toast,pg_toast_826,pg_toast_826_index,0,0
1654125964.512213,4155,4156,pg_toast,pg_toast_3394,pg_toast_3394_index,0,0,0,4155,4156,pg_toast,pg_toast_3394,pg_toast_3394_index,0,0
1654125964.512213,3598,3599,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,3598,3599,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0
1654125964.512213,4060,4061,pg_toast,pg_toast_3592,pg_toast_3592_index,0,0,0,4060,4061,pg_toast,pg_toast_3592,pg_toast_3592_index,0,0
1654125964.512213,6175,6176,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0,0,6175,6176,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0
1654125964.512213,4165,4166,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0,0,4165,4166,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0
1654125964.512213,4183,4184,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0,0,4183,4184,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0
1654125964.512213,1260,2677,pg_catalog,pg_authid,pg_authid_oid_index,7264,7264,7264,1260,2677,pg_catalog,pg_authid,pg_authid_oid_index,970,13558
1654125964.512213,1260,2676,pg_catalog,pg_authid,pg_authid_rolname_index,6132,6132,6132,1260,2676,pg_catalog,pg_authid,pg_authid_rolname_index,968,11296
1654125964.512213,17737,17738,pg_toast,pg_toast_17734,pg_toast_17734_index,0,0,0,17737,17738,pg_toast,pg_toast_17734,pg_toast_17734_index,1,0
1654125964.512213,17734,17783,public,supplier,pk_supplier,25941,25941,25845,17734,17783,public,supplier,pk_supplier,285,51621
1654125964.512213,17734,17791,public,supplier,supplier_s_suppkey_idx_like,3,168,0,17734,17791,public,supplier,supplier_s_suppkey_idx_like,12,17
1654125964.512213,17734,17789,public,supplier,supplier_s_nationkey_s_suppkey_idx,16,427975,0,17734,17789,public,supplier,supplier_s_nationkey_s_suppkey_idx,909,186
1654125964.512213,17764,17810,public,nation,pk_nation,25947,26019,25919,17764,17810,public,nation,pk_nation,20,25951
1654125964.512213,3429,3433,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0,0,3429,3433,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0
1654125964.512213,17742,17743,pg_toast,pg_toast_17739,pg_toast_17739_index,0,0,0,17742,17743,pg_toast,pg_toast_17739,pg_toast_17739_index,1,0
1654125964.512213,17739,17797,public,part,part_p_size_idx,0,0,0,17739,17797,public,part,part_p_size_idx,3,49
1654125964.512213,17739,17781,public,part,pk_part,166471,166471,166411,17739,17781,public,part,pk_part,19819,479614
1654125964.512213,17739,17800,public,part,part_ios_test1,25,360038,40253,17739,17800,public,part,part_ios_test1,2544,22
1654125964.512213,17739,17785,public,part,part_p_type_p_partkey_idx,3,13476,0,17739,17785,public,part,part_p_type_p_partkey_idx,86,11
1654125964.512213,17739,17784,public,part,part_p_container_p_brand_p_partkey_idx,13,26179,0,17739,17784,public,part,part_p_container_p_brand_p_partkey_idx,178,22
1654125964.512213,17767,17801,public,region,pk_region,20,20,0,17767,17801,public,region,pk_region,10,19
1654125964.512213,17747,17748,pg_toast,pg_toast_17744,pg_toast_17744_index,0,0,0,17747,17748,pg_toast,pg_toast_17744,pg_toast_17744_index,1,0
1654125964.512213,17744,17790,public,partsupp,pk_partsupp,6496,8025876,25844,17744,17790,public,partsupp,pk_partsupp,24047,15180
1654125964.512213,17744,17782,public,partsupp,partsupp_ps_suppkey_idx,31951,2477766,2477714,17744,17782,public,partsupp,partsupp_ps_suppkey_idx,15782,80084
1654125964.512213,1418,174,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,1418,174,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0
1654125964.512213,1418,175,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,1418,175,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0
1654125964.512213,6100,6114,pg_catalog,pg_subscription,pg_subscription_oid_index,0,0,0,6100,6114,pg_catalog,pg_subscription,pg_subscription_oid_index,0,0
1654125964.512213,6100,6115,pg_catalog,pg_subscription,pg_subscription_subname_index,0,0,0,6100,6115,pg_catalog,pg_subscription,pg_subscription_subname_index,0,0
1654125964.512213,1249,2659,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,212420,517871,517871,1249,2659,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,3398,437089
1654125964.512213,1249,2658,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,743,743,743,1249,2658,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,349,8634
1654125964.512213,1255,2690,pg_catalog,pg_proc,pg_proc_oid_index,33222,33222,33222,1255,2690,pg_catalog,pg_proc,pg_proc_oid_index,4013,67233
1654125964.512213,1255,2691,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,3139,17589,17589,1255,2691,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,2194,6971
1654125964.512213,1259,2662,pg_catalog,pg_class,pg_class_oid_index,175394,174715,169321,1259,2662,pg_catalog,pg_class,pg_class_oid_index,1955,357948
1654125964.512213,1259,3455,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,0,0,0,1259,3455,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,320,2183
1654125964.512213,1259,2663,pg_catalog,pg_class,pg_class_relname_nsp_index,15914,8351,8016,1259,2663,pg_catalog,pg_class,pg_class_relname_nsp_index,1909,36578
1654125964.512213,2604,2657,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0,0,2604,2657,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0
1654125964.512213,2604,2656,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0,0,2604,2656,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0
1654125964.512213,2606,2667,pg_catalog,pg_constraint,pg_constraint_oid_index,184,88,88,2606,2667,pg_catalog,pg_constraint,pg_constraint_oid_index,44,422
1654125964.512213,2606,2579,pg_catalog,pg_constraint,pg_constraint_conparentid_index,0,0,0,2606,2579,pg_catalog,pg_constraint,pg_constraint_conparentid_index,26,168
1654125964.512213,2606,2666,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,2606,2666,pg_catalog,pg_constraint,pg_constraint_contypid_index,26,168
1654125964.512213,2606,2665,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,533,533,533,2606,2665,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,371,729
1654125964.512213,2606,2664,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,2606,2664,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,26,168
1654125964.512213,2611,2680,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,672,0,0,2611,2680,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,76,1268
1654125964.512213,2611,2187,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,2611,2187,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0
1654125964.512213,2610,2679,pg_catalog,pg_index,pg_index_indexrelid_index,58913,58955,58592,2610,2679,pg_catalog,pg_index,pg_index_indexrelid_index,1012,66009
1654125964.512213,2610,2678,pg_catalog,pg_index,pg_index_indrelid_index,12569,33196,32972,2610,2678,pg_catalog,pg_index,pg_index_indrelid_index,998,15641
1654125964.512213,2617,2688,pg_catalog,pg_operator,pg_operator_oid_index,15835,15835,15835,2617,2688,pg_catalog,pg_operator,pg_operator_oid_index,1864,33526
1654125964.512213,2617,2689,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,11362,105983,105983,2617,2689,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,2403,23685
1654125964.512213,2753,2755,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0,0,2753,2755,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0
1654125964.512213,2753,2754,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0,0,2753,2754,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0
1654125964.512213,2616,2687,pg_catalog,pg_opclass,pg_opclass_oid_index,30648,30648,30648,2616,2687,pg_catalog,pg_opclass,pg_opclass_oid_index,1030,37155
1654125964.512213,2616,2686,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,9693,416070,416070,2616,2686,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,833,11212
1654125964.512213,2601,2652,pg_catalog,pg_am,pg_am_oid_index,0,0,0,2601,2652,pg_catalog,pg_am,pg_am_oid_index,0,0
1654125964.512213,2601,2651,pg_catalog,pg_am,pg_am_name_index,0,0,0,2601,2651,pg_catalog,pg_am,pg_am_name_index,0,0
1654125964.512213,2602,2756,pg_catalog,pg_amop,pg_amop_oid_index,0,0,0,2602,2756,pg_catalog,pg_amop,pg_amop_oid_index,0,0
1654125964.512213,2602,2654,pg_catalog,pg_amop,pg_amop_opr_fam_index,20162,69089,69089,2602,2654,pg_catalog,pg_amop,pg_amop_opr_fam_index,2308,42538
1654125964.512213,2602,2653,pg_catalog,pg_amop,pg_amop_fam_strat_index,22627,22627,22627,2602,2653,pg_catalog,pg_amop,pg_amop_fam_strat_index,1300,45972
1654125964.512213,2603,2757,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0,0,2603,2757,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0
1654125964.512213,2603,2655,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,32021,79622,79622,2603,2655,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,1993,69586
1654125964.512213,2612,2682,pg_catalog,pg_language,pg_language_oid_index,0,0,0,2612,2682,pg_catalog,pg_language,pg_language_oid_index,0,0
1654125964.512213,2612,2681,pg_catalog,pg_language,pg_language_name_index,0,0,0,2612,2681,pg_catalog,pg_language,pg_language_name_index,0,0
1654125964.512213,2995,2996,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0,0,2995,2996,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0
1654125964.512213,2600,2650,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,2772,2772,2772,2600,2650,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,924,4073
1654125964.512213,3381,3380,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0,0,3381,3380,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0
1654125964.512213,3381,3379,pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,7057,0,0,3381,3379,pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,455,13659
1654125964.512213,3381,3997,pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,0,0,0,3381,3997,pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,0,0
1654125964.512213,2618,2692,pg_catalog,pg_rewrite,pg_rewrite_oid_index,162,108,108,2618,2692,pg_catalog,pg_rewrite,pg_rewrite_oid_index,105,165
1654125964.512213,2618,2693,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,1127,1147,1093,2618,2693,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,217,1751
1654125964.512213,2620,2702,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0,0,2620,2702,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0
1654125964.512213,2620,2701,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0,0,2620,2701,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0
1654125964.512213,2620,2699,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0,0,2620,2699,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0
1654125964.512213,3466,3468,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0,0,3466,3468,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0
1654125964.512213,3466,3467,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,785,0,0,3466,3467,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,89,696
1654125964.512213,2609,2675,pg_catalog,pg_description,pg_description_o_c_o_index,1166,0,0,2609,2675,pg_catalog,pg_description,pg_description_o_c_o_index,231,2288
1654125964.512213,2605,2660,pg_catalog,pg_cast,pg_cast_oid_index,0,0,0,2605,2660,pg_catalog,pg_cast,pg_cast_oid_index,0,0
1654125964.512213,2605,2661,pg_catalog,pg_cast,pg_cast_source_target_index,151297,34460,34460,2605,2661,pg_catalog,pg_cast,pg_cast_source_target_index,904,154499
1654125964.512213,3501,3502,pg_catalog,pg_enum,pg_enum_oid_index,0,0,0,3501,3502,pg_catalog,pg_enum,pg_enum_oid_index,0,0
1654125964.512213,3501,3534,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0,0,3501,3534,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0
1654125964.512213,3501,3503,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0,0,3501,3503,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0
1654125964.512213,2615,2685,pg_catalog,pg_namespace,pg_namespace_oid_index,3626,3616,3574,2615,2685,pg_catalog,pg_namespace,pg_namespace_oid_index,870,4969
1654125964.512213,2615,2684,pg_catalog,pg_namespace,pg_namespace_nspname_index,12586,7689,7675,2615,2684,pg_catalog,pg_namespace,pg_namespace_nspname_index,957,17817
1654125964.512213,2607,2670,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0,0,2607,2670,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0
1654125964.512213,2607,2669,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0,0,2607,2669,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0
1654125964.512213,2607,2668,pg_catalog,pg_conversion,pg_conversion_default_index,0,0,0,2607,2668,pg_catalog,pg_conversion,pg_conversion_default_index,0,0
1654125964.512213,2608,2674,pg_catalog,pg_depend,pg_depend_reference_index,8133,8109,7707,2608,2674,pg_catalog,pg_depend,pg_depend_reference_index,1467,19960
1654125964.512213,2608,2673,pg_catalog,pg_depend,pg_depend_depender_index,2566,4026,3926,2608,2673,pg_catalog,pg_depend,pg_depend_depender_index,518,9783
1654125964.512213,1262,2672,pg_catalog,pg_database,pg_database_oid_index,8533,8532,8532,1262,2672,pg_catalog,pg_database,pg_database_oid_index,1071,13920
1654125964.512213,1262,2671,pg_catalog,pg_database,pg_database_datname_index,11231,11230,11230,1262,2671,pg_catalog,pg_database,pg_database_datname_index,1025,16557
1654125964.512213,2964,2965,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,25828,0,0,2964,2965,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,480,51176
1654125964.512213,1213,2697,pg_catalog,pg_tablespace,pg_tablespace_oid_index,2989,2989,2989,1213,2697,pg_catalog,pg_tablespace,pg_tablespace_oid_index,1046,4932
1654125964.512213,1213,2698,pg_catalog,pg_tablespace,pg_tablespace_spcname_index,0,0,0,1213,2698,pg_catalog,pg_tablespace,pg_tablespace_spcname_index,37,37
1654125964.512213,1261,2694,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0,0,1261,2694,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0
1654125964.512213,1261,2695,pg_catalog,pg_auth_members,pg_auth_members_member_role_index,0,0,0,1261,2695,pg_catalog,pg_auth_members,pg_auth_members_member_role_index,0,0
1654125964.512213,1214,1233,pg_catalog,pg_shdepend,pg_shdepend_reference_index,242,242,242,1214,1233,pg_catalog,pg_shdepend,pg_shdepend_reference_index,183,269
1654125964.512213,1214,1232,pg_catalog,pg_shdepend,pg_shdepend_depender_index,1167,0,0,1214,1232,pg_catalog,pg_shdepend,pg_shdepend_depender_index,157,1198
1654125964.512213,2396,2397,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,0,0,0,2396,2397,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,0,0
1654125964.512213,3602,3712,pg_catalog,pg_ts_config,pg_ts_config_oid_index,2526,2526,2526,3602,3712,pg_catalog,pg_ts_config,pg_ts_config_oid_index,739,3050
1654125964.512213,3602,3608,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,2526,2526,2526,3602,3608,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,739,3050
1654125964.512213,3603,3609,pg_catalog,pg_ts_config_map,pg_ts_config_map_index,0,0,0,3603,3609,pg_catalog,pg_ts_config_map,pg_ts_config_map_index,0,0
1654125964.512213,3600,3605,pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,0,0,0,3600,3605,pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,0,0
1654125964.512213,3600,3604,pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,0,0,0,3600,3604,pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,0,0
1654125964.512213,3601,3607,pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,0,0,0,3601,3607,pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,0,0
1654125964.512213,3601,3606,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0,0,3601,3606,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0
1654125964.512213,3764,3767,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0,0,3764,3767,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0
1654125964.512213,3764,3766,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0,0,3764,3766,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0
1654125964.512213,3079,3080,pg_catalog,pg_extension,pg_extension_oid_index,0,0,0,3079,3080,pg_catalog,pg_extension,pg_extension_oid_index,12,0
1654125964.512213,3079,3081,pg_catalog,pg_extension,pg_extension_name_index,0,0,0,3079,3081,pg_catalog,pg_extension,pg_extension_name_index,12,0
1654125964.512213,2328,112,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0,0,2328,112,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0
1654125964.512213,2328,548,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0,0,2328,548,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0
1654125964.512213,1417,113,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0,0,1417,113,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0
1654125964.512213,1417,549,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0,0,1417,549,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0
1654125964.512213,3256,3257,pg_catalog,pg_policy,pg_policy_oid_index,0,0,0,3256,3257,pg_catalog,pg_policy,pg_policy_oid_index,0,0
1654125964.512213,3256,3258,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,0,0,0,3256,3258,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,0,0
1654125964.512213,6000,6001,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0,0,6000,6001,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0
1654125964.512213,6000,6002,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0,0,6000,6002,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0
1654125964.512213,826,828,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0,0,826,828,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0
