ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1654126204.593259,16384,dbt3,12,17128,77,700082785,675881568,20706851100,463410136,486536237,3072,744444,0,68159,189966620195,0,,,0,0,28666522.132,28791830.966,4278.722,5191,0,0,3,2022-05-31 22:46:51.108916+00
1654126204.593259,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1654126204.593259,14698,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1654126264.599585,0,,0,0,0,8086,156099,42580,38226,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2022-05-31 22:46:51.050901+00
1654126264.599585,14699,postgres,0,223,11,3201,38354,140925,17623,0,0,0,0,0,0,0,,,0,0,162.302,82.7,0,12,0,0,0,2022-05-31 22:46:51.050883+00
1654126264.599585,16384,dbt3,11,17206,77,711770843,687303823,20996525175,466684842,486536256,3077,744459,0,69222,191802045987,0,,,0,0,28772683.041,28897993.103,4282.061,5208,0,0,3,2022-05-31 22:46:51.108916+00
1654126264.599585,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1654126264.599585,14698,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1654126324.618428,0,,0,0,0,8312,157061,42890,38508,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2022-05-31 22:46:51.050901+00
1654126324.618428,14699,postgres,0,225,11,3233,38405,142166,17637,0,0,0,0,0,0,0,,,0,0,162.302,82.7,0,12,0,0,0,2022-05-31 22:46:51.050883+00
1654126324.618428,16384,dbt3,11,17357,77,746281257,707699412,21269776282,499772253,486536280,3087,744474,0,70095,193559623203,0,,,0,0,28994991.338,29120542.826,4322.06,5239,0,0,3,2022-05-31 22:46:51.108916+00
1654126324.618428,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1654126324.618428,14698,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1654126384.638946,0,,0,0,0,8446,157663,43093,38683,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2022-05-31 22:46:51.050901+00
1654126384.638946,14699,postgres,0,227,11,3265,38456,143407,17651,0,0,0,0,0,0,0,,,0,0,162.302,82.7,0,12,0,0,0,2022-05-31 22:46:51.050883+00
1654126384.638946,16384,dbt3,14,17444,77,749619333,709399508,21546630442,502714653,486536285,3092,744474,0,70735,195482624147,0,,,0,0,29079577.624,29205223.583,4327.083,5258,0,0,3,2022-05-31 22:46:51.108916+00
1654126384.638946,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1654126384.638946,14698,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1654126444.663200,0,,0,0,0,8621,158948,43485,39031,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2022-05-31 22:46:51.050901+00
1654126444.663200,14699,postgres,0,229,11,3297,38507,144648,17665,0,0,0,0,0,0,0,,,0,0,162.302,82.7,0,12,0,0,0,2022-05-31 22:46:51.050883+00
1654126444.663200,16384,dbt3,13,17622,77,776383648,730339849,21816155332,522645198,486536295,3105,744474,0,72539,198483116179,0,,,0,0,29345557.154,29476151.43,4508.044,5294,0,0,3,2022-05-31 22:46:51.108916+00
1654126444.663200,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1654126444.663200,14698,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
