ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,query,state,state_change
1650902718.662046,dbt2,3485,10,postgres,psql,,-1,2022-04-25 16:05:18.661444+00,2022-04-25 16:05:18.663517+00,2022-04-25 16:05:18.663517+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:05:18.663518+00
1650902718.662046,dbt2,3486,10,postgres,psql,,-1,2022-04-25 16:05:18.661518+00,2022-04-25 16:05:18.663528+00,2022-04-25 16:05:18.663528+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:05:18.663528+00
1650902718.662046,dbt2,3484,10,postgres,psql,,-1,2022-04-25 16:05:18.663235+00,,,"",idle,2022-04-25 16:05:18.664998+00
1650902718.662046,,857,,,"",,,2022-04-25 13:10:06.460006+00,,,"",,
1650902718.662046,,860,,,"",,,2022-04-25 13:10:06.460423+00,,,"",,
1650902718.662046,,856,,,"",,,2022-04-25 13:10:06.45987+00,,,"",,
1650902718.662046,,858,,,"",,,2022-04-25 13:10:06.460109+00,,,"",,
1650902778.664293,,859,,,"",,,2022-04-25 13:10:06.460281+00,,,"",,
1650902778.664293,,862,10,postgres,"",,,2022-04-25 13:10:06.460709+00,,,"",,
1650902778.664293,dbt2,3447,10,postgres,dbt2-client,10.1.1.19,43764,2022-04-25 16:04:19.902446+00,2022-04-25 16:06:18.665704+00,2022-04-25 16:06:18.666695+00,COMMIT,active,2022-04-25 16:06:18.666696+00
1650902778.664293,dbt2,3508,10,postgres,psql,,-1,2022-04-25 16:06:18.662043+00,2022-04-25 16:06:18.664293+00,2022-04-25 16:06:18.664293+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:06:18.664294+00
1650902778.664293,dbt2,3510,10,postgres,psql,,-1,2022-04-25 16:06:18.662667+00,,2022-04-25 16:06:18.664594+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",idle,2022-04-25 16:06:18.666364+00
1650902778.664293,dbt2,3509,10,postgres,psql,,-1,2022-04-25 16:06:18.663242+00,2022-04-25 16:06:18.665316+00,2022-04-25 16:06:18.665316+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:06:18.665317+00
1650902778.664293,dbt2,3511,10,postgres,psql,,-1,2022-04-25 16:06:18.663503+00,,,"",,
1650902778.664293,,857,,,"",,,2022-04-25 13:10:06.460006+00,,,"",,
1650902778.664293,,860,,,"",,,2022-04-25 13:10:06.460423+00,,,"",,
1650902778.664293,,856,,,"",,,2022-04-25 13:10:06.45987+00,,,"",,
1650902778.664293,,858,,,"",,,2022-04-25 13:10:06.460109+00,,,"",,
1650902838.664237,,859,,,"",,,2022-04-25 13:10:06.460281+00,,,"",,
1650902838.664237,,862,10,postgres,"",,,2022-04-25 13:10:06.460709+00,,,"",,
1650902838.664237,dbt2,3447,10,postgres,dbt2-client,10.1.1.19,43764,2022-04-25 16:04:19.902446+00,,2022-04-25 16:07:18.665092+00,COMMIT,idle,2022-04-25 16:07:18.665569+00
1650902838.664237,dbt2,3530,10,postgres,psql,,-1,2022-04-25 16:07:18.662201+00,2022-04-25 16:07:18.663704+00,2022-04-25 16:07:18.663704+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:07:18.663704+00
1650902838.664237,dbt2,3531,10,postgres,psql,,-1,2022-04-25 16:07:18.662435+00,2022-04-25 16:07:18.663904+00,2022-04-25 16:07:18.663904+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:07:18.663905+00
1650902838.664237,dbt2,3533,10,postgres,psql,,-1,2022-04-25 16:07:18.662866+00,2022-04-25 16:07:18.664237+00,2022-04-25 16:07:18.664237+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:07:18.664237+00
1650902838.664237,dbt2,3534,10,postgres,psql,,-1,2022-04-25 16:07:18.663155+00,2022-04-25 16:07:18.664655+00,2022-04-25 16:07:18.664655+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:07:18.664656+00
1650902838.664237,,857,,,"",,,2022-04-25 13:10:06.460006+00,,,"",,
1650902838.664237,,860,,,"",,,2022-04-25 13:10:06.460423+00,,,"",,
1650902838.664237,,856,,,"",,,2022-04-25 13:10:06.45987+00,,,"",,
1650902838.664237,,858,,,"",,,2022-04-25 13:10:06.460109+00,,,"",,
1650902898.665014,,859,,,"",,,2022-04-25 13:10:06.460281+00,,,"",,
1650902898.665014,,862,10,postgres,"",,,2022-04-25 13:10:06.460709+00,,,"",,
1650902898.665014,dbt2,3447,10,postgres,dbt2-client,10.1.1.19,43764,2022-04-25 16:04:19.902446+00,2022-04-25 16:08:18.66521+00,2022-04-25 16:08:18.666222+00,COMMIT,active,2022-04-25 16:08:18.666222+00
1650902898.665014,dbt2,3553,10,postgres,psql,,-1,2022-04-25 16:08:18.663277+00,,2022-04-25 16:08:18.664809+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",idle,2022-04-25 16:08:18.666151+00
1650902898.665014,dbt2,3554,10,postgres,psql,,-1,2022-04-25 16:08:18.663483+00,2022-04-25 16:08:18.664861+00,2022-04-25 16:08:18.664861+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:08:18.664862+00
1650902898.665014,dbt2,3555,10,postgres,psql,,-1,2022-04-25 16:08:18.663677+00,2022-04-25 16:08:18.665014+00,2022-04-25 16:08:18.665014+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:08:18.665014+00
1650902898.665014,dbt2,3556,10,postgres,psql,,-1,2022-04-25 16:08:18.663869+00,2022-04-25 16:08:18.665448+00,2022-04-25 16:08:18.665448+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:08:18.665449+00
1650902898.665014,dbt2,3557,10,postgres,psql,,-1,2022-04-25 16:08:18.664073+00,2022-04-25 16:08:18.665403+00,2022-04-25 16:08:18.665403+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:08:18.665403+00
1650902898.665014,,857,,,"",,,2022-04-25 13:10:06.460006+00,,,"",,
1650902898.665014,,860,,,"",,,2022-04-25 13:10:06.460423+00,,,"",,
1650902898.665014,,856,,,"",,,2022-04-25 13:10:06.45987+00,,,"",,
1650902898.665014,,858,,,"",,,2022-04-25 13:10:06.460109+00,,,"",,
1650902958.666294,,859,,,"",,,2022-04-25 13:10:06.460281+00,,,"",,
1650902958.666294,,862,10,postgres,"",,,2022-04-25 13:10:06.460709+00,,,"",,
1650902958.666294,dbt2,3447,10,postgres,dbt2-client,10.1.1.19,43764,2022-04-25 16:04:19.902446+00,2022-04-25 16:09:18.665422+00,2022-04-25 16:09:18.665595+00,"SELECT * FROM delivery($1, $2)",active,2022-04-25 16:09:18.665595+00
1650902958.666294,dbt2,3580,10,postgres,psql,,-1,2022-04-25 16:09:18.664451+00,2022-04-25 16:09:18.666069+00,2022-04-25 16:09:18.666069+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:09:18.66607+00
1650902958.666294,dbt2,3581,10,postgres,psql,,-1,2022-04-25 16:09:18.664673+00,,2022-04-25 16:09:18.666207+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",idle,2022-04-25 16:09:18.66753+00
1650902958.666294,dbt2,3582,10,postgres,psql,,-1,2022-04-25 16:09:18.664866+00,2022-04-25 16:09:18.666294+00,2022-04-25 16:09:18.666294+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:09:18.666294+00
1650902958.666294,dbt2,3583,10,postgres,psql,,-1,2022-04-25 16:09:18.665071+00,2022-04-25 16:09:18.666605+00,2022-04-25 16:09:18.666605+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:09:18.666605+00
1650902958.666294,dbt2,3584,10,postgres,psql,,-1,2022-04-25 16:09:18.665269+00,2022-04-25 16:09:18.666674+00,2022-04-25 16:09:18.666674+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-04-25 16:09:18.666674+00
1650902958.666294,,857,,,"",,,2022-04-25 13:10:06.460006+00,,,"",,
1650902958.666294,,860,,,"",,,2022-04-25 13:10:06.460423+00,,,"",,
1650902958.666294,,856,,,"",,,2022-04-25 13:10:06.45987+00,,,"",,
1650902958.666294,,858,,,"",,,2022-04-25 13:10:06.460109+00,,,"",,
