ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1650902658.668492,pg_catalog,pg_collation,3,5187,0,0,0,0,0,0,1729,0,110,110,0,0,0,0,0,0
1650902658.668492,pg_catalog,pg_extension,3,6,2,0,1,0,0,0,2,0,6,3,4,2,0,0,0,0
1650902658.668492,pg_catalog,pg_subscription,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902658.668492,information_schema,sql_sizing,1,23,,,0,0,0,0,23,0,2,0,,,0,0,0,0
1650902658.668492,public,orders,6,180000,2664633,27313052,2757424,2422170,0,1978797,2730103,38246,73453,35834427,60163,27187195,,,,
1650902658.668492,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902658.668492,pg_catalog,pg_shdescription,2,6,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0
1650902658.668492,pg_catalog,pg_policy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902658.668492,pg_catalog,pg_ts_dict,3,87,0,0,0,0,0,0,29,0,2,2,0,0,0,0,0,0
1650902658.668492,pg_catalog,pg_seclabel,2,0,303,0,0,0,0,0,0,0,0,0,2,604,0,0,0,0
1650902658.668492,pg_catalog,pg_description,2,10036,304,0,1,0,0,0,5018,0,90,44,6,608,0,0,0,0
1650902658.668492,pg_catalog,pg_event_trigger,3,0,23,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
1650902658.668492,pg_catalog,pg_shseclabel,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902658.668492,public,new_order,4,36000,4844340,4444455,2736424,0,1999330,0,709891,0,26804,22194435,16665,50788176,,,,
1650902658.668492,pg_catalog,pg_ts_template,3,15,0,0,0,0,0,0,5,0,2,2,0,0,,,,
1650902658.668492,pg_catalog,pg_ts_config_map,2,1102,0,0,0,0,0,0,551,0,6,3,0,0,,,,
1650902658.668492,pg_catalog,pg_tablespace,5,10,1729,1729,0,0,0,0,2,0,31,1704,68,3444,0,0,0,0
1650902658.668492,pg_catalog,pg_depend,3,26717,3391,3091,383,0,301,0,8896,286,139,3696,49,8335,,,,
1650902658.668492,information_schema,sql_features,1,713,,,0,0,0,0,713,0,16,0,,,0,0,0,0
1650902658.668492,pg_catalog,pg_db_role_setting,2,0,40828,0,0,0,0,0,0,0,0,0,34,81676,0,0,0,0
1650902658.668492,pg_catalog,pg_largeobject_metadata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902658.668492,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902658.668492,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902658.668492,pg_toast,pg_toast_16401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902658.668492,pg_catalog,pg_user_mapping,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902658.668492,pg_catalog,pg_largeobject,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902658.668492,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902658.668492,pg_catalog,pg_auth_members,3,9,0,0,0,0,0,0,3,0,2,2,0,0,,,,
1650902658.668492,pg_catalog,pg_opclass,75,603,15608,177210,0,0,0,0,177,0,44,68526,84,21797,,,,
1650902658.668492,pg_catalog,pg_operator,3,2412,12044,65854,0,0,0,0,804,0,126,46610,75,27147,,,,
1650902658.668492,public,customer,10,180000,12310456,30095194,30000,5027078,0,4802399,30000,5871,32143,44520585,2547,27846016,0,0,0,0
1650902658.668492,pg_toast,pg_toast_2618,0,0,945,3293,0,0,0,0,0,0,123,1295,14,1524,,,,
1650902658.668492,pg_catalog,pg_index,793,89736,54757,58778,50,0,39,0,166,31,136,59275,84,61637,,,,
1650902658.668492,public,warehouse,123247,123247,5209089,5209089,1,2604908,0,2567173,1,0,1415,50306002,13,5318358,,,,
1650902658.668492,pg_catalog,pg_attribute,399,11504,101793,253374,1751,20,1563,9,3159,0,1096,116218,279,215806,,,,
1650902718.663517,pg_catalog,pg_aggregate,2,290,605,605,0,0,0,0,145,0,11,600,14,981,0,0,0,0
1650902718.663517,pg_catalog,pg_foreign_table,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,pg_catalog,pg_class,15530,4954936,139660,105728,175,520,153,179,418,0,411,296032,170,289721,,,,
1650902718.663517,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,public,order_line,8,1140408,5355080,58760056,29036321,25549483,0,16126247,28760947,1363078,1437355,137698494,517819,152853576,,,,
1650902718.663517,pg_catalog,pg_partitioned_table,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,pg_catalog,pg_rewrite,3,417,1001,1001,0,0,0,0,139,0,56,997,12,1720,123,1304,14,1534
1650902718.663517,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,public,stock,8,400000,62528580,57727293,100000,28751219,0,0,100000,85629,52096,126921730,5580,293790114,,,,
1650902718.663517,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,public,item,6,400000,28778561,28751245,100000,0,0,0,100000,0,13685,28754210,1931,57555429,,,,
1650902718.663517,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_opfamily,3,438,0,0,0,0,0,0,146,0,4,4,0,0,,,,
1650902718.663517,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_type,3,1875,30464,30081,170,0,150,0,621,124,69,30431,49,63349,0,0,0,0
1650902718.663517,pg_catalog,pg_ts_parser,3,3,0,0,0,0,0,0,1,0,2,2,0,0,,,,
1650902718.663517,pg_catalog,pg_amop,4,3780,16181,31380,0,0,0,0,945,0,63,25954,74,35218,,,,
1650902718.663517,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_publication,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_statistic_ext_data,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_statistic,2,1015,45275,44865,92,8433,0,7848,498,126,347,56140,44,93583,619,45198,16,18535
1650902718.663517,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_range,3,18,72,0,0,0,0,0,6,0,2,2,20,124,,,,
1650902718.663517,pg_toast,pg_toast_14524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_ts_config,3,87,56,56,0,0,0,0,29,0,2,58,4,80,,,,
1650902718.663517,pg_catalog,pg_statistic_ext,5,0,9180,0,0,0,0,0,0,0,0,0,9,18351,0,0,0,0
1650902718.663517,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,public,history,1,30000,,,2647948,0,0,0,2647863,0,181664,2820583,,,,,,
1650902718.663517,pg_catalog,pg_publication_rel,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_cast,3,690,75742,15527,0,0,0,0,230,0,18,15517,18,77083,,,,
1650902718.663517,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,information_schema,sql_implementation_info,1,12,,,0,0,0,0,12,0,2,0,,,0,0,0,0
1650902718.663517,pg_catalog,pg_sequence,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_inherits,3,0,153,0,0,0,0,0,0,0,0,0,2,304,,,,
1650902718.663517,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_foreign_server,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,pg_catalog,pg_database,7633,30271,41481,41479,1,0,0,0,4,0,4,49114,136,61741,0,0,0,0
1650902718.663517,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_enum,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,information_schema,sql_parts,1,10,,,0,0,0,0,10,0,2,0,,,0,0,0,0
1650902718.663517,pg_catalog,pg_conversion,4,512,0,0,0,0,0,0,128,0,4,6,0,0,,,,
1650902718.663517,public,district,65115,651150,5538007,5538007,10,5359013,0,5338945,10,175,2131,46874972,13,5558621,,,,
1650902718.663517,pg_toast,pg_toast_14519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_transform,3,0,8,0,0,0,0,0,0,0,0,0,1,15,,,,
1650902718.663517,pg_catalog,pg_default_acl,3,0,22,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0
1650902718.663517,pg_catalog,pg_am,6261,6279,0,0,0,0,0,0,7,0,33,6229,0,0,,,,
1650902718.663517,pg_catalog,pg_attrdef,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,pg_catalog,pg_init_privs,2,398,303,0,0,0,0,0,199,0,6,3,4,302,0,0,0,0
1650902718.663517,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_replication_origin,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,pg_catalog,pg_amproc,77,2345,11243,28239,0,0,0,0,697,0,165,11446,100,27628,,,,
1650902718.663517,pg_toast,pg_toast_14514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_constraint,6,690,286,270,8,0,0,0,115,0,16,308,22,479,0,0,0,0
1650902718.663517,pg_catalog,pg_proc,3,9621,22540,29319,5,0,0,0,3207,0,399,26084,143,47403,1,1,2,1
1650902718.663517,pg_toast,pg_toast_14529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_2619,0,0,11082,44734,6754,0,6682,0,84,124,619,45198,16,18535,,,,
1650902718.663517,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_foreign_data_wrapper,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,pg_catalog,pg_trigger,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_authid,247,3175,6187,6185,1,1,0,1,13,0,34,6405,122,12252,0,0,0,0
1650902718.663517,pg_catalog,pg_language,3,12,2,2,0,0,0,0,4,0,2,4,4,0,0,0,0,0
1650902718.663517,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_subscription_rel,116,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_shdepend,3,36,405,101,0,0,0,0,12,0,3,102,10,413,,,,
1650902718.663517,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_namespace,330,1320,27425,25861,0,0,0,0,4,0,10,26184,36,29486,0,0,0,0
1650902718.663517,pg_toast,pg_toast_1255,0,0,2,3,0,0,0,0,0,0,1,1,2,1,,,,
1650902718.663517,pg_catalog,pg_collation,3,5187,0,0,0,0,0,0,1729,0,110,110,0,0,0,0,0,0
1650902718.663517,pg_catalog,pg_extension,3,6,2,0,1,0,0,0,2,0,6,3,4,2,0,0,0,0
1650902718.663517,pg_catalog,pg_subscription,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,information_schema,sql_sizing,1,23,,,0,0,0,0,23,0,2,0,,,0,0,0,0
1650902718.663517,public,orders,6,180000,2677345,27499409,2771065,2433630,0,1988194,2743613,40392,73570,36022731,60284,27321592,,,,
1650902718.663517,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_shdescription,2,6,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0
1650902718.663517,pg_catalog,pg_policy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,pg_catalog,pg_ts_dict,3,87,0,0,0,0,0,0,29,0,2,2,0,0,0,0,0,0
1650902718.663517,pg_catalog,pg_seclabel,2,0,303,0,0,0,0,0,0,0,0,0,2,604,0,0,0,0
1650902718.663517,pg_catalog,pg_description,2,10036,304,0,1,0,0,0,5018,0,90,44,6,608,0,0,0,0
1650902718.663517,pg_catalog,pg_event_trigger,3,0,23,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
1650902718.663517,pg_catalog,pg_shseclabel,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,public,new_order,4,36000,4867260,4467253,2750065,0,2010790,0,711941,11591,26867,22277421,16708,50936248,,,,
1650902718.663517,pg_catalog,pg_ts_template,3,15,0,0,0,0,0,0,5,0,2,2,0,0,,,,
1650902718.663517,pg_catalog,pg_ts_config_map,2,1102,0,0,0,0,0,0,551,0,6,3,0,0,,,,
1650902718.663517,pg_catalog,pg_tablespace,5,10,1735,1735,0,0,0,0,2,0,31,1710,68,3456,0,0,0,0
1650902718.663517,pg_catalog,pg_depend,3,26717,3391,3091,383,0,301,0,8896,286,139,3696,49,8335,,,,
1650902718.663517,information_schema,sql_features,1,713,,,0,0,0,0,713,0,16,0,,,0,0,0,0
1650902718.663517,pg_catalog,pg_db_role_setting,2,0,40860,0,0,0,0,0,0,0,0,0,34,81740,0,0,0,0
1650902718.663517,pg_catalog,pg_largeobject_metadata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_16401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_user_mapping,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902718.663517,pg_catalog,pg_largeobject,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902718.663517,pg_catalog,pg_auth_members,3,9,0,0,0,0,0,0,3,0,2,2,0,0,,,,
1650902718.663517,pg_catalog,pg_opclass,75,603,15662,178023,0,0,0,0,177,0,44,68818,84,21863,,,,
1650902718.663517,pg_catalog,pg_operator,3,2412,12095,66121,0,0,0,0,804,0,126,46800,75,27259,,,,
1650902718.663517,public,customer,10,180000,12371434,30227089,30000,5051578,0,4826621,30000,3664,32143,44729424,2547,27979497,0,0,0,0
1650902718.663517,pg_toast,pg_toast_2618,0,0,951,3314,0,0,0,0,0,0,123,1304,14,1534,,,,
1650902718.663517,pg_catalog,pg_index,797,90400,55039,59077,50,0,39,0,166,31,136,59581,84,61932,,,,
1650902718.663517,public,warehouse,123247,123247,5235770,5235770,1,2617948,0,2580203,1,55,1415,50362746,13,5345052,,,,
1650902718.663517,pg_catalog,pg_attribute,399,11504,102167,254202,1751,20,1563,9,3159,0,1096,116608,279,216561,,,,
1650902778.668025,pg_catalog,pg_aggregate,2,290,606,606,0,0,0,0,145,0,11,601,14,983,0,0,0,0
1650902778.668025,pg_catalog,pg_foreign_table,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902778.668025,pg_catalog,pg_class,15538,4957901,140335,106174,175,520,153,179,418,0,411,296607,170,291084,,,,
1650902778.668025,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902778.668025,public,order_line,8,1140408,5382829,59062598,29181824,25682221,0,16189517,28905161,1466934,1444489,138426528,519236,153788020,,,,
1650902778.668025,pg_catalog,pg_partitioned_table,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650902778.668025,pg_catalog,pg_rewrite,3,417,1008,1008,0,0,0,0,139,0,56,1004,12,1732,123,1313,14,1544
1650902778.668025,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902778.668025,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1650902778.668025,public,stock,8,400000,62843469,58019420,100000,28896722,0,0,100000,88487,52096,127554659,5580,295276713,,,,
