ctime,datid,datname,confl_tablespace,confl_lock,confl_snapshot,confl_bufferpin,confl_deadlock
1719466089.063316,1,template1,0,0,0,0,0
1719466089.063316,4,template0,0,0,0,0,0
1719466089.063316,4212858,dbt5,0,0,0,0,0
1719466149.075601,5,postgres,0,0,0,0,0
1719466149.075601,4263817,dbt7,0,0,0,0,0
1719466149.075601,1,template1,0,0,0,0,0
1719466149.075601,4,template0,0,0,0,0,0
1719466149.075601,4212858,dbt5,0,0,0,0,0
1719466209.084568,5,postgres,0,0,0,0,0
1719466209.084568,4263817,dbt7,0,0,0,0,0
1719466209.084568,1,template1,0,0,0,0,0
1719466209.084568,4,template0,0,0,0,0,0
1719466209.084568,4212858,dbt5,0,0,0,0,0
1719466269.096322,5,postgres,0,0,0,0,0
1719466269.096322,4263817,dbt7,0,0,0,0,0
1719466269.096322,1,template1,0,0,0,0,0
1719466269.096322,4,template0,0,0,0,0,0
1719466269.096322,4212858,dbt5,0,0,0,0,0
1719466329.109421,5,postgres,0,0,0,0,0
1719466329.109421,4263817,dbt7,0,0,0,0,0
1719466329.109421,1,template1,0,0,0,0,0
1719466329.109421,4,template0,0,0,0,0,0
1719466329.109421,4212858,dbt5,0,0,0,0,0
1719466389.118173,5,postgres,0,0,0,0,0
1719466389.118173,4263817,dbt7,0,0,0,0,0
1719466389.118173,1,template1,0,0,0,0,0
1719466389.118173,4,template0,0,0,0,0,0
1719466389.118173,4212858,dbt5,0,0,0,0,0
1719466449.130647,5,postgres,0,0,0,0,0
1719466449.130647,4263817,dbt7,0,0,0,0,0
1719466449.130647,1,template1,0,0,0,0,0
1719466449.130647,4,template0,0,0,0,0,0
1719466449.130647,4212858,dbt5,0,0,0,0,0
1719466509.143830,5,postgres,0,0,0,0,0
1719466509.143830,4263817,dbt7,0,0,0,0,0
1719466509.143830,1,template1,0,0,0,0,0
1719466509.143830,4,template0,0,0,0,0,0
1719466509.143830,4212858,dbt5,0,0,0,0,0
1719466569.152070,5,postgres,0,0,0,0,0
1719466569.152070,4263817,dbt7,0,0,0,0,0
1719466569.152070,1,template1,0,0,0,0,0
1719466569.152070,4,template0,0,0,0,0,0
1719466569.152070,4212858,dbt5,0,0,0,0,0
1719466629.161868,5,postgres,0,0,0,0,0
1719466629.161868,4263817,dbt7,0,0,0,0,0
1719466629.161868,1,template1,0,0,0,0,0
1719466629.161868,4,template0,0,0,0,0,0
1719466629.161868,4212858,dbt5,0,0,0,0,0
1719466689.171462,5,postgres,0,0,0,0,0
1719466689.171462,4263817,dbt7,0,0,0,0,0
1719466689.171462,1,template1,0,0,0,0,0
1719466689.171462,4,template0,0,0,0,0,0
1719466689.171462,4212858,dbt5,0,0,0,0,0
1719466749.183582,5,postgres,0,0,0,0,0
1719466749.183582,4263817,dbt7,0,0,0,0,0
1719466749.183582,1,template1,0,0,0,0,0
1719466749.183582,4,template0,0,0,0,0,0
1719466749.183582,4212858,dbt5,0,0,0,0,0
1719466809.199637,5,postgres,0,0,0,0,0
1719466809.199637,4263817,dbt7,0,0,0,0,0
1719466809.199637,1,template1,0,0,0,0,0
1719466809.199637,4,template0,0,0,0,0,0
1719466809.199637,4212858,dbt5,0,0,0,0,0
1719466869.213324,5,postgres,0,0,0,0,0
1719466869.213324,4263817,dbt7,0,0,0,0,0
1719466869.213324,1,template1,0,0,0,0,0
1719466869.213324,4,template0,0,0,0,0,0
1719466869.213324,4212858,dbt5,0,0,0,0,0
1719466929.224596,5,postgres,0,0,0,0,0
1719466929.224596,4263817,dbt7,0,0,0,0,0
1719466929.224596,1,template1,0,0,0,0,0
1719466929.224596,4,template0,0,0,0,0,0
1719466929.224596,4212858,dbt5,0,0,0,0,0
1719466989.237153,5,postgres,0,0,0,0,0
1719466989.237153,4263817,dbt7,0,0,0,0,0
1719466989.237153,1,template1,0,0,0,0,0
1719466989.237153,4,template0,0,0,0,0,0
1719466989.237153,4212858,dbt5,0,0,0,0,0
1719467049.243931,5,postgres,0,0,0,0,0
1719467049.243931,4263817,dbt7,0,0,0,0,0
1719467049.243931,1,template1,0,0,0,0,0
1719467049.243931,4,template0,0,0,0,0,0
1719467049.243931,4212858,dbt5,0,0,0,0,0
1719467109.260372,5,postgres,0,0,0,0,0
1719467109.260372,4263817,dbt7,0,0,0,0,0
1719467109.260372,1,template1,0,0,0,0,0
1719467109.260372,4,template0,0,0,0,0,0
1719467109.260372,4212858,dbt5,0,0,0,0,0
1719467169.269282,5,postgres,0,0,0,0,0
1719467169.269282,4263817,dbt7,0,0,0,0,0
1719467169.269282,1,template1,0,0,0,0,0
1719467169.269282,4,template0,0,0,0,0,0
1719467169.269282,4212858,dbt5,0,0,0,0,0
1719467229.282271,5,postgres,0,0,0,0,0
1719467229.282271,4263817,dbt7,0,0,0,0,0
1719467229.282271,1,template1,0,0,0,0,0
1719467229.282271,4,template0,0,0,0,0,0
1719467229.282271,4212858,dbt5,0,0,0,0,0
1719467289.294793,5,postgres,0,0,0,0,0
1719467289.294793,4263817,dbt7,0,0,0,0,0
1719467289.294793,1,template1,0,0,0,0,0
1719467289.294793,4,template0,0,0,0,0,0
1719467289.294793,4212858,dbt5,0,0,0,0,0
1719467349.302529,5,postgres,0,0,0,0,0
1719467349.302529,4263817,dbt7,0,0,0,0,0
1719467349.302529,1,template1,0,0,0,0,0
1719467349.302529,4,template0,0,0,0,0,0
1719467349.302529,4212858,dbt5,0,0,0,0,0
1719467409.317437,5,postgres,0,0,0,0,0
1719467409.317437,4263817,dbt7,0,0,0,0,0
1719467409.317437,1,template1,0,0,0,0,0
1719467409.317437,4,template0,0,0,0,0,0
1719467409.317437,4212858,dbt5,0,0,0,0,0
1719467469.333924,5,postgres,0,0,0,0,0
1719467469.333924,4263817,dbt7,0,0,0,0,0
1719467469.333924,1,template1,0,0,0,0,0
1719467469.333924,4,template0,0,0,0,0,0
1719467469.333924,4212858,dbt5,0,0,0,0,0
1719467529.342188,5,postgres,0,0,0,0,0
1719467529.342188,4263817,dbt7,0,0,0,0,0
1719467529.342188,1,template1,0,0,0,0,0
1719467529.342188,4,template0,0,0,0,0,0
1719467529.342188,4212858,dbt5,0,0,0,0,0
1719467589.352079,5,postgres,0,0,0,0,0
1719467589.352079,4263817,dbt7,0,0,0,0,0
1719467589.352079,1,template1,0,0,0,0,0
1719467589.352079,4,template0,0,0,0,0,0
1719467589.352079,4212858,dbt5,0,0,0,0,0
1719467649.361147,5,postgres,0,0,0,0,0
1719467649.361147,4263817,dbt7,0,0,0,0,0
1719467649.361147,1,template1,0,0,0,0,0
1719467649.361147,4,template0,0,0,0,0,0
1719467649.361147,4212858,dbt5,0,0,0,0,0
1719467709.375421,5,postgres,0,0,0,0,0
1719467709.375421,4263817,dbt7,0,0,0,0,0
1719467709.375421,1,template1,0,0,0,0,0
1719467709.375421,4,template0,0,0,0,0,0
1719467709.375421,4212858,dbt5,0,0,0,0,0
1719467769.384974,5,postgres,0,0,0,0,0
1719467769.384974,4263817,dbt7,0,0,0,0,0
1719467769.384974,1,template1,0,0,0,0,0
1719467769.384974,4,template0,0,0,0,0,0
1719467769.384974,4212858,dbt5,0,0,0,0,0
1719467829.399528,5,postgres,0,0,0,0,0
1719467829.399528,4263817,dbt7,0,0,0,0,0
1719467829.399528,1,template1,0,0,0,0,0
1719467829.399528,4,template0,0,0,0,0,0
1719467829.399528,4212858,dbt5,0,0,0,0,0
1719467889.405608,5,postgres,0,0,0,0,0
1719467889.405608,4263817,dbt7,0,0,0,0,0
1719467889.405608,1,template1,0,0,0,0,0
1719467889.405608,4,template0,0,0,0,0,0
1719467889.405608,4212858,dbt5,0,0,0,0,0
1719467949.418011,5,postgres,0,0,0,0,0
1719467949.418011,4263817,dbt7,0,0,0,0,0
1719467949.418011,1,template1,0,0,0,0,0
1719467949.418011,4,template0,0,0,0,0,0
1719467949.418011,4212858,dbt5,0,0,0,0,0
1719468009.435415,5,postgres,0,0,0,0,0
1719468009.435415,4263817,dbt7,0,0,0,0,0
1719468009.435415,1,template1,0,0,0,0,0
1719468009.435415,4,template0,0,0,0,0,0
1719468009.435415,4212858,dbt5,0,0,0,0,0
1719468069.447952,5,postgres,0,0,0,0,0
1719468069.447952,4263817,dbt7,0,0,0,0,0
1719468069.447952,1,template1,0,0,0,0,0
1719468069.447952,4,template0,0,0,0,0,0
1719468069.447952,4212858,dbt5,0,0,0,0,0
1719468129.452910,5,postgres,0,0,0,0,0
1719468129.452910,4263817,dbt7,0,0,0,0,0
1719468129.452910,1,template1,0,0,0,0,0
1719468129.452910,4,template0,0,0,0,0,0
1719468129.452910,4212858,dbt5,0,0,0,0,0
1719468189.461183,5,postgres,0,0,0,0,0
1719468189.461183,4263817,dbt7,0,0,0,0,0
1719468189.461183,1,template1,0,0,0,0,0
1719468189.461183,4,template0,0,0,0,0,0
1719468189.461183,4212858,dbt5,0,0,0,0,0
1719468249.464953,5,postgres,0,0,0,0,0
1719468249.464953,4263817,dbt7,0,0,0,0,0
1719468249.464953,1,template1,0,0,0,0,0
1719468249.464953,4,template0,0,0,0,0,0
1719468249.464953,4212858,dbt5,0,0,0,0,0
1719468309.481465,5,postgres,0,0,0,0,0
1719468309.481465,4263817,dbt7,0,0,0,0,0
1719468309.481465,1,template1,0,0,0,0,0
1719468309.481465,4,template0,0,0,0,0,0
1719468309.481465,4212858,dbt5,0,0,0,0,0
1719468369.487064,5,postgres,0,0,0,0,0
1719468369.487064,4263817,dbt7,0,0,0,0,0
1719468369.487064,1,template1,0,0,0,0,0
1719468369.487064,4,template0,0,0,0,0,0
1719468369.487064,4212858,dbt5,0,0,0,0,0
1719468429.499775,5,postgres,0,0,0,0,0
1719468429.499775,4263817,dbt7,0,0,0,0,0
1719468429.499775,1,template1,0,0,0,0,0
1719468429.499775,4,template0,0,0,0,0,0
1719468429.499775,4212858,dbt5,0,0,0,0,0
1719468489.508372,5,postgres,0,0,0,0,0
1719468489.508372,4263817,dbt7,0,0,0,0,0
1719468489.508372,1,template1,0,0,0,0,0
1719468489.508372,4,template0,0,0,0,0,0
1719468489.508372,4212858,dbt5,0,0,0,0,0
1719468549.524719,5,postgres,0,0,0,0,0
1719468549.524719,4263817,dbt7,0,0,0,0,0
1719468549.524719,1,template1,0,0,0,0,0
1719468549.524719,4,template0,0,0,0,0,0
1719468549.524719,4212858,dbt5,0,0,0,0,0
1719468609.533643,5,postgres,0,0,0,0,0
1719468609.533643,4263817,dbt7,0,0,0,0,0
1719468609.533643,1,template1,0,0,0,0,0
1719468609.533643,4,template0,0,0,0,0,0
1719468609.533643,4212858,dbt5,0,0,0,0,0
1719468669.550181,5,postgres,0,0,0,0,0
1719468669.550181,4263817,dbt7,0,0,0,0,0
1719468669.550181,1,template1,0,0,0,0,0
1719468669.550181,4,template0,0,0,0,0,0
1719468669.550181,4212858,dbt5,0,0,0,0,0
1719468729.559382,5,postgres,0,0,0,0,0
1719468729.559382,4263817,dbt7,0,0,0,0,0
1719468729.559382,1,template1,0,0,0,0,0
1719468729.559382,4,template0,0,0,0,0,0
1719468729.559382,4212858,dbt5,0,0,0,0,0
1719468789.572432,5,postgres,0,0,0,0,0
1719468789.572432,4263817,dbt7,0,0,0,0,0
1719468789.572432,1,template1,0,0,0,0,0
1719468789.572432,4,template0,0,0,0,0,0
1719468789.572432,4212858,dbt5,0,0,0,0,0
1719468849.582626,5,postgres,0,0,0,0,0
1719468849.582626,4263817,dbt7,0,0,0,0,0
1719468849.582626,1,template1,0,0,0,0,0
1719468849.582626,4,template0,0,0,0,0,0
1719468849.582626,4212858,dbt5,0,0,0,0,0
1719468909.590942,5,postgres,0,0,0,0,0
1719468909.590942,4263817,dbt7,0,0,0,0,0
1719468909.590942,1,template1,0,0,0,0,0
1719468909.590942,4,template0,0,0,0,0,0
1719468909.590942,4212858,dbt5,0,0,0,0,0
1719468969.607684,5,postgres,0,0,0,0,0
1719468969.607684,4263817,dbt7,0,0,0,0,0
1719468969.607684,1,template1,0,0,0,0,0
1719468969.607684,4,template0,0,0,0,0,0
1719468969.607684,4212858,dbt5,0,0,0,0,0
1719469029.612105,5,postgres,0,0,0,0,0
1719469029.612105,4263817,dbt7,0,0,0,0,0
1719469029.612105,1,template1,0,0,0,0,0
1719469029.612105,4,template0,0,0,0,0,0
1719469029.612105,4212858,dbt5,0,0,0,0,0
1719469089.622623,5,postgres,0,0,0,0,0
1719469089.622623,4263817,dbt7,0,0,0,0,0
1719469089.622623,1,template1,0,0,0,0,0
1719469089.622623,4,template0,0,0,0,0,0
1719469089.622623,4212858,dbt5,0,0,0,0,0
1719469149.636963,5,postgres,0,0,0,0,0
1719469149.636963,4263817,dbt7,0,0,0,0,0
1719469149.636963,1,template1,0,0,0,0,0
1719469149.636963,4,template0,0,0,0,0,0
1719469149.636963,4212858,dbt5,0,0,0,0,0
1719469209.649279,5,postgres,0,0,0,0,0
1719469209.649279,4263817,dbt7,0,0,0,0,0
1719469209.649279,1,template1,0,0,0,0,0
1719469209.649279,4,template0,0,0,0,0,0
1719469209.649279,4212858,dbt5,0,0,0,0,0
1719469269.659323,5,postgres,0,0,0,0,0
1719469269.659323,4263817,dbt7,0,0,0,0,0
1719469269.659323,1,template1,0,0,0,0,0
1719469269.659323,4,template0,0,0,0,0,0
1719469269.659323,4212858,dbt5,0,0,0,0,0
1719469329.673225,5,postgres,0,0,0,0,0
1719469329.673225,4263817,dbt7,0,0,0,0,0
1719469329.673225,1,template1,0,0,0,0,0
1719469329.673225,4,template0,0,0,0,0,0
1719469329.673225,4212858,dbt5,0,0,0,0,0
1719469389.674916,5,postgres,0,0,0,0,0
1719469389.674916,4263817,dbt7,0,0,0,0,0
1719469389.674916,1,template1,0,0,0,0,0
1719469389.674916,4,template0,0,0,0,0,0
1719469389.674916,4212858,dbt5,0,0,0,0,0
1719469449.688551,5,postgres,0,0,0,0,0
1719469449.688551,4263817,dbt7,0,0,0,0,0
1719469449.688551,1,template1,0,0,0,0,0
1719469449.688551,4,template0,0,0,0,0,0
1719469449.688551,4212858,dbt5,0,0,0,0,0
1719469509.694988,5,postgres,0,0,0,0,0
1719469509.694988,4263817,dbt7,0,0,0,0,0
1719469509.694988,1,template1,0,0,0,0,0
1719469509.694988,4,template0,0,0,0,0,0
1719469509.694988,4212858,dbt5,0,0,0,0,0
1719469569.710843,5,postgres,0,0,0,0,0
1719469569.710843,4263817,dbt7,0,0,0,0,0
1719469569.710843,1,template1,0,0,0,0,0
1719469569.710843,4,template0,0,0,0,0,0
1719469569.710843,4212858,dbt5,0,0,0,0,0
1719469629.718614,5,postgres,0,0,0,0,0
1719469629.718614,4263817,dbt7,0,0,0,0,0
1719469629.718614,1,template1,0,0,0,0,0
1719469629.718614,4,template0,0,0,0,0,0
1719469629.718614,4212858,dbt5,0,0,0,0,0
1719469689.725177,5,postgres,0,0,0,0,0
1719469689.725177,4263817,dbt7,0,0,0,0,0
1719469689.725177,1,template1,0,0,0,0,0
1719469689.725177,4,template0,0,0,0,0,0
1719469689.725177,4212858,dbt5,0,0,0,0,0
1719469749.735211,5,postgres,0,0,0,0,0
1719469749.735211,4263817,dbt7,0,0,0,0,0
1719469749.735211,1,template1,0,0,0,0,0
1719469749.735211,4,template0,0,0,0,0,0
1719469749.735211,4212858,dbt5,0,0,0,0,0
1719469809.745432,5,postgres,0,0,0,0,0
1719469809.745432,4263817,dbt7,0,0,0,0,0
1719469809.745432,1,template1,0,0,0,0,0
1719469809.745432,4,template0,0,0,0,0,0
1719469809.745432,4212858,dbt5,0,0,0,0,0
1719469869.755669,5,postgres,0,0,0,0,0
1719469869.755669,4263817,dbt7,0,0,0,0,0
1719469869.755669,1,template1,0,0,0,0,0
1719469869.755669,4,template0,0,0,0,0,0
1719469869.755669,4212858,dbt5,0,0,0,0,0
1719469929.763622,5,postgres,0,0,0,0,0
1719469929.763622,4263817,dbt7,0,0,0,0,0
1719469929.763622,1,template1,0,0,0,0,0
1719469929.763622,4,template0,0,0,0,0,0
1719469929.763622,4212858,dbt5,0,0,0,0,0
1719469989.778843,5,postgres,0,0,0,0,0
1719469989.778843,4263817,dbt7,0,0,0,0,0
1719469989.778843,1,template1,0,0,0,0,0
1719469989.778843,4,template0,0,0,0,0,0
1719469989.778843,4212858,dbt5,0,0,0,0,0
1719470049.783881,5,postgres,0,0,0,0,0
1719470049.783881,4263817,dbt7,0,0,0,0,0
1719470049.783881,1,template1,0,0,0,0,0
1719470049.783881,4,template0,0,0,0,0,0
1719470049.783881,4212858,dbt5,0,0,0,0,0
1719470109.793612,5,postgres,0,0,0,0,0
1719470109.793612,4263817,dbt7,0,0,0,0,0
1719470109.793612,1,template1,0,0,0,0,0
1719470109.793612,4,template0,0,0,0,0,0
1719470109.793612,4212858,dbt5,0,0,0,0,0
1719470169.802775,5,postgres,0,0,0,0,0
1719470169.802775,4263817,dbt7,0,0,0,0,0
1719470169.802775,1,template1,0,0,0,0,0
1719470169.802775,4,template0,0,0,0,0,0
1719470169.802775,4212858,dbt5,0,0,0,0,0
1719470229.815646,5,postgres,0,0,0,0,0
1719470229.815646,4263817,dbt7,0,0,0,0,0
1719470229.815646,1,template1,0,0,0,0,0
1719470229.815646,4,template0,0,0,0,0,0
1719470229.815646,4212858,dbt5,0,0,0,0,0
1719470289.828434,5,postgres,0,0,0,0,0
1719470289.828434,4263817,dbt7,0,0,0,0,0
1719470289.828434,1,template1,0,0,0,0,0
1719470289.828434,4,template0,0,0,0,0,0
1719470289.828434,4212858,dbt5,0,0,0,0,0
1719470349.837463,5,postgres,0,0,0,0,0
1719470349.837463,4263817,dbt7,0,0,0,0,0
1719470349.837463,1,template1,0,0,0,0,0
1719470349.837463,4,template0,0,0,0,0,0
1719470349.837463,4212858,dbt5,0,0,0,0,0
1719470409.844125,5,postgres,0,0,0,0,0
1719470409.844125,4263817,dbt7,0,0,0,0,0
1719470409.844125,1,template1,0,0,0,0,0
1719470409.844125,4,template0,0,0,0,0,0
1719470409.844125,4212858,dbt5,0,0,0,0,0
1719470469.854631,5,postgres,0,0,0,0,0
1719470469.854631,4263817,dbt7,0,0,0,0,0
1719470469.854631,1,template1,0,0,0,0,0
1719470469.854631,4,template0,0,0,0,0,0
1719470469.854631,4212858,dbt5,0,0,0,0,0
1719470529.861296,5,postgres,0,0,0,0,0
1719470529.861296,4263817,dbt7,0,0,0,0,0
1719470529.861296,1,template1,0,0,0,0,0
1719470529.861296,4,template0,0,0,0,0,0
1719470529.861296,4212858,dbt5,0,0,0,0,0
1719470589.876411,5,postgres,0,0,0,0,0
1719470589.876411,4263817,dbt7,0,0,0,0,0
1719470589.876411,1,template1,0,0,0,0,0
1719470589.876411,4,template0,0,0,0,0,0
1719470589.876411,4212858,dbt5,0,0,0,0,0
1719470649.890810,5,postgres,0,0,0,0,0
1719470649.890810,4263817,dbt7,0,0,0,0,0
1719470649.890810,1,template1,0,0,0,0,0
1719470649.890810,4,template0,0,0,0,0,0
1719470649.890810,4212858,dbt5,0,0,0,0,0
1719470709.904052,5,postgres,0,0,0,0,0
1719470709.904052,4263817,dbt7,0,0,0,0,0
1719470709.904052,1,template1,0,0,0,0,0
1719470709.904052,4,template0,0,0,0,0,0
1719470709.904052,4212858,dbt5,0,0,0,0,0
1719470769.915088,5,postgres,0,0,0,0,0
1719470769.915088,4263817,dbt7,0,0,0,0,0
1719470769.915088,1,template1,0,0,0,0,0
1719470769.915088,4,template0,0,0,0,0,0
1719470769.915088,4212858,dbt5,0,0,0,0,0
1719470829.928641,5,postgres,0,0,0,0,0
1719470829.928641,4263817,dbt7,0,0,0,0,0
1719470829.928641,1,template1,0,0,0,0,0
1719470829.928641,4,template0,0,0,0,0,0
1719470829.928641,4212858,dbt5,0,0,0,0,0
1719470889.940911,5,postgres,0,0,0,0,0
1719470889.940911,4263817,dbt7,0,0,0,0,0
1719470889.940911,1,template1,0,0,0,0,0
1719470889.940911,4,template0,0,0,0,0,0
1719470889.940911,4212858,dbt5,0,0,0,0,0
1719470949.950607,5,postgres,0,0,0,0,0
1719470949.950607,4263817,dbt7,0,0,0,0,0
1719470949.950607,1,template1,0,0,0,0,0
1719470949.950607,4,template0,0,0,0,0,0
1719470949.950607,4212858,dbt5,0,0,0,0,0
1719471009.961943,5,postgres,0,0,0,0,0
1719471009.961943,4263817,dbt7,0,0,0,0,0
1719471009.961943,1,template1,0,0,0,0,0
1719471009.961943,4,template0,0,0,0,0,0
1719471009.961943,4212858,dbt5,0,0,0,0,0
1719471069.971548,5,postgres,0,0,0,0,0
1719471069.971548,4263817,dbt7,0,0,0,0,0
1719471069.971548,1,template1,0,0,0,0,0
1719471069.971548,4,template0,0,0,0,0,0
1719471069.971548,4212858,dbt5,0,0,0,0,0
1719471129.985230,5,postgres,0,0,0,0,0
1719471129.985230,4263817,dbt7,0,0,0,0,0
1719471129.985230,1,template1,0,0,0,0,0
1719471129.985230,4,template0,0,0,0,0,0
1719471129.985230,4212858,dbt5,0,0,0,0,0
1719471189.995252,5,postgres,0,0,0,0,0
1719471189.995252,4263817,dbt7,0,0,0,0,0
1719471189.995252,1,template1,0,0,0,0,0
1719471189.995252,4,template0,0,0,0,0,0
1719471189.995252,4212858,dbt5,0,0,0,0,0
1719471250.004480,5,postgres,0,0,0,0,0
1719471250.004480,4263817,dbt7,0,0,0,0,0
1719471250.004480,1,template1,0,0,0,0,0
1719471250.004480,4,template0,0,0,0,0,0
1719471250.004480,4212858,dbt5,0,0,0,0,0
1719471310.023092,5,postgres,0,0,0,0,0
1719471310.023092,4263817,dbt7,0,0,0,0,0
1719471310.023092,1,template1,0,0,0,0,0
1719471310.023092,4,template0,0,0,0,0,0
1719471310.023092,4212858,dbt5,0,0,0,0,0
1719471370.037140,5,postgres,0,0,0,0,0
1719471370.037140,4263817,dbt7,0,0,0,0,0
1719471370.037140,1,template1,0,0,0,0,0
1719471370.037140,4,template0,0,0,0,0,0
1719471370.037140,4212858,dbt5,0,0,0,0,0
1719471430.047040,5,postgres,0,0,0,0,0
1719471430.047040,4263817,dbt7,0,0,0,0,0
1719471430.047040,1,template1,0,0,0,0,0
1719471430.047040,4,template0,0,0,0,0,0
1719471430.047040,4212858,dbt5,0,0,0,0,0
1719471490.058360,5,postgres,0,0,0,0,0
1719471490.058360,4263817,dbt7,0,0,0,0,0
1719471490.058360,1,template1,0,0,0,0,0
1719471490.058360,4,template0,0,0,0,0,0
1719471490.058360,4212858,dbt5,0,0,0,0,0
