ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1653668734.269470,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668734.269470,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,public,lineitem,41,1140331158,2928285,4101694,60045669,0,60340,0,59984576,60340,27798778,5435327,1336291,13071765,0,0,1,0
1653668734.269470,pg_catalog,pg_operator,0,0,45702,213294,0,0,0,0,0,0,10904,142007,7931,95371,,,,
1653668734.269470,pg_catalog,pg_index,1763,168218,106577,139176,562,112,526,90,191,56,5780,132256,3901,121190,,,,
1653668734.269470,pg_catalog,pg_attribute,1320,6240,313751,755070,4231,0,3984,0,3216,289,18838,330640,6558,652842,,,,
1653668734.269470,pg_catalog,pg_aggregate,0,0,4738,4738,0,0,0,0,0,0,786,3952,1591,6928,0,0,0,0
1653668734.269470,pg_toast,pg_toast_14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_rewrite,0,0,1949,1748,96,0,95,0,139,18,946,1348,515,2846,1077,812,228,1704
1653668734.269470,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_type,0,0,153745,151771,566,0,546,0,619,6,3634,150583,4637,316397,0,0,0,0
1653668734.269470,pg_catalog,pg_amop,0,0,71060,153942,0,0,0,0,0,0,6138,121035,6651,146251,,,,
1653668734.269470,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_18197,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653668734.269470,pg_catalog,pg_range,0,0,2920,0,0,0,0,0,0,0,0,0,3256,2584,,,,
1653668734.269470,pg_catalog,pg_ts_config,0,0,8100,8100,0,0,0,0,0,0,638,7462,2686,9464,,,,
1653668734.269470,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_sequence,0,0,82,82,15,0,14,0,1,14,66,45,132,49,,,,
1653668734.269470,pg_catalog,pg_inherits,0,0,897,0,0,0,0,0,0,0,0,0,120,1674,,,,
1653668734.269470,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668734.269470,pg_catalog,pg_database,973,3238,30103,30101,1,0,0,0,1,0,718,30360,4122,45547,0,0,0,0
1653668734.269470,pg_toast,pg_toast_18182,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653668734.269470,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653668734.269470,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_default_acl,0,0,596,0,0,0,0,0,0,0,0,0,119,1073,0,0,0,0
1653668734.269470,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668734.269470,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_amproc,240,840,50619,126346,0,0,0,0,0,0,2224,49378,3739,109059,,,,
1653668734.269470,pg_catalog,pg_constraint,0,0,1138,1026,112,0,104,0,115,32,414,1119,727,2296,0,0,0,0
1653668734.269470,pg_catalog,pg_proc,0,0,59993,84166,0,0,0,0,0,0,11666,54405,10955,121748,0,0,0,0
1653668734.269470,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668734.269470,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668734.269470,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_14522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,public,orders,28,180120000,5043250,15144529,15015000,0,15000,0,14998685,15000,17983982,4954308,2901849,12399585,0,0,1,0
1653668734.269470,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_collation,0,0,95,95,0,0,0,0,0,0,69,26,207,78,0,0,0,0
1653668734.269470,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
1653668734.269470,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668734.269470,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653668734.269470,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668734.269470,public,region,6218,31090,8,0,5,0,0,0,5,0,11,6225,7,5,,,,
1653668734.269470,pg_catalog,pg_event_trigger,0,0,980,0,0,0,0,0,0,0,0,0,122,858,0,0,0,0
1653668734.269470,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668734.269470,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,public,part,14,14000000,164832,228860,2000000,0,0,0,1999945,0,564854,225354,22631,474613,0,0,1,0
1653668734.269470,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_opclass,240,240,64219,713392,0,0,0,0,0,0,2381,285534,3516,75850,,,,
1653668734.269470,pg_toast,pg_toast_18187,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653668734.269470,pg_toast,pg_toast_2618,0,0,1142,3997,0,0,0,0,0,0,1077,812,228,1704,,,,
1653668734.269470,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668734.269470,pg_catalog,pg_class,5358,768322,282688,243714,950,186,897,175,448,68,10148,286417,7490,584572,,,,
1653668734.269470,public,partsupp,7,24000000,38440,2517974,8000000,0,0,0,7998567,0,2285824,1979639,39818,95258,0,0,1,0
1653668734.269470,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668734.269470,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_18177,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653668734.269470,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_14517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_publication,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_14527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668734.269470,pg_catalog,pg_statistic,0,0,42076,32442,928,1744,865,1011,469,29,6691,33280,3018,89655,633,1702,551,1497
1653668734.269470,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_statistic_ext,0,0,11519,0,0,0,0,0,0,0,0,0,846,22192,0,0,0,0
1653668734.269470,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_publication_rel,0,0,1365,0,0,0,0,0,0,0,0,0,730,2000,,,,
1653668734.269470,pg_catalog,pg_cast,0,0,245043,55945,0,0,0,0,0,0,1624,54321,1681,249972,,,,
1653668734.269470,public,nation,29,725,24885,24915,25,0,0,0,25,0,21,24903,17,24880,,,,
1653668734.269470,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653668734.269470,pg_toast,pg_toast_18172,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653668734.269470,pg_catalog,pg_transform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668734.269470,pg_catalog,pg_am,22949,22949,0,0,0,0,0,0,0,0,869,22080,0,0,,,,
1653668794.283982,pg_catalog,pg_init_privs,0,0,1646,0,0,0,0,0,0,0,0,0,242,1692,0,0,0,0
1653668794.283982,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_toast,pg_toast_2619,0,0,1075,1843,301,0,288,0,29,14,634,1702,553,1497,,,,
1653668794.283982,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_authid,373,2320,21027,21027,0,0,0,0,0,0,846,20554,3905,38149,0,0,0,0
1653668794.283982,public,time_statistics,39,907,,,48,39,0,39,48,39,29,137,,,,,,
1653668794.283982,public,supplier,14,700000,3296262,3296183,100000,0,0,0,100000,0,117712,3210943,12692,6581051,0,0,1,0
1653668794.283982,pg_catalog,pg_subscription_rel,372,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_shdepend,0,0,1966,319,0,0,0,0,0,0,123,196,488,2070,,,,
1653668794.283982,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_namespace,440,7080,26886,19534,16,0,0,0,16,0,1100,20149,3364,36155,0,0,0,0
1653668794.283982,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,public,customer,11,10500000,102,572119,1500000,0,0,0,1500092,0,452731,164888,16763,6825,0,0,1,0
1653668794.283982,pg_toast,pg_toast_18192,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653668794.283982,pg_catalog,pg_seclabel,0,0,1646,0,0,0,0,0,0,0,0,0,120,3172,0,0,0,0
1653668794.283982,pg_catalog,pg_description,0,0,1646,0,0,0,0,0,0,0,0,0,363,3217,0,0,0,0
1653668794.283982,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_tablespace,2,4,4934,4934,0,0,0,0,0,0,1066,3870,2176,7778,0,0,0,0
1653668794.283982,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653668794.283982,pg_catalog,pg_depend,0,0,15102,16299,2899,0,2748,0,8929,889,2088,18171,2885,41258,,,,
1653668794.283982,pg_catalog,pg_db_role_setting,0,0,39840,0,0,0,0,0,0,0,0,0,869,78811,0,0,0,0
1653668794.283982,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,public,lineitem,53,1380272474,5188160,4811354,60105943,0,120391,0,59984799,120391,32847929,5626032,2046091,23228594,0,0,1,0
1653668794.283982,pg_catalog,pg_operator,0,0,46014,214993,0,0,0,0,0,0,11053,143053,8017,96002,,,,
1653668794.283982,pg_catalog,pg_index,1768,169173,107236,140010,563,112,527,90,191,57,5842,132980,3950,121985,,,,
1653668794.283982,pg_catalog,pg_attribute,1320,6240,315786,760197,4245,0,3992,0,3216,303,19042,332503,6638,657062,,,,
1653668794.283982,pg_catalog,pg_aggregate,0,0,4767,4767,0,0,0,0,0,0,793,3974,1605,6971,0,0,0,0
1653668794.283982,pg_toast,pg_toast_14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_rewrite,0,0,1966,1759,99,0,95,0,139,21,956,1367,517,2879,1085,814,228,1714
1653668794.283982,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_type,0,0,154969,152975,574,0,548,0,619,14,3677,151766,4691,318908,0,0,0,0
1653668794.283982,pg_catalog,pg_amop,0,0,71472,154870,0,0,0,0,0,0,6204,121735,6720,147079,,,,
1653668794.283982,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_18197,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653668794.283982,pg_catalog,pg_range,0,0,2948,0,0,0,0,0,0,0,0,0,3304,2592,,,,
1653668794.283982,pg_catalog,pg_ts_config,0,0,8172,8172,0,0,0,0,0,0,644,7528,2710,9548,,,,
1653668794.283982,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_sequence,0,0,83,83,15,0,14,0,1,14,67,45,134,49,,,,
1653668794.283982,pg_catalog,pg_inherits,0,0,899,0,0,0,0,0,0,0,0,0,121,1677,,,,
1653668794.283982,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_catalog,pg_database,977,3254,30500,30498,1,0,0,0,1,0,726,30753,4167,46161,0,0,0,0
1653668794.283982,pg_toast,pg_toast_18182,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653668794.283982,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653668794.283982,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_default_acl,0,0,604,0,0,0,0,0,0,0,0,0,121,1087,0,0,0,0
1653668794.283982,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_amproc,240,840,51001,127324,0,0,0,0,0,0,2245,49737,3779,109929,,,,
1653668794.283982,pg_catalog,pg_constraint,0,0,1142,1030,112,0,104,0,115,32,417,1120,733,2297,0,0,0,0
1653668794.283982,pg_catalog,pg_proc,0,0,60380,84667,0,0,0,0,0,0,11778,54708,11066,122513,0,0,0,0
1653668794.283982,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_14522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,public,orders,40,240120000,5124295,15285551,15030000,0,30000,0,14998685,30000,19128546,4989053,2947556,12762786,0,0,1,0
1653668794.283982,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_collation,0,0,95,95,0,0,0,0,0,0,69,26,207,78,0,0,0,0
1653668794.283982,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
1653668794.283982,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653668794.283982,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,public,region,6224,31120,12,0,5,0,0,0,5,0,15,6231,11,7,,,,
1653668794.283982,pg_catalog,pg_event_trigger,0,0,984,0,0,0,0,0,0,0,0,0,124,860,0,0,0,0
1653668794.283982,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,public,part,17,16000000,164884,252630,2000000,0,0,0,1999945,0,623912,225597,25168,474664,0,0,1,0
1653668794.283982,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_opclass,240,240,64643,716939,0,0,0,0,0,0,2405,287031,3553,76402,,,,
1653668794.283982,pg_toast,pg_toast_18187,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653668794.283982,pg_toast,pg_toast_2618,0,0,1148,4018,0,0,0,0,0,0,1085,814,228,1714,,,,
1653668794.283982,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_catalog,pg_class,5387,772864,284571,245386,955,189,899,177,448,75,10248,288265,7577,588497,,,,
1653668794.283982,public,partsupp,7,24000000,38445,2517974,8000000,0,0,0,7998567,0,2285831,1980232,59529,95263,0,0,1,0
1653668794.283982,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_18177,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653668794.283982,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_14517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_publication,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_14527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653668794.283982,pg_catalog,pg_statistic,0,0,42253,32603,932,1744,866,1011,472,30,6755,33388,3050,90018,634,1702,553,1497
1653668794.283982,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_statistic_ext,0,0,11583,0,0,0,0,0,0,0,0,0,855,22311,0,0,0,0
1653668794.283982,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_catalog,pg_publication_rel,0,0,1378,0,0,0,0,0,0,0,0,0,741,2015,,,,
1653668794.283982,pg_catalog,pg_cast,0,0,246603,56297,0,0,0,0,0,0,1643,54654,1701,251565,,,,
1653668794.283982,public,nation,38,950,24904,24990,25,0,0,0,25,0,25,24927,21,24900,,,,
1653668794.283982,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653668794.283982,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653668794.283982,pg_toast,pg_toast_18172,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653668794.283982,pg_catalog,pg_transform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
