ctime,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,idx_blks_read,idx_blks_hit
1653668734.273985,pg_toast,pg_toast_1260,pg_toast_1260_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_3600,pg_toast_3600_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_3079,pg_toast_3079_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_2328,pg_toast_2328_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_1417,pg_toast_1417_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_1418,pg_toast_1418_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_3118,pg_toast_3118_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_3256,pg_toast_3256_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_6000,pg_toast_6000_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_826,pg_toast_826_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_3394,pg_toast_3394_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_3592,pg_toast_3592_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_authid,pg_authid_oid_index,11310,11310,11310,1925,20695
1653668734.273985,pg_catalog,pg_authid,pg_authid_rolname_index,9440,9440,9440,1934,16946
1653668734.273985,pg_toast,pg_toast_18172,pg_toast_18172_index,0,0,0,1,0
1653668734.273985,public,supplier,pk_supplier,3296225,3296225,3296183,11616,6580847
1653668734.273985,public,supplier,supplier_s_suppkey_idx_like,3,168,0,11,5
1653668734.273985,public,supplier,supplier_s_nationkey_s_suppkey_idx,13,288047,0,561,174
1653668734.273985,public,nation,pk_nation,24885,24957,24915,17,24880
1653668734.273985,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_18177,pg_toast_18177_index,0,0,0,1,0
1653668734.273985,public,part,pk_part,164791,164791,164765,19821,474561
1653668734.273985,public,part,part_p_type_p_partkey_idx,3,13452,0,84,1
1653668734.273985,public,part,part_ios_test1,25,359500,40133,2542,11
1653668734.273985,public,part,part_p_container_p_brand_p_partkey_idx,13,26042,0,181,12
1653668734.273985,public,part,part_p_size_idx,0,0,0,3,28
1653668734.273985,public,region,pk_region,8,8,0,7,5
1653668734.273985,pg_toast,pg_toast_18182,pg_toast_18182_index,0,0,0,1,0
1653668734.273985,public,partsupp,pk_partsupp,6229,8024856,24840,23979,14456
1653668734.273985,public,partsupp,partsupp_ps_suppkey_idx,32211,2493160,2493134,15839,80802
1653668734.273985,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_subscription,pg_subscription_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_subscription,pg_subscription_subname_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,312859,754178,754178,6078,641968
1653668734.273985,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,892,892,892,480,10874
1653668734.273985,pg_catalog,pg_proc,pg_proc_oid_index,54997,54997,54997,7210,110719
1653668734.273985,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,4996,29169,29169,3745,11029
1653668734.273985,pg_catalog,pg_class,pg_class_oid_index,257474,256572,230947,3540,525189
1653668734.273985,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,0,0,0,468,2816
1653668734.273985,pg_catalog,pg_class,pg_class_relname_nsp_index,25214,13230,12767,3482,56567
1653668734.273985,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_constraint,pg_constraint_oid_index,216,104,104,34,512
1653668734.273985,pg_catalog,pg_constraint,pg_constraint_conparentid_index,0,0,0,28,198
1653668734.273985,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,28,198
1653668734.273985,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,922,922,922,609,1190
1653668734.273985,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,28,198
1653668734.273985,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,897,0,0,120,1674
1653668734.273985,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_index,pg_index_indexrelid_index,87533,87613,87179,1891,97962
1653668734.273985,pg_catalog,pg_index,pg_index_indrelid_index,19044,52334,51997,2010,23228
1653668734.273985,pg_catalog,pg_operator,pg_operator_oid_index,26412,26412,26412,3540,55407
1653668734.273985,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,19290,186882,186882,4391,39964
1653668734.273985,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_opclass,pg_opclass_oid_index,48699,48699,48699,1989,58265
1653668734.273985,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,15520,664693,664693,1527,17585
1653668734.273985,pg_catalog,pg_am,pg_am_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_am,pg_am_name_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_amop,pg_amop_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_amop,pg_amop_opr_fam_index,33798,116680,116680,4335,70811
1653668734.273985,pg_catalog,pg_amop,pg_amop_fam_strat_index,37262,37262,37262,2316,75440
1653668734.273985,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,50619,126346,126346,3739,109059
1653668734.273985,pg_catalog,pg_language,pg_language_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_language,pg_language_name_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,4738,4738,4738,1591,6928
1653668734.273985,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,11519,0,0,846,22192
1653668734.273985,pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_rewrite,pg_rewrite_oid_index,286,190,190,174,306
1653668734.273985,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,1663,1653,1558,341,2540
1653668734.273985,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,980,0,0,122,858
1653668734.273985,pg_catalog,pg_description,pg_description_o_c_o_index,1642,0,0,360,3211
1653668734.273985,pg_catalog,pg_cast,pg_cast_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_cast,pg_cast_source_target_index,245043,55945,55945,1681,249972
1653668734.273985,pg_catalog,pg_enum,pg_enum_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_namespace,pg_namespace_oid_index,7761,7745,7725,1523,9488
1653668734.273985,pg_catalog,pg_namespace,pg_namespace_nspname_index,18951,11689,11689,1809,26429
1653668734.273985,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_conversion,pg_conversion_default_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_depend,pg_depend_reference_index,11366,11421,10692,2022,27616
1653668734.273985,pg_catalog,pg_depend,pg_depend_depender_index,3604,5602,5488,817,13292
1653668734.273985,pg_catalog,pg_database,pg_database_oid_index,12932,12931,12931,2140,20622
1653668734.273985,pg_catalog,pg_database,pg_database_datname_index,17171,17170,17170,1982,24925
1653668734.273985,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,39316,0,0,860,77772
1653668734.273985,pg_catalog,pg_tablespace,pg_tablespace_oid_index,4900,4900,4900,2109,7691
1653668734.273985,pg_catalog,pg_tablespace,pg_tablespace_spcname_index,0,0,0,43,43
1653668734.273985,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_auth_members,pg_auth_members_member_role_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_shdepend,pg_shdepend_reference_index,315,315,315,242,372
1653668734.273985,pg_catalog,pg_shdepend,pg_shdepend_depender_index,1643,0,0,240,1691
1653668734.273985,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_ts_config,pg_ts_config_oid_index,4050,4050,4050,1343,4732
1653668734.273985,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,4050,4050,4050,1343,4732
1653668734.273985,pg_catalog,pg_ts_config_map,pg_ts_config_map_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_extension,pg_extension_oid_index,0,0,0,15,0
1653668734.273985,pg_catalog,pg_extension,pg_extension_name_index,0,0,0,15,0
1653668734.273985,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_policy,pg_policy_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,596,0,0,119,1073
1653668734.273985,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,1642,0,0,240,1689
1653668734.273985,pg_catalog,pg_seclabel,pg_seclabel_object_index,1642,0,0,119,3165
1653668734.273985,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_collation,pg_collation_oid_index,95,95,95,207,78
1653668734.273985,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_18187,pg_toast_18187_index,0,0,0,1,0
1653668734.273985,pg_catalog,pg_range,pg_range_rngtypid_index,1460,0,0,1628,1292
1653668734.273985,pg_catalog,pg_range,pg_range_rngmultitypid_index,1460,0,0,1628,1292
1653668734.273985,pg_catalog,pg_transform,pg_transform_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_transform,pg_transform_type_lang_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,82,82,82,132,49
1653668734.273985,pg_catalog,pg_publication,pg_publication_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_publication,pg_publication_pubname_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_publication_rel,pg_publication_rel_prrelid_prpubid_index,1365,0,0,730,2000
1653668734.273985,pg_catalog,pg_subscription_rel,pg_subscription_rel_srrelid_srsubid_index,0,0,0,0,0
1653668734.273985,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_14522,pg_toast_14522_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_14517,pg_toast_14517_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_14527,pg_toast_14527_index,0,0,0,0,0
1653668734.273985,pg_toast,pg_toast_14532,pg_toast_14532_index,0,0,0,0,0
1653668734.273985,public,customer,customer_c_nationkey_c_custkey_idx,21,3898479,0,4449,5212
1653668734.273985,public,customer,customer_c_phone_c_acctbal_c_custkey_idx,14,572119,0,2016,15
1653668734.273985,public,customer,customer_c_mktsegment_c_custkey_idx,3,300441,0,1050,2
1653668734.273985,public,customer,customer_c_phone_idx_c_acctbal,0,0,0,7,2
1653668734.273985,public,customer,pk_customer,31,1500028,0,3730,60
1653668794.334998,pg_toast,pg_toast_18192,pg_toast_18192_index,0,0,0,1,0
1653668794.334998,public,orders,orders_o_orderkey_o_orderdate_idx,3271392,3271392,3373,2830980,7073616
1653668794.334998,public,orders,pk_orders,162178,282176,267176,66616,510815
1653668794.334998,public,orders,orders_o_orderdate_idx,0,0,0,19,66083
1653668794.334998,public,orders,orders_o_custkey_idx,1690725,15142238,15015002,49941,5112272
1653668794.334998,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,42253,32950,32603,3050,90018
1653668794.334998,pg_catalog,pg_type,pg_type_oid_index,150944,150370,150370,2762,309475
1653668794.334998,pg_catalog,pg_type,pg_type_typname_nsp_index,4025,3010,2605,1929,9433
1653668794.334998,pg_toast,pg_toast_18197,pg_toast_18197_index,0,0,0,1,0
1653668794.334998,public,lineitem,pk_lineitem,2,480583,420243,4884,482710
1653668794.334998,public,lineitem,lineitem_l_orderkey_l_suppkey_l_quantity_idx,270944,180471696,179949,483530,1884585
1653668794.334998,public,lineitem,lineitem_l_receiptdate_idx,0,0,0,10,243584
1653668794.334998,public,lineitem,lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx,708396,4474500,4074935,690523,2929949
1653668794.334998,public,lineitem,lineitem_l_partkey_l_quantity_l_shipmode_idx,23055,51532,51494,340225,523799
1653668794.334998,public,lineitem,lineitem_l_shipdate_idx,0,0,0,15,243589
1653668794.334998,public,lineitem,lineitem_l_orderkey_idx_part2,0,0,0,167,42923
1653668794.334998,public,lineitem,lineitem_l_orderkey_l_suppkey_idx,4185763,80852083,84733,526522,16787993
1653668794.334998,public,lineitem,lineitem_l_orderkey_idx_l_returnflag,0,0,0,215,89462
1653668794.334998,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_1247,pg_toast_1247_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_2612,pg_toast_2612_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_2600,pg_toast_2600_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_2619,pg_toast_2619_index,1075,1843,1843,553,1497
1653668794.334998,pg_toast,pg_toast_3381,pg_toast_3381_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_3429,pg_toast_3429_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_2618,pg_toast_2618_index,1148,4018,4018,228,1714
1653668794.334998,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_3466,pg_toast_3466_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_2615,pg_toast_2615_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_foreign_table,pg_foreign_table_relid_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_1262,pg_toast_1262_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_1213,pg_toast_1213_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_1260,pg_toast_1260_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_3600,pg_toast_3600_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_3079,pg_toast_3079_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_2328,pg_toast_2328_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_1417,pg_toast_1417_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_1418,pg_toast_1418_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_3118,pg_toast_3118_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_3256,pg_toast_3256_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_6000,pg_toast_6000_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_826,pg_toast_826_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_3394,pg_toast_3394_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_3592,pg_toast_3592_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_authid,pg_authid_oid_index,11458,11458,11458,1949,20967
1653668794.334998,pg_catalog,pg_authid,pg_authid_rolname_index,9569,9569,9569,1956,17182
1653668794.334998,pg_toast,pg_toast_18172,pg_toast_18172_index,0,0,0,1,0
1653668794.334998,public,supplier,pk_supplier,3296237,3296237,3296183,11625,6580866
1653668794.334998,public,supplier,supplier_s_suppkey_idx_like,6,336,0,15,10
1653668794.334998,public,supplier,supplier_s_nationkey_s_suppkey_idx,19,484046,0,1052,175
1653668794.334998,public,nation,pk_nation,24904,25048,24990,21,24900
1653668794.334998,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0,0,0,0
1653668794.334998,pg_toast,pg_toast_18177,pg_toast_18177_index,0,0,0,1,0
1653668794.334998,public,part,pk_part,164803,164803,164765,19851,474572
1653668794.334998,public,part,part_p_type_p_partkey_idx,6,26747,0,165,1
1653668794.334998,public,part,part_ios_test1,49,679198,40133,4796,22
1653668794.334998,public,part,part_p_container_p_brand_p_partkey_idx,26,51855,0,351,23
1653668794.334998,public,part,part_p_size_idx,0,0,0,5,46
1653668794.334998,public,region,pk_region,12,12,0,11,7
1653668794.334998,pg_toast,pg_toast_18182,pg_toast_18182_index,0,0,0,1,0
1653668794.334998,public,partsupp,pk_partsupp,6234,16024858,24840,43689,14461
1653668794.334998,public,partsupp,partsupp_ps_suppkey_idx,32211,2493160,2493134,15840,80802
1653668794.334998,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_subscription,pg_subscription_oid_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_subscription,pg_subscription_subname_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,314893,759304,759304,6148,646158
1653668794.334998,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,893,893,893,490,10904
1653668794.334998,pg_catalog,pg_proc,pg_proc_oid_index,55356,55356,55356,7284,111435
1653668794.334998,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,5024,29311,29311,3782,11078
1653668794.334998,pg_catalog,pg_class,pg_class_oid_index,259194,258287,232535,3582,528747
1653668794.334998,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,0,0,0,474,2830
1653668794.334998,pg_catalog,pg_class,pg_class_relname_nsp_index,25377,13314,12851,3521,56920
1653668794.334998,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_constraint,pg_constraint_oid_index,216,104,104,34,512
1653668794.334998,pg_catalog,pg_constraint,pg_constraint_conparentid_index,0,0,0,28,198
1653668794.334998,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,28,198
1653668794.334998,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,926,926,926,615,1191
1653668794.334998,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,28,198
1653668794.334998,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,899,0,0,121,1677
1653668794.334998,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_index,pg_index_indexrelid_index,88089,88169,87735,1913,98645
1653668794.334998,pg_catalog,pg_index,pg_index_indrelid_index,19147,52612,52275,2037,23340
1653668794.334998,pg_catalog,pg_operator,pg_operator_oid_index,26588,26588,26588,3578,55768
1653668794.334998,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,19426,188405,188405,4439,40234
1653668794.334998,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_opclass,pg_opclass_oid_index,49048,49048,49048,2010,58739
1653668794.334998,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,15595,667891,667891,1543,17663
1653668794.334998,pg_catalog,pg_am,pg_am_oid_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_am,pg_am_name_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_amop,pg_amop_oid_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_amop,pg_amop_opr_fam_index,34011,117409,117409,4381,71244
1653668794.334998,pg_catalog,pg_amop,pg_amop_fam_strat_index,37461,37461,37461,2339,75835
1653668794.334998,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,51001,127324,127324,3779,109929
1653668794.334998,pg_catalog,pg_language,pg_language_oid_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_language,pg_language_name_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0,0,0,0
1653668794.334998,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,4767,4767,4767,1605,6971
1653668794.334998,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0,0,0,0
