ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1653527738.991935,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_operator,0,0,30548,138843,0,0,0,0,0,0,7682,92056,5592,63150,,,,
1653527738.991935,public,time_statistics,26,375,,,29,26,0,26,29,26,18,89,,,,,,
1653527738.991935,pg_catalog,pg_index,1028,88053,69041,90571,356,72,320,54,191,8,3852,83643,2693,78096,,,,
1653527738.991935,pg_catalog,pg_attribute,858,4056,203210,500255,2589,0,2344,0,3216,598,12073,213861,4412,421970,,,,
1653527738.991935,pg_toast,pg_toast_17506,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527738.991935,pg_catalog,pg_aggregate,0,0,3264,3264,0,0,0,0,0,0,541,2723,1097,4764,0,0,0,0
1653527738.991935,pg_toast,pg_toast_14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_rewrite,0,0,1111,973,64,0,64,0,139,64,545,769,330,1582,569,422,124,894
1653527738.991935,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,public,nation,29,725,24759,24731,25,0,0,0,25,0,22,24776,20,24763,,,,
1653527738.991935,pg_catalog,pg_type,0,0,97406,96159,354,0,336,0,619,162,2427,95149,3200,200208,0,0,0,0
1653527738.991935,pg_catalog,pg_amop,0,0,47204,102313,0,0,0,0,0,0,4297,80257,4635,96814,,,,
1653527738.991935,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_range,0,0,1810,0,0,0,0,0,0,0,0,0,2320,1300,,,,
1653527738.991935,pg_catalog,pg_ts_config,0,0,5808,5808,0,0,0,0,0,0,455,5353,1916,6796,,,,
1653527738.991935,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_sequence,0,0,50,50,9,0,8,0,1,8,42,25,84,27,,,,
1653527738.991935,pg_catalog,pg_inherits,0,0,544,0,0,0,0,0,0,0,0,0,80,1008,,,,
1653527738.991935,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527738.991935,pg_catalog,pg_database,532,1720,18537,18535,1,0,0,0,1,0,487,18584,2793,27837,0,0,0,0
1653527738.991935,pg_toast,pg_toast_17491,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527738.991935,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653527738.991935,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_default_acl,0,0,372,0,0,0,0,0,0,0,0,0,79,665,0,0,0,0
1653527738.991935,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527738.991935,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_amproc,156,546,33567,83487,0,0,0,0,0,0,1528,32676,2560,71924,,,,
1653527738.991935,pg_catalog,pg_constraint,0,0,703,631,72,0,64,0,115,64,257,665,475,1424,0,0,0,0
1653527738.991935,pg_catalog,pg_proc,0,0,38080,53713,0,0,0,0,0,0,8064,33552,7644,76711,0,0,0,0
1653527738.991935,pg_toast,pg_toast_17501,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527738.991935,public,part,14,14000000,163417,2187576,2000000,0,0,0,2000026,0,600937,262742,27256,470434,0,0,1,0
1653527738.991935,public,customer,12,10500000,109,573031,1500000,0,0,0,1500073,0,470253,175097,11268,5451,0,0,1,0
1653527738.991935,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527738.991935,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527738.991935,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_14522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_17486,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527738.991935,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_collation,0,0,64,64,0,0,0,0,0,0,49,15,147,45,0,0,0,0
1653527738.991935,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1653527738.991935,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527738.991935,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653527738.991935,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527738.991935,public,lineitem,34,1020239820,2931251,25938838,60045669,0,2958,0,60042354,2958,27868808,4007785,1377414,13083488,0,0,1,0
1653527738.991935,pg_catalog,pg_event_trigger,0,0,618,0,0,0,0,0,0,0,0,0,80,538,0,0,0,0
1653527738.991935,pg_toast,pg_toast_17481,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527738.991935,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527738.991935,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_opclass,156,156,41986,462714,0,0,0,0,0,0,1648,185609,2415,49198,,,,
1653527738.991935,pg_toast,pg_toast_2618,0,0,600,2100,0,0,0,0,0,0,569,422,124,894,,,,
1653527738.991935,public,partsupp,5,24000000,38220,2504818,8000000,0,0,0,8002486,0,2479451,1912335,39696,94706,0,0,1,0
1653527738.991935,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527738.991935,pg_catalog,pg_class,3414,413572,176333,154532,596,118,544,112,448,4,6692,179143,5061,364304,,,,
1653527738.991935,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527738.991935,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_14517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_publication,840,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_14527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527738.991935,pg_catalog,pg_statistic,0,0,25524,22172,620,1108,557,541,469,88,4479,22831,2078,54501,406,1149,388,1034
1653527738.991935,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_catalog,pg_statistic_ext,0,0,7365,0,0,0,0,0,0,0,0,0,583,14147,0,0,0,0
1653527738.991935,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_17496,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527738.991935,pg_catalog,pg_publication_rel,0,0,840,0,0,0,0,0,0,0,0,0,520,1160,,,,
1653527738.991935,pg_catalog,pg_cast,0,0,156254,36083,0,0,0,0,0,0,1119,34964,1163,159219,,,,
1653527738.991935,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527738.991935,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653527799.032081,pg_catalog,pg_transform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_am,15159,15159,0,0,0,0,0,0,0,0,590,14569,0,0,,,,
1653527799.032081,public,orders,43,255191255,5093971,15187603,15030000,0,1500,0,15027819,1500,19650633,4989694,2890628,12728650,0,0,1,0
1653527799.032081,pg_catalog,pg_init_privs,0,0,1024,0,0,0,0,0,0,0,0,0,164,1040,0,0,0,0
1653527799.032081,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_toast,pg_toast_2619,0,0,776,1349,198,0,185,0,29,14,411,1171,394,1075,,,,
1653527799.032081,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_authid,215,1238,13397,13397,0,0,0,0,0,0,581,13031,2771,24023,0,0,0,0
1653527799.032081,pg_catalog,pg_subscription_rel,228,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_shdepend,0,0,1230,205,0,0,0,0,0,0,82,123,328,1274,,,,
1653527799.032081,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_namespace,238,3092,15082,10474,14,0,0,0,14,0,756,10652,2346,20998,0,0,0,0
1653527799.032081,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_catalog,pg_seclabel,0,0,1024,0,0,0,0,0,0,0,0,0,81,1967,0,0,0,0
1653527799.032081,pg_catalog,pg_description,0,0,1024,0,0,0,0,0,0,0,0,0,246,1982,0,0,0,0
1653527799.032081,public,region,6178,30890,44,0,5,0,0,0,5,0,15,6217,12,50,,,,
1653527799.032081,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_tablespace,2,4,3192,3192,0,0,0,0,0,0,756,2438,1539,4899,0,0,0,0
1653527799.032081,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653527799.032081,pg_catalog,pg_depend,0,0,9535,10347,1860,0,1745,0,8929,1745,1274,11004,1881,26047,,,,
1653527799.032081,pg_catalog,pg_db_role_setting,0,0,24884,0,0,0,0,0,0,0,0,0,576,49192,0,0,0,0
1653527799.032081,public,supplier,14,700000,24907,24657,100000,0,0,0,100000,0,14549,46353,1655,49788,0,0,1,0
1653527799.032081,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_operator,0,0,31863,144043,0,0,0,0,0,0,7847,95671,5698,65900,,,,
1653527799.032081,public,time_statistics,42,1054,,,51,42,0,42,51,42,32,146,,,,,,
1653527799.032081,pg_catalog,pg_index,1033,89008,71049,93471,357,72,321,54,191,9,3929,86218,2753,80310,,,,
1653527799.032081,pg_catalog,pg_attribute,858,4056,208628,511623,2603,0,2358,0,3216,612,12301,219091,4509,432954,,,,
1653527799.032081,pg_toast,pg_toast_17506,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527799.032081,pg_catalog,pg_aggregate,0,0,3377,3377,0,0,0,0,0,0,550,2827,1115,4950,0,0,0,0
1653527799.032081,pg_toast,pg_toast_14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_rewrite,0,0,1137,990,67,0,67,0,139,67,552,791,332,1624,578,424,126,904
1653527799.032081,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,public,nation,41,1025,24890,24806,25,0,0,0,25,0,27,24914,24,24920,,,,
1653527799.032081,pg_catalog,pg_type,0,0,100276,98994,362,0,344,0,619,170,2478,97965,3262,206112,0,0,0,0
1653527799.032081,pg_catalog,pg_amop,0,0,49123,106358,0,0,0,0,0,0,4379,83530,4720,100807,,,,
1653527799.032081,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_range,0,0,1848,0,0,0,0,0,0,0,0,0,2372,1324,,,,
1653527799.032081,pg_catalog,pg_ts_config,0,0,5896,5896,0,0,0,0,0,0,463,5433,1948,6896,,,,
1653527799.032081,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_sequence,0,0,51,51,9,0,8,0,1,8,43,25,86,27,,,,
1653527799.032081,pg_catalog,pg_inherits,0,0,549,0,0,0,0,0,0,0,0,0,82,1016,,,,
1653527799.032081,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_catalog,pg_database,537,1740,18979,18977,1,0,0,0,1,0,500,19018,2858,28506,0,0,0,0
1653527799.032081,pg_toast,pg_toast_17491,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527799.032081,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653527799.032081,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_default_acl,0,0,380,0,0,0,0,0,0,0,0,0,81,679,0,0,0,0
1653527799.032081,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_amproc,156,546,34623,86191,0,0,0,0,0,0,1557,33701,2616,74143,,,,
1653527799.032081,pg_catalog,pg_constraint,0,0,725,653,72,0,64,0,115,64,261,683,481,1458,0,0,0,0
1653527799.032081,pg_catalog,pg_proc,0,0,39483,55797,0,0,0,0,0,0,8183,34932,7773,79663,0,0,0,0
1653527799.032081,pg_toast,pg_toast_17501,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527799.032081,public,part,17,16000000,163542,2211709,2000000,0,0,0,2000026,0,660220,262868,29817,470852,0,0,1,0
1653527799.032081,public,customer,15,12000000,218,573031,1500000,0,0,0,1500073,0,506082,175331,16781,7327,0,0,1,0
1653527799.032081,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_14522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_17486,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527799.032081,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_collation,0,0,67,67,0,0,0,0,0,0,50,17,150,51,0,0,0,0
1653527799.032081,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1653527799.032081,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653527799.032081,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,public,lineitem,49,1320453375,5186619,41267831,60105943,0,6011,0,60099575,6011,35233832,4195010,2128549,23206023,0,0,1,0
1653527799.032081,pg_catalog,pg_event_trigger,0,0,622,0,0,0,0,0,0,0,0,0,82,540,0,0,0,0
1653527799.032081,pg_toast,pg_toast_17481,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527799.032081,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_opclass,156,156,43476,480487,0,0,0,0,0,0,1681,192906,2466,50875,,,,
1653527799.032081,pg_toast,pg_toast_2618,0,0,607,2124,0,0,0,0,0,0,578,424,126,904,,,,
1653527799.032081,public,partsupp,5,24000000,38351,2504818,8000000,0,0,0,8002486,0,2479460,1912682,59419,95107,0,0,1,0
1653527799.032081,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_catalog,pg_class,3445,417222,180425,158188,601,121,549,115,448,10,6822,182935,5171,372701,,,,
1653527799.032081,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_14517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_publication,856,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_14527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527799.032081,pg_catalog,pg_statistic,0,0,26454,23080,624,1108,558,541,472,89,4548,23681,2116,56429,411,1171,394,1075
1653527799.032081,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_catalog,pg_statistic_ext,0,0,7631,0,0,0,0,0,0,0,0,0,594,14668,0,0,0,0
1653527799.032081,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_17496,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527799.032081,pg_catalog,pg_publication_rel,0,0,856,0,0,0,0,0,0,0,0,0,532,1180,,,,
1653527799.032081,pg_catalog,pg_cast,0,0,161435,37400,0,0,0,0,0,0,1143,36257,1188,164493,,,,
1653527799.032081,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527799.032081,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
