ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,query,state,state_change
1650892623.175051,dbt2,1105,10,postgres,psql,,-1,2022-04-25 13:17:03.173584+00,2022-04-25 13:17:03.175814+00,2022-04-25 13:17:03.175814+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:17:03.175815+00
1650892623.175051,dbt2,1106,10,postgres,psql,,-1,2022-04-25 13:17:03.174538+00,2022-04-25 13:17:03.177433+00,2022-04-25 13:17:03.177433+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:17:03.177434+00
1650892623.175051,,857,,,"",,,2022-04-25 13:10:06.460006+00,,,"",,
1650892623.175051,,860,,,"",,,2022-04-25 13:10:06.460423+00,,,"",,
1650892623.175051,,856,,,"",,,2022-04-25 13:10:06.45987+00,,,"",,
1650892623.175051,,858,,,"",,,2022-04-25 13:10:06.460109+00,,,"",,
1650892683.178785,,859,,,"",,,2022-04-25 13:10:06.460281+00,,,"",,
1650892683.178785,,862,10,postgres,"",,,2022-04-25 13:10:06.460709+00,,,"",,
1650892683.178785,dbt2,915,10,postgres,dbt2-client,10.1.1.11,36750,2022-04-25 13:16:00.235842+00,,2022-04-25 13:18:03.172078+00,COMMIT,idle,2022-04-25 13:18:03.178471+00
1650892683.178785,dbt2,916,10,postgres,dbt2-client,10.1.1.11,36752,2022-04-25 13:16:00.335092+00,,2022-04-25 13:18:03.179219+00,BEGIN,active,2022-04-25 13:18:03.17922+00
1650892683.178785,dbt2,917,10,postgres,dbt2-client,10.1.1.11,36754,2022-04-25 13:16:00.435569+00,,2022-04-25 13:18:03.178202+00,COMMIT,idle,2022-04-25 13:18:03.179561+00
1650892683.178785,dbt2,918,10,postgres,dbt2-client,10.1.1.11,36756,2022-04-25 13:16:00.535848+00,2022-04-25 13:18:03.179318+00,2022-04-25 13:18:03.17949+00,"SELECT * FROM delivery($1, $2)",active,2022-04-25 13:18:03.179491+00
1650892683.178785,dbt2,919,10,postgres,dbt2-client,10.1.1.11,36758,2022-04-25 13:16:00.636111+00,2022-04-25 13:18:03.159216+00,2022-04-25 13:18:03.159444+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:18:03.159444+00
1650892683.178785,dbt2,920,10,postgres,dbt2-client,10.1.1.11,36760,2022-04-25 13:16:00.736384+00,2022-04-25 13:18:03.180404+00,2022-04-25 13:18:03.180668+00,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",active,2022-04-25 13:18:03.180668+00
1650892683.178785,dbt2,921,10,postgres,dbt2-client,10.1.1.11,36762,2022-04-25 13:16:00.836923+00,2022-04-25 13:18:03.164753+00,2022-04-25 13:18:03.164934+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:18:03.164935+00
1650892683.178785,dbt2,922,10,postgres,dbt2-client,10.1.1.11,36764,2022-04-25 13:16:00.93861+00,2022-04-25 13:18:03.179319+00,2022-04-25 13:18:03.179625+00,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",idle in transaction,2022-04-25 13:18:03.181072+00
1650892683.178785,dbt2,923,10,postgres,dbt2-client,10.1.1.11,36766,2022-04-25 13:16:01.038217+00,,2022-04-25 13:18:03.180454+00,COMMIT,idle,2022-04-25 13:18:03.181016+00
1650892683.178785,dbt2,924,10,postgres,dbt2-client,10.1.1.11,36768,2022-04-25 13:16:01.138839+00,2022-04-25 13:18:03.163118+00,2022-04-25 13:18:03.163329+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:18:03.16333+00
1650892683.178785,dbt2,1143,10,postgres,psql,,-1,2022-04-25 13:18:03.17379+00,2022-04-25 13:18:03.176013+00,2022-04-25 13:18:03.176013+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:18:03.176014+00
1650892683.178785,dbt2,1145,10,postgres,psql,,-1,2022-04-25 13:18:03.174404+00,2022-04-25 13:18:03.176649+00,2022-04-25 13:18:03.176649+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:18:03.17665+00
1650892683.178785,dbt2,1144,10,postgres,psql,,-1,2022-04-25 13:18:03.174443+00,2022-04-25 13:18:03.178785+00,2022-04-25 13:18:03.178785+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:18:03.178786+00
1650892683.178785,dbt2,1142,10,postgres,psql,,-1,2022-04-25 13:18:03.174774+00,,,"",idle,2022-04-25 13:18:03.178662+00
1650892683.178785,,857,,,"",,,2022-04-25 13:10:06.460006+00,,,"",,
1650892683.178785,,860,,,"",,,2022-04-25 13:10:06.460423+00,,,"",,
1650892683.178785,,856,,,"",,,2022-04-25 13:10:06.45987+00,,,"",,
1650892683.178785,,858,,,"",,,2022-04-25 13:10:06.460109+00,,,"",,
1650892743.182529,,859,,,"",,,2022-04-25 13:10:06.460281+00,,,"",,
1650892743.182529,,862,10,postgres,"",,,2022-04-25 13:10:06.460709+00,,,"",,
1650892743.182529,dbt2,915,10,postgres,dbt2-client,10.1.1.11,36750,2022-04-25 13:16:00.235842+00,2022-04-25 13:19:03.175297+00,2022-04-25 13:19:03.175517+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:19:03.175517+00
1650892743.182529,dbt2,916,10,postgres,dbt2-client,10.1.1.11,36752,2022-04-25 13:16:00.335092+00,2022-04-25 13:19:03.178827+00,2022-04-25 13:19:03.179038+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:19:03.179038+00
1650892743.182529,dbt2,917,10,postgres,dbt2-client,10.1.1.11,36754,2022-04-25 13:16:00.435569+00,2022-04-25 13:19:03.170917+00,2022-04-25 13:19:03.171103+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:19:03.171103+00
1650892743.182529,dbt2,918,10,postgres,dbt2-client,10.1.1.11,36756,2022-04-25 13:16:00.535848+00,2022-04-25 13:19:03.181988+00,2022-04-25 13:19:03.183534+00,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",idle in transaction,2022-04-25 13:19:03.184873+00
1650892743.182529,dbt2,919,10,postgres,dbt2-client,10.1.1.11,36758,2022-04-25 13:16:00.636111+00,,2022-04-25 13:19:03.184183+00,COMMIT,idle,2022-04-25 13:19:03.184792+00
1650892743.182529,dbt2,920,10,postgres,dbt2-client,10.1.1.11,36760,2022-04-25 13:16:00.736384+00,2022-04-25 13:19:03.167084+00,2022-04-25 13:19:03.167255+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:19:03.167255+00
1650892743.182529,dbt2,921,10,postgres,dbt2-client,10.1.1.11,36762,2022-04-25 13:16:00.836923+00,2022-04-25 13:19:03.181724+00,2022-04-25 13:19:03.181889+00,"SELECT * FROM delivery($1, $2)",active,2022-04-25 13:19:03.18189+00
1650892743.182529,dbt2,922,10,postgres,dbt2-client,10.1.1.11,36764,2022-04-25 13:16:00.93861+00,2022-04-25 13:19:03.183594+00,2022-04-25 13:19:03.183836+00,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",active,2022-04-25 13:19:03.183837+00
1650892743.182529,dbt2,923,10,postgres,dbt2-client,10.1.1.11,36766,2022-04-25 13:16:01.038217+00,2022-04-25 13:19:03.174628+00,2022-04-25 13:19:03.174934+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:19:03.174934+00
1650892743.182529,dbt2,924,10,postgres,dbt2-client,10.1.1.11,36768,2022-04-25 13:16:01.138839+00,2022-04-25 13:19:03.178648+00,2022-04-25 13:19:03.178859+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:19:03.178859+00
1650892743.182529,dbt2,1185,10,postgres,psql,,-1,2022-04-25 13:19:03.178753+00,2022-04-25 13:19:03.181145+00,2022-04-25 13:19:03.181145+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:19:03.181146+00
1650892743.182529,dbt2,1186,10,postgres,psql,,-1,2022-04-25 13:19:03.180286+00,2022-04-25 13:19:03.182529+00,2022-04-25 13:19:03.182529+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:19:03.18253+00
1650892743.182529,,857,,,"",,,2022-04-25 13:10:06.460006+00,,,"",,
1650892743.182529,,860,,,"",,,2022-04-25 13:10:06.460423+00,,,"",,
1650892743.182529,,856,,,"",,,2022-04-25 13:10:06.45987+00,,,"",,
1650892743.182529,,858,,,"",,,2022-04-25 13:10:06.460109+00,,,"",,
1650892803.187232,,859,,,"",,,2022-04-25 13:10:06.460281+00,,,"",,
1650892803.187232,,862,10,postgres,"",,,2022-04-25 13:10:06.460709+00,,,"",,
1650892803.187232,dbt2,915,10,postgres,dbt2-client,10.1.1.11,36750,2022-04-25 13:16:00.235842+00,2022-04-25 13:20:03.173714+00,2022-04-25 13:20:03.173901+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:20:03.173901+00
1650892803.187232,dbt2,916,10,postgres,dbt2-client,10.1.1.11,36752,2022-04-25 13:16:00.335092+00,2022-04-25 13:20:03.189059+00,2022-04-25 13:20:03.189346+00,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",active,2022-04-25 13:20:03.189347+00
1650892803.187232,dbt2,917,10,postgres,dbt2-client,10.1.1.11,36754,2022-04-25 13:16:00.435569+00,2022-04-25 13:20:03.188355+00,2022-04-25 13:20:03.188619+00,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",active,2022-04-25 13:20:03.18862+00
1650892803.187232,dbt2,918,10,postgres,dbt2-client,10.1.1.11,36756,2022-04-25 13:16:00.535848+00,2022-04-25 13:20:03.187129+00,2022-04-25 13:20:03.18911+00,COMMIT,active,2022-04-25 13:20:03.189111+00
1650892803.187232,dbt2,919,10,postgres,dbt2-client,10.1.1.11,36758,2022-04-25 13:16:00.636111+00,2022-04-25 13:20:03.181459+00,2022-04-25 13:20:03.182429+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:20:03.182429+00
1650892803.187232,dbt2,920,10,postgres,dbt2-client,10.1.1.11,36760,2022-04-25 13:16:00.736384+00,2022-04-25 13:20:03.187862+00,2022-04-25 13:20:03.188078+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:20:03.188078+00
1650892803.187232,dbt2,921,10,postgres,dbt2-client,10.1.1.11,36762,2022-04-25 13:16:00.836923+00,2022-04-25 13:20:03.173126+00,2022-04-25 13:20:03.173393+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:20:03.173394+00
1650892803.187232,dbt2,922,10,postgres,dbt2-client,10.1.1.11,36764,2022-04-25 13:16:00.93861+00,2022-04-25 13:20:03.179816+00,2022-04-25 13:20:03.180036+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:20:03.180036+00
1650892803.187232,dbt2,923,10,postgres,dbt2-client,10.1.1.11,36766,2022-04-25 13:16:01.038217+00,2022-04-25 13:20:03.188378+00,2022-04-25 13:20:03.188641+00,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",active,2022-04-25 13:20:03.188642+00
1650892803.187232,dbt2,924,10,postgres,dbt2-client,10.1.1.11,36768,2022-04-25 13:16:01.138839+00,2022-04-25 13:20:03.175673+00,2022-04-25 13:20:03.175864+00,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",active,2022-04-25 13:20:03.175864+00
1650892803.187232,dbt2,1230,10,postgres,psql,,-1,2022-04-25 13:20:03.182771+00,,2022-04-25 13:20:03.186845+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",idle,2022-04-25 13:20:03.189528+00
1650892803.187232,dbt2,1231,10,postgres,psql,,-1,2022-04-25 13:20:03.183048+00,2022-04-25 13:20:03.188304+00,2022-04-25 13:20:03.188304+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:20:03.188305+00
1650892803.187232,dbt2,1232,10,postgres,psql,,-1,2022-04-25 13:20:03.184048+00,2022-04-25 13:20:03.187232+00,2022-04-25 13:20:03.187232+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:20:03.187233+00
1650892803.187232,dbt2,1233,10,postgres,psql,,-1,2022-04-25 13:20:03.186695+00,2022-04-25 13:20:03.188782+00,2022-04-25 13:20:03.188782+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-04-25 13:20:03.188783+00
1650892803.187232,,857,,,"",,,2022-04-25 13:10:06.460006+00,,,"",,
1650892803.187232,,860,,,"",,,2022-04-25 13:10:06.460423+00,,,"",,
1650892803.187232,,856,,,"",,,2022-04-25 13:10:06.45987+00,,,"",,
1650892803.187232,,858,,,"",,,2022-04-25 13:10:06.460109+00,,,"",,
1650892863.191192,,859,,,"",,,2022-04-25 13:10:06.460281+00,,,"",,
1650892863.191192,,862,10,postgres,"",,,2022-04-25 13:10:06.460709+00,,,"",,
1650892863.191192,dbt2,915,10,postgres,dbt2-client,10.1.1.11,36750,2022-04-25 13:16:00.235842+00,,2022-04-25 13:21:02.002393+00,COMMIT,idle,2022-04-25 13:21:02.003124+00
