ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,query,state,state_change
1653667915.539285,dbt3,15670,10,postgres,psql,,-1,2022-05-27 16:11:55.534732+00,2022-05-27 16:11:55.539667+00,2022-05-27 16:11:55.539667+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2022-05-27 16:11:55.539668+00
1653667915.539285,dbt3,15671,10,postgres,psql,,-1,2022-05-27 16:11:55.539203+00,,,"",idle,2022-05-27 16:11:55.541453+00
1653667915.539285,,15572,,,"",,,2022-05-27 16:11:51.816608+00,,,"",,
1653667915.539285,,15571,,,"",,,2022-05-27 16:11:51.816467+00,,,"",,
1653667915.539285,,15573,,,"",,,2022-05-27 16:11:51.816783+00,,,"",,
1653667975.531905,,15574,,,"",,,2022-05-27 16:11:51.81696+00,,,"",,
1653667975.531905,,15576,10,postgres,"",,,2022-05-27 16:11:51.8174+00,,,"",,
1653667975.531905,dbt3,15698,10,postgres,psql,,-1,2022-05-27 16:12:29.510714+00,2022-05-27 16:12:29.515907+00,2022-05-27 16:12:29.515907+00,COPY partsupp FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T S -o -C 6 -S 1' USING DELIMITERS '|';,active,2022-05-27 16:12:29.515908+00
1653667975.531905,dbt3,15699,10,postgres,psql,,-1,2022-05-27 16:12:29.510973+00,2022-05-27 16:12:29.515607+00,2022-05-27 16:12:29.515607+00,COPY partsupp FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T S -o -C 6 -S 3' USING DELIMITERS '|';,active,2022-05-27 16:12:29.515609+00
1653667975.531905,dbt3,15700,10,postgres,psql,,-1,2022-05-27 16:12:29.511287+00,2022-05-27 16:12:29.516905+00,2022-05-27 16:12:29.516905+00,COPY partsupp FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T S -o -C 6 -S 2' USING DELIMITERS '|';,active,2022-05-27 16:12:29.516906+00
1653667975.531905,dbt3,15701,10,postgres,psql,,-1,2022-05-27 16:12:29.51158+00,2022-05-27 16:12:29.517906+00,2022-05-27 16:12:29.517906+00,COPY partsupp FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T S -o -C 6 -S 4' USING DELIMITERS '|';,active,2022-05-27 16:12:29.517907+00
1653667975.531905,dbt3,15702,10,postgres,psql,,-1,2022-05-27 16:12:29.511854+00,2022-05-27 16:12:29.516546+00,2022-05-27 16:12:29.516546+00,COPY partsupp FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T S -o -C 6 -S 6' USING DELIMITERS '|';,active,2022-05-27 16:12:29.516548+00
1653667975.531905,dbt3,15703,10,postgres,psql,,-1,2022-05-27 16:12:29.516621+00,2022-05-27 16:12:29.518426+00,2022-05-27 16:12:29.518426+00,COPY partsupp FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T S -o -C 6 -S 5' USING DELIMITERS '|';,active,2022-05-27 16:12:29.518427+00
1653667975.531905,dbt3,15717,10,postgres,psql,,-1,2022-05-27 16:12:55.528519+00,2022-05-27 16:12:55.533144+00,2022-05-27 16:12:55.533144+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:12:55.533146+00
1653667975.531905,dbt3,15718,10,postgres,psql,,-1,2022-05-27 16:12:55.528956+00,2022-05-27 16:12:55.531905+00,2022-05-27 16:12:55.531905+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:12:55.531907+00
1653667975.531905,dbt3,15720,10,postgres,psql,,-1,2022-05-27 16:12:55.531549+00,2022-05-27 16:12:55.534151+00,2022-05-27 16:12:55.534151+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:12:55.534153+00
1653667975.531905,,15572,,,"",,,2022-05-27 16:11:51.816608+00,,,"",,
1653667975.531905,,15571,,,"",,,2022-05-27 16:11:51.816467+00,,,"",,
1653667975.531905,,15573,,,"",,,2022-05-27 16:11:51.816783+00,,,"",,
1653668035.567740,,15574,,,"",,,2022-05-27 16:11:51.81696+00,,,"",,
1653668035.567740,,15576,10,postgres,"",,,2022-05-27 16:11:51.8174+00,,,"",,
1653668035.567740,dbt3,15746,10,postgres,psql,,-1,2022-05-27 16:13:19.131815+00,2022-05-27 16:13:19.135177+00,2022-05-27 16:13:19.135177+00,COPY orders FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T O -o -C 6 -S 1' USING DELIMITERS '|';,active,2022-05-27 16:13:19.135178+00
1653668035.567740,dbt3,15747,10,postgres,psql,,-1,2022-05-27 16:13:19.13219+00,2022-05-27 16:13:19.134655+00,2022-05-27 16:13:19.134655+00,COPY orders FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T O -o -C 6 -S 3' USING DELIMITERS '|';,active,2022-05-27 16:13:19.134657+00
1653668035.567740,dbt3,15749,10,postgres,psql,,-1,2022-05-27 16:13:19.134665+00,2022-05-27 16:13:19.137836+00,2022-05-27 16:13:19.137836+00,COPY orders FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T O -o -C 6 -S 4' USING DELIMITERS '|';,active,2022-05-27 16:13:19.137838+00
1653668035.567740,dbt3,15750,10,postgres,psql,,-1,2022-05-27 16:13:19.135594+00,2022-05-27 16:13:19.137973+00,2022-05-27 16:13:19.137973+00,COPY orders FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T O -o -C 6 -S 2' USING DELIMITERS '|';,active,2022-05-27 16:13:19.137974+00
1653668035.567740,dbt3,15748,10,postgres,psql,,-1,2022-05-27 16:13:19.135101+00,2022-05-27 16:13:19.137979+00,2022-05-27 16:13:19.137979+00,COPY orders FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T O -o -C 6 -S 6' USING DELIMITERS '|';,active,2022-05-27 16:13:19.13798+00
1653668035.567740,dbt3,15753,10,postgres,psql,,-1,2022-05-27 16:13:19.137452+00,2022-05-27 16:13:19.139738+00,2022-05-27 16:13:19.139738+00,COPY orders FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T O -o -C 6 -S 5' USING DELIMITERS '|';,active,2022-05-27 16:13:19.13974+00
1653668035.567740,dbt3,15758,,,"",,,2022-05-27 16:13:21.903387+00,2022-05-27 16:13:34.205515+00,2022-05-27 16:13:34.205515+00,autovacuum: VACUUM ANALYZE public.partsupp,active,2022-05-27 16:13:34.205516+00
1653668035.567740,dbt3,15766,10,postgres,psql,,-1,2022-05-27 16:13:55.55361+00,2022-05-27 16:13:55.562076+00,2022-05-27 16:13:55.562076+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:13:55.562078+00
1653668035.567740,dbt3,15767,10,postgres,psql,,-1,2022-05-27 16:13:55.551228+00,,,"",idle,2022-05-27 16:13:55.573045+00
1653668035.567740,dbt3,15769,10,postgres,psql,,-1,2022-05-27 16:13:55.565026+00,2022-05-27 16:13:55.56774+00,2022-05-27 16:13:55.56774+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:13:55.567742+00
1653668035.567740,,15572,,,"",,,2022-05-27 16:11:51.816608+00,,,"",,
1653668035.567740,,15571,,,"",,,2022-05-27 16:11:51.816467+00,,,"",,
1653668035.567740,,15573,,,"",,,2022-05-27 16:11:51.816783+00,,,"",,
1653668095.586150,,15574,,,"",,,2022-05-27 16:11:51.81696+00,,,"",,
1653668095.586150,,15576,10,postgres,"",,,2022-05-27 16:11:51.8174+00,,,"",,
1653668095.586150,dbt3,15777,10,postgres,psql,,-1,2022-05-27 16:14:21.405738+00,2022-05-27 16:14:21.408223+00,2022-05-27 16:14:21.408223+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 2' USING DELIMITERS '|';,active,2022-05-27 16:14:21.408224+00
1653668095.586150,dbt3,15778,10,postgres,psql,,-1,2022-05-27 16:14:21.406418+00,2022-05-27 16:14:21.408337+00,2022-05-27 16:14:21.408337+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 1' USING DELIMITERS '|';,active,2022-05-27 16:14:21.408338+00
1653668095.586150,dbt3,15780,10,postgres,psql,,-1,2022-05-27 16:14:21.407645+00,2022-05-27 16:14:21.409568+00,2022-05-27 16:14:21.409568+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 4' USING DELIMITERS '|';,active,2022-05-27 16:14:21.409569+00
1653668095.586150,dbt3,15783,10,postgres,psql,,-1,2022-05-27 16:14:21.409857+00,2022-05-27 16:14:21.411806+00,2022-05-27 16:14:21.411806+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 3' USING DELIMITERS '|';,active,2022-05-27 16:14:21.411807+00
1653668095.586150,dbt3,15779,10,postgres,psql,,-1,2022-05-27 16:14:21.409195+00,2022-05-27 16:14:21.412514+00,2022-05-27 16:14:21.412514+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 6' USING DELIMITERS '|';,active,2022-05-27 16:14:21.412515+00
1653668095.586150,dbt3,15785,10,postgres,psql,,-1,2022-05-27 16:14:21.41118+00,2022-05-27 16:14:21.412889+00,2022-05-27 16:14:21.412889+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 5' USING DELIMITERS '|';,active,2022-05-27 16:14:21.41289+00
1653668095.586150,dbt3,15758,,,"",,,2022-05-27 16:13:21.903387+00,2022-05-27 16:14:41.308153+00,2022-05-27 16:14:41.308153+00,autovacuum: VACUUM ANALYZE public.customer,active,2022-05-27 16:14:41.308153+00
1653668095.586150,dbt3,15789,,,"",,,2022-05-27 16:14:21.939368+00,2022-05-27 16:14:21.964708+00,2022-05-27 16:14:21.964708+00,autovacuum: VACUUM ANALYZE public.orders,active,2022-05-27 16:14:21.964709+00
1653668095.586150,dbt3,15798,10,postgres,psql,,-1,2022-05-27 16:14:55.566098+00,2022-05-27 16:14:55.58615+00,2022-05-27 16:14:55.58615+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:14:55.586151+00
1653668095.586150,,15572,,,"",,,2022-05-27 16:11:51.816608+00,,,"",,
1653668095.586150,,15571,,,"",,,2022-05-27 16:11:51.816467+00,,,"",,
1653668095.586150,,15573,,,"",,,2022-05-27 16:11:51.816783+00,,,"",,
1653668155.559847,,15574,,,"",,,2022-05-27 16:11:51.81696+00,,,"",,
1653668155.559847,,15576,10,postgres,"",,,2022-05-27 16:11:51.8174+00,,,"",,
1653668155.559847,dbt3,15777,10,postgres,psql,,-1,2022-05-27 16:14:21.405738+00,2022-05-27 16:14:21.408223+00,2022-05-27 16:14:21.408223+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 2' USING DELIMITERS '|';,active,2022-05-27 16:14:21.408224+00
1653668155.559847,dbt3,15778,10,postgres,psql,,-1,2022-05-27 16:14:21.406418+00,2022-05-27 16:14:21.408337+00,2022-05-27 16:14:21.408337+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 1' USING DELIMITERS '|';,active,2022-05-27 16:14:21.408338+00
1653668155.559847,dbt3,15780,10,postgres,psql,,-1,2022-05-27 16:14:21.407645+00,2022-05-27 16:14:21.409568+00,2022-05-27 16:14:21.409568+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 4' USING DELIMITERS '|';,active,2022-05-27 16:14:21.409569+00
1653668155.559847,dbt3,15783,10,postgres,psql,,-1,2022-05-27 16:14:21.409857+00,2022-05-27 16:14:21.411806+00,2022-05-27 16:14:21.411806+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 3' USING DELIMITERS '|';,active,2022-05-27 16:14:21.411807+00
1653668155.559847,dbt3,15779,10,postgres,psql,,-1,2022-05-27 16:14:21.409195+00,2022-05-27 16:14:21.412514+00,2022-05-27 16:14:21.412514+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 6' USING DELIMITERS '|';,active,2022-05-27 16:14:21.412515+00
1653668155.559847,dbt3,15785,10,postgres,psql,,-1,2022-05-27 16:14:21.41118+00,2022-05-27 16:14:21.412889+00,2022-05-27 16:14:21.412889+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 5' USING DELIMITERS '|';,active,2022-05-27 16:14:21.41289+00
1653668155.559847,dbt3,15810,10,postgres,psql,,-1,2022-05-27 16:15:55.555251+00,2022-05-27 16:15:55.55805+00,2022-05-27 16:15:55.55805+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:15:55.558051+00
1653668155.559847,dbt3,15789,,,"",,,2022-05-27 16:14:21.939368+00,2022-05-27 16:14:21.964708+00,2022-05-27 16:14:21.964708+00,autovacuum: VACUUM ANALYZE public.orders,active,2022-05-27 16:14:21.964709+00
1653668155.559847,dbt3,15812,10,postgres,psql,,-1,2022-05-27 16:15:55.55694+00,2022-05-27 16:15:55.559847+00,2022-05-27 16:15:55.559847+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:15:55.559849+00
1653668155.559847,dbt3,15811,10,postgres,psql,,-1,2022-05-27 16:15:55.55697+00,,2022-05-27 16:15:55.559692+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",idle,2022-05-27 16:15:55.562785+00
1653668155.559847,,15572,,,"",,,2022-05-27 16:11:51.816608+00,,,"",,
1653668155.559847,,15571,,,"",,,2022-05-27 16:11:51.816467+00,,,"",,
1653668155.559847,,15573,,,"",,,2022-05-27 16:11:51.816783+00,,,"",,
1653668215.581198,,15574,,,"",,,2022-05-27 16:11:51.81696+00,,,"",,
1653668215.581198,,15576,10,postgres,"",,,2022-05-27 16:11:51.8174+00,,,"",,
1653668215.581198,dbt3,15777,10,postgres,psql,,-1,2022-05-27 16:14:21.405738+00,2022-05-27 16:14:21.408223+00,2022-05-27 16:14:21.408223+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 2' USING DELIMITERS '|';,active,2022-05-27 16:14:21.408224+00
1653668215.581198,dbt3,15778,10,postgres,psql,,-1,2022-05-27 16:14:21.406418+00,2022-05-27 16:14:21.408337+00,2022-05-27 16:14:21.408337+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 1' USING DELIMITERS '|';,active,2022-05-27 16:14:21.408338+00
1653668215.581198,dbt3,15780,10,postgres,psql,,-1,2022-05-27 16:14:21.407645+00,2022-05-27 16:14:21.409568+00,2022-05-27 16:14:21.409568+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 4' USING DELIMITERS '|';,active,2022-05-27 16:14:21.409569+00
1653668215.581198,dbt3,15783,10,postgres,psql,,-1,2022-05-27 16:14:21.409857+00,2022-05-27 16:14:21.411806+00,2022-05-27 16:14:21.411806+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 3' USING DELIMITERS '|';,active,2022-05-27 16:14:21.411807+00
1653668215.581198,dbt3,15779,10,postgres,psql,,-1,2022-05-27 16:14:21.409195+00,2022-05-27 16:14:21.412514+00,2022-05-27 16:14:21.412514+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 6' USING DELIMITERS '|';,active,2022-05-27 16:14:21.412515+00
1653668215.581198,dbt3,15785,10,postgres,psql,,-1,2022-05-27 16:14:21.41118+00,2022-05-27 16:14:21.412889+00,2022-05-27 16:14:21.412889+00,COPY lineitem FROM PROGRAM '/mnt/home/mark.wong/src/dbt3/src/dbgen/dbgen -s 10 -T L -o -C 6 -S 5' USING DELIMITERS '|';,active,2022-05-27 16:14:21.41289+00
1653668215.581198,dbt3,15826,10,postgres,psql,,-1,2022-05-27 16:16:55.572394+00,2022-05-27 16:16:55.575107+00,2022-05-27 16:16:55.575107+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:16:55.575109+00
1653668215.581198,dbt3,15825,10,postgres,psql,,-1,2022-05-27 16:16:55.564055+00,2022-05-27 16:16:55.566743+00,2022-05-27 16:16:55.566743+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:16:55.566745+00
1653668215.581198,dbt3,15823,10,postgres,psql,,-1,2022-05-27 16:16:55.575372+00,2022-05-27 16:16:55.581198+00,2022-05-27 16:16:55.581198+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:16:55.581199+00
1653668215.581198,dbt3,15827,10,postgres,psql,,-1,2022-05-27 16:16:55.578734+00,,2022-05-27 16:16:55.581653+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",idle,2022-05-27 16:16:55.583723+00
1653668215.581198,,15572,,,"",,,2022-05-27 16:11:51.816608+00,,,"",,
1653668215.581198,,15571,,,"",,,2022-05-27 16:11:51.816467+00,,,"",,
1653668215.581198,,15573,,,"",,,2022-05-27 16:11:51.816783+00,,,"",,
1653668275.598995,,15574,,,"",,,2022-05-27 16:11:51.81696+00,,,"",,
1653668275.598995,,15576,10,postgres,"",,,2022-05-27 16:11:51.8174+00,,,"",,
1653668275.598995,dbt3,15924,10,postgres,psql,,,2022-05-27 16:17:27.965723+00,2022-05-27 16:17:26.95768+00,2022-05-27 16:17:26.95768+00,"
CREATE UNIQUE INDEX pk_lineitem
ON lineitem (l_orderkey, l_linenumber)
WITH (fillfactor = 100);",active,2022-05-27 16:17:27.981467+00
1653668275.598995,dbt3,15925,10,postgres,psql,,,2022-05-27 16:17:27.97902+00,2022-05-27 16:17:26.951109+00,2022-05-27 16:17:26.951109+00,"
CREATE INDEX lineitem_l_partkey_l_quantity_l_shipmode_idx
ON lineitem (l_partkey, l_quantity, l_shipmode)
WITH (fillfactor = 100);",active,2022-05-27 16:17:27.989385+00
1653668275.598995,dbt3,15877,10,postgres,psql,,-1,2022-05-27 16:17:26.940133+00,2022-05-27 16:17:26.943645+00,2022-05-27 16:17:26.943645+00,"
CREATE INDEX partsupp_ps_suppkey_idx
ON partsupp (ps_suppkey)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.943645+00
1653668275.598995,dbt3,15935,10,postgres,psql,,-1,2022-05-27 16:17:55.588451+00,2022-05-27 16:17:55.598995+00,2022-05-27 16:17:55.598995+00,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2022-05-27 16:17:55.598997+00
1653668275.598995,dbt3,15881,10,postgres,psql,,-1,2022-05-27 16:17:26.9479+00,2022-05-27 16:17:26.953775+00,2022-05-27 16:17:26.953775+00,"
CREATE UNIQUE INDEX pk_partsupp
ON partsupp (ps_partkey, ps_suppkey)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.953777+00
1653668275.598995,dbt3,15889,10,postgres,psql,,-1,2022-05-27 16:17:26.949656+00,2022-05-27 16:17:26.951109+00,2022-05-27 16:17:26.951109+00,"
CREATE INDEX lineitem_l_partkey_l_quantity_l_shipmode_idx
ON lineitem (l_partkey, l_quantity, l_shipmode)
WITH (fillfactor = 100);",active,2022-05-27 16:17:26.95111+00
