ctime,relid,schemaname,relname,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1654125746.929260,3596,pg_catalog,pg_seclabel,0,0,74,2242,0,0,0,0,3596,pg_catalog,pg_seclabel,0,0,1158,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2609,pg_catalog,pg_description,0,0,225,2276,0,0,0,0,2609,pg_catalog,pg_description,0,0,1158,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,17742,pg_toast,pg_toast_17739,0,0,1,0,,,,,17742,pg_toast,pg_toast_17739,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:19:56.782235+00,,,,1,0,0,0
1654125746.929260,3603,pg_catalog,pg_ts_config_map,0,0,0,0,,,,,3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,1213,pg_catalog,pg_tablespace,508,2399,1052,4830,0,0,0,0,1213,pg_catalog,pg_tablespace,2,4,2905,2905,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,14527,information_schema,sql_parts,0,0,,,0,0,0,0,14527,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2608,pg_catalog,pg_depend,1323,12622,1947,29569,,,,,2608,pg_catalog,pg_depend,0,0,10621,11554,2101,0,1950,0,8230,138,871,134,,2022-06-01 17:47:00.950768+00,,2022-06-01 17:27:08.299926+00,0,1,0,3
1654125746.929260,2964,pg_catalog,pg_db_role_setting,0,0,463,49953,0,0,0,0,2964,pg_catalog,pg_db_role_setting,0,0,25208,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2613,pg_catalog,pg_largeobject,0,0,0,0,,,,,2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,6175,pg_toast,pg_toast_3456,0,0,0,0,,,,,6175,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,1261,pg_catalog,pg_auth_members,0,0,0,0,,,,,1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,17747,pg_toast,pg_toast_17744,0,0,1,0,,,,,17747,pg_toast,pg_toast_17744,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:20:03.984233+00,,,,1,0,0,0
1654125746.929260,2617,pg_catalog,pg_operator,5830,79420,4139,55669,,,,,2617,pg_catalog,pg_operator,0,0,26466,118382,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,17759,public,lineitem,12593852,4935036,21,528,0,0,1,0,17759,public,lineitem,11,539874468,56,0,59986052,0,0,0,59984248,0,0,0,2022-06-01 23:22:22.02176+00,,2022-06-01 23:22:22.432794+00,,1,0,1,0
1654125746.929260,17764,public,nation,5,48,2,50,,,,,17764,public,nation,1,25,42,0,25,0,0,0,25,0,0,0,2022-06-01 23:19:28.991787+00,,2022-06-01 23:19:29.003514+00,,1,0,1,0
1654125746.929260,2610,pg_catalog,pg_index,3428,89588,1947,79873,,,,,2610,pg_catalog,pg_index,1517,105706,69918,89570,454,96,418,82,191,55,38,69,,2022-06-01 17:44:27.071591+00,,2022-06-01 23:15:09.128002+00,0,5,0,11
1654125746.929260,1249,pg_catalog,pg_attribute,11544,232489,3621,436091,,,,,1249,pg_catalog,pg_attribute,1463,6916,208424,506706,3306,0,2977,0,3216,564,56,616,,2022-06-01 17:27:08.164993+00,,2022-06-01 23:15:09.087049+00,0,3,0,11
1654125746.929260,2600,pg_catalog,pg_aggregate,440,2247,890,3951,0,0,0,0,2600,pg_catalog,pg_aggregate,0,0,2687,2687,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,17749,public,customer,306988,168183,10,119,0,0,1,0,17749,public,customer,5,7500000,28,0,1500000,0,0,0,1500049,0,0,0,2022-06-01 23:19:58.853665+00,2022-06-01 23:17:13.55633+00,2022-06-01 23:20:00.666444+00,2022-06-01 23:17:15.498775+00,1,1,1,1
1654125746.929260,14535,pg_toast,pg_toast_14532,0,0,0,0,,,,,14535,pg_toast,pg_toast_14532,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,17752,pg_toast,pg_toast_17749,0,0,1,0,,,,,17752,pg_toast,pg_toast_17749,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:19:58.854137+00,,,,1,0,0,0
1654125746.929260,2966,pg_toast,pg_toast_2964,0,0,0,0,,,,,2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2618,pg_catalog,pg_rewrite,675,786,312,1862,826,422,152,1152,2618,pg_catalog,pg_rewrite,0,0,1252,1165,53,0,53,0,139,53,42,53,,,,2022-06-01 14:37:09.916888+00,0,0,0,1
1654125746.929260,4177,pg_toast,pg_toast_1262,0,0,0,0,,,,,4177,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4159,pg_toast,pg_toast_2600,0,0,0,0,,,,,4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,17739,public,part,322390,177032,9,136,0,0,1,0,17739,public,part,8,10000000,26,0,2000000,0,0,0,2000043,0,0,0,2022-06-01 23:19:56.781941+00,2022-06-01 23:15:07.851677+00,2022-06-01 23:19:58.618388+00,2022-06-01 23:15:09.034368+00,1,1,1,1
1654125746.929260,4147,pg_toast,pg_toast_3079,0,0,0,0,,,,,4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,1247,pg_catalog,pg_type,2006,88427,2571,186483,0,0,0,0,1247,pg_catalog,pg_type,0,0,90153,88831,390,0,348,0,619,22,76,20,,2022-06-01 17:47:00.916355+00,,2022-06-01 17:44:24.50665+00,0,2,0,5
1654125746.929260,17754,public,orders,1661253,1085654,13,234,0,0,1,0,17754,public,orders,4,60000000,58,0,15000000,0,0,0,14998629,0,0,0,2022-06-01 23:20:35.991332+00,2022-06-01 23:18:29.146007+00,2022-06-01 23:20:37.091212+00,2022-06-01 23:18:30.587061+00,1,1,1,1
1654125746.929260,2602,pg_catalog,pg_amop,3194,70671,3495,86211,,,,,2602,pg_catalog,pg_amop,0,0,41677,89222,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3439,pg_toast,pg_toast_3381,0,0,0,0,,,,,3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2846,pg_toast,pg_toast_2396,0,0,0,0,,,,,2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4145,pg_toast,pg_toast_3466,0,0,0,0,,,,,4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3541,pg_catalog,pg_range,0,0,1667,1509,,,,,3541,pg_catalog,pg_range,0,0,1588,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3602,pg_catalog,pg_ts_config,341,4539,1426,5894,,,,,3602,pg_catalog,pg_ts_config,0,0,4880,4880,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4183,pg_toast,pg_toast_6100,0,0,0,0,,,,,4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2224,pg_catalog,pg_sequence,47,34,94,36,,,,,2224,pg_catalog,pg_sequence,0,0,58,58,12,0,11,0,1,11,23,12,,,,,0,0,0,0
1654125746.929260,2611,pg_catalog,pg_inherits,0,0,74,1264,,,,,2611,pg_catalog,pg_inherits,0,0,669,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,1262,pg_catalog,pg_database,388,19677,2024,29763,0,0,0,0,1262,pg_catalog,pg_database,776,2396,19287,19285,1,0,0,0,1,0,1,1,,,,,0,0,0,0
1654125746.929260,3501,pg_catalog,pg_enum,0,0,0,0,,,,,3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,14532,information_schema,sql_sizing,0,0,,,0,0,0,0,14532,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2607,pg_catalog,pg_conversion,0,0,0,0,,,,,2607,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,17737,pg_toast,pg_toast_17734,0,0,1,0,,,,,17737,pg_toast,pg_toast_17734,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:19:30.715136+00,,,,1,0,0,0
1654125746.929260,826,pg_catalog,pg_default_acl,0,0,86,742,0,0,0,0,826,pg_catalog,pg_default_acl,0,0,414,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2336,pg_toast,pg_toast_2620,0,0,0,0,,,,,2336,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2603,pg_catalog,pg_amproc,1212,31216,1928,67888,,,,,2603,pg_catalog,pg_amproc,266,931,31236,77712,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2606,pg_catalog,pg_constraint,253,787,479,1644,0,0,0,0,2606,pg_catalog,pg_constraint,0,0,702,606,96,0,88,0,115,16,56,24,,2022-06-01 17:27:08.249194+00,,2022-06-01 15:17:38.18353+00,0,1,0,2
1654125746.929260,1255,pg_catalog,pg_proc,6686,32571,5999,72083,0,0,0,0,1255,pg_catalog,pg_proc,0,0,35309,49398,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4173,pg_toast,pg_toast_1418,0,0,0,0,,,,,4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2612,pg_catalog,pg_language,0,0,0,0,0,0,0,0,2612,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4149,pg_toast,pg_toast_2328,0,0,0,0,,,,,4149,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,14525,pg_toast,pg_toast_14522,0,0,0,0,,,,,14525,pg_toast,pg_toast_14522,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3598,pg_toast,pg_toast_3596,0,0,0,0,,,,,3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2836,pg_toast,pg_toast_1255,0,0,0,0,,,,,2836,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3456,pg_catalog,pg_collation,44,9,132,27,0,0,0,0,3456,pg_catalog,pg_collation,0,0,53,53,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3079,pg_catalog,pg_extension,0,0,24,0,0,0,0,0,3079,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,14522,information_schema,sql_implementation_info,0,0,,,0,0,0,0,14522,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2832,pg_toast,pg_toast_2606,0,0,0,0,,,,,2832,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3466,pg_catalog,pg_event_trigger,0,0,87,696,0,0,0,0,3466,pg_catalog,pg_event_trigger,0,0,783,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3764,pg_catalog,pg_ts_template,0,0,0,0,,,,,3764,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2995,pg_catalog,pg_largeobject_metadata,0,0,0,0,,,,,2995,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4143,pg_toast,pg_toast_826,0,0,0,0,,,,,4143,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4185,pg_toast,pg_toast_1213,0,0,0,0,,,,,4185,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,17734,public,supplier,4442,20386,6,111,0,0,1,0,17734,public,supplier,4,300000,42,0,100000,0,0,0,100000,0,0,0,2022-06-01 23:19:30.714849+00,2022-06-01 23:14:59.92753+00,2022-06-01 23:19:31.849292+00,2022-06-01 23:15:00.314556+00,1,1,1,1
1654125746.929260,2616,pg_catalog,pg_opclass,1257,173315,1800,47253,,,,,2616,pg_catalog,pg_opclass,266,266,39405,436877,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,17744,public,partsupp,758869,840201,12,126,0,0,1,0,17744,public,partsupp,3,16000000,42,0,8000000,0,0,0,8001572,0,0,0,2022-06-01 23:20:03.983923+00,2022-06-01 23:16:55.305766+00,2022-06-01 23:20:05.195972+00,2022-06-01 23:16:56.601612+00,1,1,1,1
1654125746.929260,2838,pg_toast,pg_toast_2618,826,422,152,1152,,,,,2838,pg_toast,pg_toast_2618,0,0,764,2654,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,1259,pg_catalog,pg_class,5450,206404,4046,386625,,,,,1259,pg_catalog,pg_class,4004,534626,186366,172606,733,125,669,120,448,71,33,95,,2022-06-01 17:44:27.052626+00,,2022-06-01 23:15:09.112368+00,0,4,0,11
1654125746.929260,3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4153,pg_toast,pg_toast_3118,0,0,0,0,,,,,4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4060,pg_toast,pg_toast_3592,0,0,0,0,,,,,4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4165,pg_toast,pg_toast_3350,0,0,0,0,,,,,4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2753,pg_catalog,pg_opfamily,0,0,0,0,,,,,2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4181,pg_toast,pg_toast_6000,0,0,0,0,,,,,4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3601,pg_catalog,pg_ts_parser,0,0,0,0,,,,,3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,14520,pg_toast,pg_toast_14517,0,0,0,0,,,,,14520,pg_toast,pg_toast_14517,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,6104,pg_catalog,pg_publication,0,0,0,0,,,,,6104,pg_catalog,pg_publication,741,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,14530,pg_toast,pg_toast_14527,0,0,0,0,,,,,14530,pg_toast,pg_toast_14527,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2619,pg_catalog,pg_statistic,4101,22676,1546,51925,497,1319,341,1144,2619,pg_catalog,pg_statistic,0,0,23793,20197,736,1533,673,730,469,25,2942,47,,2022-06-01 23:15:59.941948+00,,,0,11,0,0
1654125746.929260,4155,pg_toast,pg_toast_3394,0,0,0,0,,,,,4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3381,pg_catalog,pg_statistic_ext,0,0,441,13319,0,0,0,0,3381,pg_catalog,pg_statistic_ext,0,0,6880,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4175,pg_toast,pg_toast_1260,0,0,0,0,,,,,4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,6106,pg_catalog,pg_publication_rel,0,0,385,1097,,,,,6106,pg_catalog,pg_publication_rel,0,0,741,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,17770,public,time_statistics,3,3,,,,,,,17770,public,time_statistics,1,1,,,3,1,0,1,3,1,4,3,,,,,0,0,0,0
1654125746.929260,2605,pg_catalog,pg_cast,862,32793,876,150806,,,,,2605,pg_catalog,pg_cast,0,0,147681,33655,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,4171,pg_toast,pg_toast_1247,0,0,0,0,,,,,4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2830,pg_toast,pg_toast_2604,0,0,0,0,,,,,2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3430,pg_toast,pg_toast_3429,0,0,0,0,,,,,3430,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,14517,information_schema,sql_features,0,0,,,0,0,0,0,14517,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,3576,pg_catalog,pg_transform,0,0,0,0,,,,,3576,pg_catalog,pg_transform,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125746.929260,2601,pg_catalog,pg_am,466,14111,0,0,,,,,2601,pg_catalog,pg_am,14577,14577,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,3394,pg_catalog,pg_init_privs,0,0,151,1192,0,0,0,0,3394,pg_catalog,pg_init_privs,0,0,1158,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,4167,pg_toast,pg_toast_3256,0,0,0,0,,,,,4167,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,4151,pg_toast,pg_toast_1417,0,0,0,0,,,,,4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,2834,pg_toast,pg_toast_2609,0,0,0,0,,,,,2834,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,2840,pg_toast,pg_toast_2619,499,1320,345,1145,,,,,2840,pg_toast,pg_toast_2619,0,0,774,1259,278,0,265,0,25,25,543,26,,2022-06-01 17:47:00.966812+00,,,0,4,0,0
1654125806.936523,2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,4157,pg_toast,pg_toast_2612,0,0,0,0,,,,,4157,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,1260,pg_catalog,pg_authid,454,13034,1898,24364,0,0,0,0,1260,pg_catalog,pg_authid,357,1710,13131,13131,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,6102,pg_catalog,pg_subscription_rel,0,0,0,0,,,,,6102,pg_catalog,pg_subscription_rel,251,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,1214,pg_catalog,pg_shdepend,89,151,332,1461,,,,,1214,pg_catalog,pg_shdepend,0,0,1399,240,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,4163,pg_toast,pg_toast_2615,0,0,0,0,,,,,4163,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,4169,pg_toast,pg_toast_3600,0,0,0,0,,,,,4169,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0
1654125806.936523,17762,pg_toast,pg_toast_17759,0,0,1,0,,,,,17762,pg_toast,pg_toast_17759,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:22:22.021977+00,,,,1,0,0,0
1654125806.936523,2615,pg_catalog,pg_namespace,607,11787,1785,22356,0,0,0,0,2615,pg_catalog,pg_namespace,278,1912,15902,11019,32,0,0,0,10,22,10,32,,,,,0,0,0,0
1654125806.936523,17757,pg_toast,pg_toast_17754,0,0,1,0,,,,,17757,pg_toast,pg_toast_17754,1,0,0,0,0,0,0,0,0,0,0,0,2022-06-01 23:20:35.991628+00,,,,1,0,0,0
