# hostname;interval;timestamp;DEV;tps;rkB/s;wkB/s;dkB/s;areq-sz;aqu-sz;await;%util
sodium;60;1682720074;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720134;vda;1.20;0.00;19.20;0.00;16.00;0.00;0.47;0.03
sodium;60;1682720134;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720134;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720134;vda3;1.20;0.00;19.20;0.00;16.00;0.00;0.47;0.03
sodium;60;1682720134;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720194;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720194;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720194;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720194;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720194;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720254;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720254;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720254;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720254;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720254;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720314;vda;0.32;0.00;8.93;0.00;28.21;0.00;1.16;0.03
sodium;60;1682720314;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720314;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720314;vda3;0.32;0.00;8.93;0.00;28.21;0.00;1.16;0.03
sodium;60;1682720314;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720374;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720374;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720374;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720374;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720374;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720434;vda;0.87;0.00;18.53;0.00;21.38;0.00;0.67;0.04
sodium;60;1682720434;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720434;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720434;vda3;0.87;0.00;18.53;0.00;21.38;0.00;0.69;0.04
sodium;60;1682720434;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720494;vda;1.33;0.00;17.73;0.00;13.30;0.00;1.09;0.07
sodium;60;1682720494;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720494;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720494;vda3;1.33;0.00;17.73;0.00;13.30;0.00;1.07;0.07
sodium;60;1682720494;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720554;vda;0.08;0.00;12.40;0.00;148.80;0.00;1.40;0.01
sodium;60;1682720554;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720554;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720554;vda3;0.08;0.00;12.40;0.00;148.80;0.00;1.60;0.01
sodium;60;1682720554;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720614;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720614;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720614;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720614;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720614;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720674;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720674;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720674;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720674;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720674;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720734;vda;0.17;0.00;7.20;0.00;43.20;0.00;4.10;0.06
sodium;60;1682720734;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720734;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720734;vda3;0.17;0.00;7.20;0.00;43.20;0.00;4.00;0.06
sodium;60;1682720734;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720794;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720794;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720794;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720794;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720794;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720854;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720854;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720854;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720854;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720854;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720914;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720914;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720914;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720914;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720914;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720974;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720974;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720974;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720974;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682720974;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721034;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721034;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721034;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721034;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721034;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721094;vda;1.38;0.00;12.60;0.00;9.11;0.00;0.47;0.03
sodium;60;1682721094;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721094;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721094;vda3;1.38;0.00;12.60;0.00;9.11;0.00;0.47;0.03
sodium;60;1682721094;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721154;vda;0.18;0.00;12.93;0.00;70.55;0.00;1.09;0.01
sodium;60;1682721154;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721154;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721154;vda3;0.18;0.00;12.93;0.00;70.55;0.00;1.18;0.01
sodium;60;1682721154;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721214;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721214;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721214;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721214;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721214;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721274;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721274;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721274;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721274;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721274;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721334;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721334;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721334;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721334;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721334;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721394;vda;0.17;0.00;6.13;0.00;36.80;0.00;1.00;0.02
sodium;60;1682721394;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721394;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721394;vda3;0.17;0.00;6.13;0.00;36.80;0.00;0.90;0.02
sodium;60;1682721394;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721454;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721454;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721454;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721454;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721454;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721514;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721514;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721514;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721514;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721514;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721574;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721574;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721574;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721574;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721574;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721634;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721634;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721634;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721634;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721634;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721694;vda;1.30;0.00;11.40;0.00;8.77;0.00;0.46;0.03
sodium;60;1682721694;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721694;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721694;vda3;1.30;0.00;11.40;0.00;8.77;0.00;0.46;0.03
sodium;60;1682721694;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721754;vda;0.12;0.00;10.80;0.00;92.57;0.00;1.00;0.01
sodium;60;1682721754;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721754;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721754;vda3;0.12;0.00;10.80;0.00;92.57;0.00;1.00;0.01
sodium;60;1682721754;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721814;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721814;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721814;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721814;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721814;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721874;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721874;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721874;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721874;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721874;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721934;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721934;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721934;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721934;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721934;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721994;vda;0.20;0.00;7.73;0.00;38.67;0.00;1.00;0.02
sodium;60;1682721994;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721994;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682721994;vda3;0.20;0.00;7.73;0.00;38.67;0.00;1.00;0.02
sodium;60;1682721994;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722054;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722054;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722054;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722054;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722054;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722114;vda;0.88;0.00;17.60;0.00;19.92;0.00;0.79;0.05
sodium;60;1682722114;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722114;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722114;vda3;0.88;0.00;17.60;0.00;19.92;0.00;0.79;0.05
sodium;60;1682722114;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722174;vda;0.08;0.00;5.47;0.00;65.60;0.00;1.00;0.01
sodium;60;1682722174;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722174;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722174;vda3;0.08;0.00;5.47;0.00;65.60;0.00;1.00;0.01
sodium;60;1682722174;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722234;vda;0.12;0.00;8.13;0.00;69.71;0.00;6.43;0.07
sodium;60;1682722234;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722234;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722234;vda3;0.12;0.00;8.13;0.00;69.71;0.00;6.43;0.07
sodium;60;1682722234;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722294;vda;1.17;0.00;10.67;0.00;9.14;0.00;0.67;0.02
sodium;60;1682722294;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722294;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722294;vda3;1.17;0.00;10.67;0.00;9.14;0.00;0.69;0.02
sodium;60;1682722294;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722354;vda;0.08;0.00;11.33;0.00;136.00;0.00;2.00;0.02
sodium;60;1682722354;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722354;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722354;vda3;0.08;0.00;11.33;0.00;136.00;0.00;1.80;0.02
sodium;60;1682722354;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722414;vda;0.17;0.00;6.67;0.00;40.00;0.00;1.30;0.02
sodium;60;1682722414;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722414;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722414;vda3;0.17;0.00;6.67;0.00;40.00;0.00;1.30;0.02
sodium;60;1682722414;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722474;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722474;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722474;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722474;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722474;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722534;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722534;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722534;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722534;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722534;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722594;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722594;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722594;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722594;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722594;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722654;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722654;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722654;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722654;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722654;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722714;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722714;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722714;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722714;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722714;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722774;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722774;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722774;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722774;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722774;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722834;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722834;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722834;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722834;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722834;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722894;vda;1.43;0.00;19.67;0.00;13.72;0.00;0.51;0.05
sodium;60;1682722894;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722894;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722894;vda3;1.43;0.00;19.67;0.00;13.72;0.00;0.51;0.05
sodium;60;1682722894;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722954;vda;0.08;0.00;5.47;0.00;65.60;0.00;1.60;0.01
sodium;60;1682722954;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722954;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682722954;vda3;0.08;0.00;5.47;0.00;65.60;0.00;1.80;0.01
sodium;60;1682722954;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723014;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723014;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723014;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723014;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723014;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723074;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723074;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723074;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723074;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723074;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723134;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723134;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723134;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723134;vda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723134;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723194;vda;0.20;0.00;6.67;0.00;33.33;0.00;0.83;0.01
sodium;60;1682723194;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723194;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723194;vda3;0.20;0.00;6.67;0.00;33.33;0.00;0.75;0.01
sodium;60;1682723194;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
sodium;60;1682723254;vda;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
